,Gal.1,Gal.2,Glc.1,Glc.2,NAG.1,NAG.2,Fru.1,Fru.2
GXM22_RS12080,1.960701363,7.238398968,5.473518701,6.13100084,6.280339025,4.151401726,4.190839867,3.498984542
GXM22_RS12085,6.862454769,4.825599312,4.105139026,4.087333893,6.280339025,6.919002877,5.867175814,1.166328181
GXM22_RS12090,2.941052044,2.412799656,8.210278051,6.13100084,5.02427122,5.535202302,0.838167973,3.498984542
GXM22_RS12095,3.921402725,8.04266552,4.105139026,2.043666947,3.768203415,2.767601151,1.676335947,6.997969084
GXM22_RS12100,0,4.825599312,4.105139026,1.021833473,2.51213561,0,0,3.498984542
GXM22_RS12105,1.960701363,0.804266552,4.105139026,1.021833473,3.140169512,1.383800575,0.838167973,0
GXM22_RS12110,2.941052044,3.217066208,4.105139026,1.021833473,2.51213561,2.767601151,1.676335947,4.665312722
GXM22_RS12115,1.960701363,0,0,0,1.256067805,0,0.838167973,2.332656361
GXM22_RS12120,3.921402725,2.412799656,2.73675935,5.109167367,1.884101707,1.383800575,1.676335947,1.166328181
GXM22_RS12125,10.78385749,9.651198623,1.368379675,9.19650126,5.652305122,5.535202302,5.029007841,9.330625445
GXM22_RS12130,4.901753407,2.412799656,6.841898376,5.109167367,5.02427122,5.535202302,3.352671894,4.665312722
GXM22_RS12135,0.980350681,4.825599312,9.578657726,2.043666947,3.140169512,4.151401726,1.676335947,4.665312722
GXM22_RS12140,1.960701363,3.217066208,0,4.087333893,1.884101707,2.767601151,2.51450392,4.665312722
GXM22_RS12145,3.921402725,5.629865864,2.73675935,3.06550042,3.768203415,1.383800575,1.676335947,2.332656361
GXM22_RS12150,3.921402725,8.846932071,5.473518701,6.13100084,6.280339025,5.535202302,5.029007841,3.498984542
GXM22_RS12155,17.64631226,12.86826483,12.31541708,10.21833473,8.164440732,13.83800575,9.219847708,16.32859453
GXM22_RS12160,4.901753407,12.86826483,9.578657726,8.174667787,6.280339025,5.535202302,2.51450392,10.49695363
GXM22_RS12165,10.78385749,8.04266552,15.05217643,12.26200168,8.164440732,4.151401726,8.381679734,13.99593817
GXM22_RS12170,9.803506813,8.846932071,12.31541708,12.26200168,6.280339025,6.919002877,6.705343787,6.997969084
GXM22_RS12175,21.56771499,29.75786242,32.8411122,37.80783851,17.58494927,15.22180633,17.60152744,22.16023543
GXM22_RS12180,43.13542998,66.75412381,49.26166831,64.37550882,146.3318993,116.2392483,56.99542219,99.13789535
GXM22_RS12190,84.31015859,85.25225451,79.36602116,76.6375105,170.8252215,141.1476587,160.0900829,174.9492271
GXM22_RS12195,989.1738375,912.0382699,1109.755917,1037.160975,2605.084627,2310.946961,2521.209264,2133.214242
GXM22_RS12200,322.5353742,392.4820774,422.8293196,396.4713876,886.1558364,777.6959234,802.1267506,643.8131557
GXM22_RS12205,216.6575006,247.714098,239.4664432,223.7815307,533.8288171,546.6012273,485.2992566,416.3791605
GXM22_RS12210,487.2342886,566.2036526,688.2949766,614.1219175,1553.755875,1166.543885,1404.769523,969.2187181
GXM22_RS12215,20.58736431,28.14932932,24.63083415,37.80783851,17.58494927,22.14080921,15.08702352,13.99593817
GXM22_RS12220,23.52841635,31.36639553,25.99921383,37.80783851,20.09708488,17.98940748,20.95419934,26.82554815
GXM22_RS12225,563.7016418,609.6340464,764.9242384,907.3881243,612.3330549,502.3196089,373.8229161,555.172214
GXM22_RS12230,6187.973501,6714.017176,8184.278837,9405.977122,6821.704249,5157.424745,4269.627657,5561.052765
GXM22_RS12235,11494.61174,11807.43725,13215.8109,12582.85739,9519.737894,7884.895679,7087.548383,8038.333821
GXM22_RS12240,10758.36838,11286.27252,13401.91054,12351.92303,9356.449079,8491.000331,8278.585073,8198.120782
GXM22_RS12245,3.921402725,0.804266552,1.368379675,2.043666947,3.768203415,4.151401726,3.352671894,2.332656361
GXM22_RS12250,830.3570271,782.5513551,933.2349385,805.204777,732.2875303,593.6504469,639.5221637,735.953082
GXM22_RS12255,559.780239,587.9188495,593.876779,615.1437509,572.766919,592.2666463,635.3313239,613.488623
GXM22_RS12260,282.3409962,249.3226311,244.9399619,202.3230277,244.933222,312.7389301,248.0977201,277.586107
GXM22_RS12265,624.483384,624.1108443,603.4554368,601.8599158,628.0339025,668.375678,626.9496441,517.8497122
GXM22_RS12270,96.07436677,119.0314497,98.52333661,108.3143482,82.90047513,88.56323683,93.03664505,80.47664446
GXM22_RS12275,108.8189256,108.5759845,83.47116019,105.2488478,99.22935659,113.4716472,83.81679734,90.97359809
GXM22_RS12295,250.9697744,188.1983732,246.3083415,257.5020353,330.9738666,416.5239732,348.6778769,327.7382188
GXM22_RS12300,0,0,0,0,0.628033902,0,0,0
GXM22_RS15085,0,0,1.368379675,1.021833473,0,0,0.838167973,0
GXM22_RS12305,0,0,0,0,0,1.383800575,0,0
GXM22_RS12310,0,0,0,0,0,1.383800575,0,0
GXM22_RS12315,38.23367657,29.75786242,19.15731545,32.69867115,15.07281366,26.29221093,43.58473462,36.1561736
GXM22_RS12320,29.41052044,30.56212897,46.52490896,39.85150546,52.75484781,47.04921957,48.61374246,60.64906539
GXM22_RS12325,27.44981908,16.08533104,31.47273253,22.48033641,35.79793244,24.90841036,38.55572678,40.82148632
GXM22_RS12330,13.72490954,11.25973173,6.841898376,17.37116905,28.88955951,33.21121381,22.63053528,27.99187633
GXM22_RS12335,0,3.217066208,2.73675935,8.174667787,11.30461024,15.22180633,6.705343787,12.82960999
GXM22_RS12340,4.901753407,0,4.105139026,1.021833473,7.53640683,8.302803453,4.190839867,10.49695363
GXM22_RS12345,21.56771499,12.86826483,13.68379675,22.48033641,15.07281366,16.60560691,34.36488691,33.82351724
GXM22_RS12350,0,1.608533104,0,1.021833473,3.768203415,1.383800575,6.705343787,2.332656361
GXM22_RS12355,2.941052044,1.608533104,5.473518701,8.174667787,9.420508537,17.98940748,17.60152744,17.49492271
GXM22_RS12360,151.9543556,118.2271831,128.6276895,142.0348528,121.2105432,145.2990604,172.6626025,164.4522735
GXM22_RS12365,0.980350681,0,0,0,0,0,0,0
GXM22_RS12370,3.921402725,4.02133276,4.105139026,7.152834313,5.02427122,8.302803453,7.543511761,4.665312722
GXM22_RS12375,0.980350681,0.804266552,2.73675935,4.087333893,3.140169512,2.767601151,2.51450392,2.332656361
GXM22_RS12380,0.980350681,0,0,1.021833473,1.256067805,1.383800575,3.352671894,1.166328181
GXM22_RS12385,0,0,0,0,0,0,0,2.332656361
GXM22_RS12390,0.980350681,1.608533104,5.473518701,3.06550042,0.628033902,0,3.352671894,3.498984542
GXM22_RS12395,1.960701363,0,0,2.043666947,0,0,0,1.166328181
GXM22_RS12400,0.980350681,0,0,0,0,0,0,1.166328181
GXM22_RS12405,0.980350681,2.412799656,2.73675935,3.06550042,0.628033902,2.767601151,0.838167973,3.498984542
GXM22_RS12410,0,0,0,0,0.628033902,0,0,1.166328181
GXM22_RS12415,0,0,0,0,0,0,0,0
GXM22_RS12420,0,1.608533104,0,0,0,1.383800575,0,0
GXM22_RS12425,0,0,0,0,0,0,0,0
GXM22_RS12430,0,1.608533104,1.368379675,1.021833473,1.256067805,0,0.838167973,2.332656361
GXM22_RS12435,0,0,0,0,0,0,0,0
GXM22_RS12440,0,0,1.368379675,0,0,0,0,0
GXM22_RS12445,687.2258276,802.6580188,841.5535002,837.9034481,388.1249517,386.0803606,253.9648959,274.0871224
GXM22_RS12450,4689.017309,4121.866079,3747.99193,4644.233136,1679.362655,2371.834186,1852.351221,1741.327974
GXM22_RS12455,4517.45594,4527.216421,4392.498757,4752.547484,2038.598047,2669.35131,1459.250442,1587.372654
GXM22_RS12460,2788.117338,3205.806476,3192.429782,3303.587619,1497.232823,1762.961933,1071.17867,1082.352552
GXM22_RS12465,1035.250319,1244.200356,1278.066617,1268.09534,563.9744444,658.6890739,370.4702443,362.7280642
GXM22_RS12470,1374.451655,1544.19178,1395.747269,1527.641043,677.6485808,834.431747,460.9923854,482.8598668
GXM22_RS12475,718.5970494,707.7545657,545.9834904,708.130597,269.4265442,437.2809819,219.600009,300.9126706
GXM22_RS12480,1706.790536,1996.993848,1915.731545,2095.780454,928.2341078,1138.867874,567.439718,583.1640903
GXM22_RS12485,2814.586806,3114.120089,3206.113579,3268.845281,1605.254655,1751.891529,1036.813783,966.8860617
GXM22_RS12490,2363.625493,2572.8487,2153.829609,2599.544356,1167.515025,1488.969419,903.5450753,933.0625445
GXM22_RS12495,1647.969495,1854.638669,1740.578947,1985.422439,918.8135993,1091.818654,653.7710193,661.3080784
GXM22_RS12500,2823.409962,3129.401154,3156.851911,3257.605113,1570.084756,1870.898378,1099.676381,1022.869814
GXM22_RS12505,2174.417811,2328.351668,2205.828036,2377.806492,1186.984076,1361.659766,561.5725422,577.3324494
GXM22_RS12510,2508.717394,2816.541465,2642.341153,2740.557375,1401.77167,1609.360069,735.0733127,640.3141712
GXM22_RS12515,3170.454103,3393.200583,3349.793445,3434.382304,1842.023436,1953.926413,902.7069074,775.6082401
GXM22_RS12520,2124.419926,2062.139439,2032.043818,2146.872127,1073.937973,1284.166934,538.9420069,488.6915077
GXM22_RS12525,2638.123683,2471.511114,2149.72447,2380.871993,1149.930075,1422.546992,717.4717852,634.4825303
GXM22_RS12530,1822.471917,1578.775241,1286.276895,1445.894365,820.2122766,1111.191862,587.5557494,513.1843995
GXM22_RS12535,401.9437793,402.133276,414.6190416,431.2137257,239.2809168,246.3165024,264.0229116,279.9187633
GXM22_RS12540,346.0637905,433.4996715,422.8293196,444.4975609,311.5048156,318.2741324,264.0229116,312.5759524
GXM22_RS12545,0,1.608533104,0,3.06550042,0,0,0.838167973,1.166328181
GXM22_RS12550,11.76420818,15.28106449,5.473518701,12.26200168,9.420508537,9.686604028,13.41068757,16.32859453
GXM22_RS12555,13.72490954,9.651198623,6.841898376,16.34933557,8.792474635,23.52460978,5.867175814,15.16226635
GXM22_RS12560,23.52841635,19.30239725,23.26245448,23.50216989,20.72511878,23.52460978,20.11603136,19.82757907
GXM22_RS12565,21.56771499,19.30239725,9.578657726,8.174667787,8.164440732,19.37320806,10.05801568,15.16226635
GXM22_RS12570,10.78385749,12.06399828,9.578657726,10.21833473,6.908372927,5.535202302,5.867175814,3.498984542
GXM22_RS12575,4041.985859,4458.049497,4371.973062,4470.521446,4021.929111,3988.113259,3001.479513,3205.06984
GXM22_RS12580,1403.862176,1576.362442,1700.895936,1643.108225,1692.551367,1497.272223,1393.035172,1130.172007
GXM22_RS12585,1.960701363,2.412799656,1.368379675,1.021833473,1.884101707,1.383800575,0.838167973,1.166328181
GXM22_RS12590,60.78174224,63.5370576,77.99764149,76.6375105,50.2427122,41.51401726,61.18626206,81.64297264
GXM22_RS12595,28.43016976,27.34506277,25.99921383,21.45850294,12.56067805,8.302803453,20.11603136,27.99187633
GXM22_RS12600,2291.079542,2635.581491,2855.808382,2897.91973,1985.8432,3091.410486,2666.212323,2677.889503
GXM22_RS12605,38.23367657,59.51572484,49.26166831,65.39734229,80.38833952,106.5526443,53.6427503,45.48679904
GXM22_RS12610,25.48911771,14.47679794,19.15731545,21.45850294,11.30461024,6.919002877,43.58473462,60.64906539
GXM22_RS12615,22.54806567,36.19199484,34.20949188,24.52400336,16.32888146,19.37320806,76.27328558,72.3123472
GXM22_RS12620,73.5263011,70.77545657,91.68143824,89.92134565,50.8707461,73.3414305,206.1893215,216.9370416
GXM22_RS12625,26.4694684,24.12799656,31.47273253,35.76417157,17.58494927,15.22180633,26.82137515,32.65718906
GXM22_RS12630,215.6771499,187.3941066,287.3597318,259.5457022,148.8440349,106.5526443,186.9114581,194.7768062
GXM22_RS12635,800.9465066,838.0457471,634.9281693,640.6895878,420.1546807,321.0417335,355.3832207,383.7219714
GXM22_RS12640,548.0160309,603.199914,418.7241806,516.025904,265.0303068,256.0031065,222.9526809,291.5820452
GXM22_RS12645,2077.363094,2029.164511,1847.312562,1636.977224,1468.971298,914.6921804,1229.592417,1505.729681
GXM22_RS12650,710.754244,793.0068202,704.7155327,780.6807736,3624.383651,4340.982405,5887.291845,3981.844409
GXM22_RS12655,50.97823543,54.69012553,83.47116019,62.33184187,41.45023756,51.20062129,36.87939083,47.81945541
GXM22_RS12660,51.95858611,73.18825623,68.41898376,87.87767871,49.61467829,53.96822244,41.90839867,65.31437811
GXM22_RS12665,49.99788475,47.45172657,49.26166831,49.04800672,52.75484781,52.58442187,35.20305488,41.9878145
GXM22_RS12670,53.91928747,53.88585898,49.26166831,55.17900756,63.43142415,45.66541899,25.1450392,54.81742449
GXM22_RS12675,36.27297521,32.97492863,30.10435285,39.85150546,25.1213561,20.75700863,14.24885555,24.49289179
GXM22_RS12685,1961.681713,1976.082918,1926.678583,2068.19095,2536.000898,2265.281542,909.4122512,1530.222573
GXM22_RS12690,10855.42309,10647.68488,11550.49284,11361.76639,14451.0601,12818.14473,4947.705547,7707.096618
GXM22_RS12695,4649.803282,4666.354534,4640.175479,4886.407669,5589.501732,5312.410409,1998.192449,3536.307044
GXM22_RS12700,4128.256719,4259.395659,4231.029956,4167.036904,4895.52427,3988.113259,1745.065721,2710.546692
GXM22_RS12705,3992.968325,3821.874655,3935.459946,3922.818704,4408.797995,3942.44784,1862.409237,2874.998965
GXM22_RS12710,6367.377675,6743.775038,6855.582173,6454.922051,7359.929303,6541.22532,2351.061165,4470.535916
GXM22_RS12715,5742.894291,5801.174639,6163.182057,5755.987955,6748.224282,5668.047157,2696.38637,4096.14457
GXM22_RS12720,4064.533925,4036.613824,3775.359524,3950.408208,4114.250095,3571.589285,1577.432126,2627.737391
GXM22_RS12725,2119.518173,2370.977795,2100.462801,2141.76296,2309.280659,2410.580603,1309.218374,1590.871638
GXM22_RS12730,1686.203172,1916.567193,2378.243875,2421.745332,2078.164183,2180.869707,1903.479468,2211.35823
GXM22_RS12735,499.9788475,346.6388839,435.1447367,490.4800672,369.2839346,391.6155629,496.1954403,485.1925231
GXM22_RS12740,32.35157248,24.93226311,21.8940748,24.52400336,26.3774239,19.37320806,27.65954312,45.48679904
GXM22_RS12745,5.882104088,4.02133276,4.105139026,9.19650126,11.93264415,13.83800575,9.219847708,6.997969084
GXM22_RS12750,11.76420818,7.238398968,12.31541708,13.28383515,12.56067805,12.45420518,15.08702352,12.82960999
GXM22_RS12755,346.0637905,318.4895546,383.1463091,358.6635491,258.1219339,175.7426731,165.1190908,157.4543044
GXM22_RS12760,136.2687447,135.9210473,136.8379675,173.7116905,290.7796968,323.8093347,305.9313103,320.7402497
GXM22_RS12765,0,0.804266552,1.368379675,0,0,0,1.676335947,1.166328181
GXM22_RS12770,12.74455886,15.28106449,16.4205561,21.45850294,7.53640683,8.302803453,13.41068757,24.49289179
GXM22_RS12775,1.960701363,7.238398968,0,4.087333893,5.652305122,2.767601151,0.838167973,4.665312722
GXM22_RS12780,29.41052044,32.17066208,28.73597318,28.61133725,22.60922049,38.74641611,53.6427503,38.48882996
GXM22_RS12785,71.56559974,71.57972312,62.94546506,70.50650966,62.80339025,59.50342475,76.27328558,67.64703448
GXM22_RS12790,40.19437793,33.77919518,38.31463091,36.78600504,43.96237317,56.7358236,56.99542219,48.98578359
GXM22_RS12800,322.5353742,353.8772829,366.725753,396.4713876,501.7990881,549.3688285,469.3740651,416.3791605
GXM22_RS12805,8.823156132,3.217066208,5.473518701,8.174667787,14.44477976,11.0704046,7.543511761,8.164297264
GXM22_RS12810,0.980350681,5.629865864,0,3.06550042,4.396237317,9.686604028,8.381679734,9.330625445
GXM22_RS12815,66.66384633,67.55839036,76.62926181,64.37550882,72.22389878,73.3414305,81.30229342,82.80930082
GXM22_RS12820,62.7424436,73.18825623,93.04981791,88.89951218,72.22389878,63.65482647,64.53893395,75.81133174
GXM22_RS12825,69.60489837,82.0351883,68.41898376,71.52834313,67.19962756,63.65482647,64.53893395,75.81133174
GXM22_RS12830,57.8406902,106.1631849,108.1019943,89.92134565,102.3695261,85.79563568,80.46412545,102.6368799
GXM22_RS12835,87.25121064,90.88212037,102.6284756,87.87767871,108.0218312,128.6934535,103.0946607,128.2960999
GXM22_RS12840,145.0919008,164.0703766,154.6269033,135.903852,172.0812893,195.1158811,139.1358836,180.780868
GXM22_RS12845,286.2623989,337.7919518,227.1510261,268.7422035,97.97328878,112.0878466,142.4885555,219.269698
GXM22_RS12850,479.3914832,535.6415236,380.4095497,359.6853826,153.2402722,107.9364449,194.4549698,326.5718906
GXM22_RS12855,726.4398549,764.0532244,440.6182554,517.0477375,177.1055605,192.34828,285.8152789,449.0363495
GXM22_RS12860,514.6841077,588.723116,450.1969131,476.1743986,442.7639012,387.4641611,665.5053709,853.7522282
GXM22_RS12865,158.8168104,149.5935787,149.1533846,158.3841884,110.5339668,109.3202455,103.9328287,129.462428
GXM22_RS12870,16.66596158,15.28106449,9.578657726,16.34933557,6.280339025,12.45420518,20.11603136,17.49492271
GXM22_RS12875,672.5205674,612.046846,636.296549,628.4275861,574.0229869,547.9850279,744.2931604,727.7887847
GXM22_RS12880,74.50665178,62.73279105,83.47116019,82.76851134,57.15108512,65.03862705,41.0702307,78.1439881
GXM22_RS12885,77.44770382,89.27358727,84.83953986,104.2270143,72.22389878,59.50342475,59.50992611,66.4807063
GXM22_RS12890,42.1550793,39.40906105,36.94625123,37.80783851,35.79793244,38.74641611,29.33587907,29.15820452
GXM22_RS12895,46.07648202,35.38772829,54.73518701,44.96067283,44.59040707,34.59501439,18.43969542,44.32047086
GXM22_RS12900,372.5332589,472.104466,593.876779,479.239899,1242.251059,1050.304637,823.9191179,702.1295647
GXM22_RS12905,1168.578012,1273.958218,1301.329071,1339.623684,1372.882111,1196.987498,1108.058061,1067.190285
GXM22_RS12910,381.356415,409.3716749,429.671218,384.209386,494.2626812,410.9887709,401.4824593,323.072906
GXM22_RS12915,5249.777898,6179.984185,6100.236592,5763.14079,3952.845382,3563.286482,5140.484181,4598.832016
GXM22_RS12920,6469.334146,6842.699824,6878.844627,6586.738569,9175.575315,6245.091997,5782.520849,5987.928879
GXM22_RS12925,3011.637293,3218.674741,2933.806024,3011.343246,4025.069281,3527.307667,3005.670353,2947.311312
GXM22_RS12930,3.921402725,1.608533104,1.368379675,5.109167367,11.93264415,6.919002877,3.352671894,6.997969084
GXM22_RS12935,45.09613134,43.43039381,46.52490896,61.3100084,62.17535634,16.60560691,51.96641435,65.31437811
GXM22_RS12940,503.9002502,636.1748426,543.2467311,657.0389233,648.7590212,649.0024699,330.2381815,398.8842378
GXM22_RS12945,356.847648,448.780736,392.7249668,452.6722287,509.3354949,505.0872101,250.6122241,320.7402497
GXM22_RS12950,82.34945723,94.90345313,67.05060408,84.81217829,123.0946449,132.8448552,53.6427503,47.81945541
GXM22_RS12955,228.4217087,262.1908959,284.6229724,243.1963666,235.5127134,208.9538869,293.3587907,261.2575125
GXM22_RS12960,119.6027831,115.0101169,108.1019943,92.98684607,147.5879671,152.2180633,139.9740516,160.9532889
GXM22_RS12965,98.03506813,123.857049,129.9960691,111.3798486,115.5582381,127.3096529,171.8244346,173.7828989
GXM22_RS12970,3900.815361,4334.192448,4362.394405,4067.919057,3493.124566,3401.381815,2297.418415,2463.285117
GXM22_RS12975,1842.07893,1895.656263,1795.314134,1839.300252,1494.092654,1371.34637,1127.335924,1077.687239
GXM22_RS12980,312.7318673,316.8810215,325.6743627,294.2880403,274.4508154,232.4784967,231.3343607,213.4380571
GXM22_RS12985,562.7212911,571.8335184,587.0348807,550.7682421,453.4404776,409.6049703,390.5862756,423.3771296
GXM22_RS12990,514.6841077,505.8836612,489.8799237,466.9778973,331.6019005,348.717745,300.0641345,366.2270487
GXM22_RS12995,774.4770382,596.7657815,526.8261749,556.899243,371.1680364,358.4043491,448.4198658,496.8558049
