gene_id,X12hUSA5001_count,X12hUSA5002_count,X12hUSA5003_count,X12hUSA500phoU11_count,X12hUSA500phoU12_count,X12hUSA500phoU13_count,X12hUSA500phoU21_count,X12hUSA500phoU22_count,X12hUSA500phoU23_count
CH51_RS14640,27,17,23,16,16,13,8,18,10
CH51_RS14645,1954,2017,1892,2754,2375,2404,2382,2606,2417
CH51_RS14650,491,432,434,953,774,851,620,641,547
CH51_RS14655,81,68,72,125,126,157,83,65,63
CH51_RS14660,49,34,25,85,85,60,36,42,22
CH51_RS14665,355,430,401,709,612,609,359,495,489
CH51_RS14670,128,122,107,232,210,218,87,115,104
CH51_RS14675,0,0,0,1,2,1,0,0,0
CH51_RS14680,271,245,272,660,571,540,281,378,277
CH51_RS14685,94,79,103,174,140,147,69,72,73
CH51_RS14690,237,226,230,519,489,464,202,223,226
CH51_RS14695,315,317,291,592,505,538,271,304,206
CH51_RS14700,165,158,151,461,393,382,127,164,142
CH51_RS14705,352,321,349,407,381,454,444,519,471
CH51_RS14710,874,901,728,1422,1173,1236,277,365,296
CH51_RS14715,3,0,1,6,7,3,1,0,1
CH51_RS14720,1221,1254,1145,1287,1161,1121,752,996,893
CH51_RS14725,310,264,258,295,232,246,214,226,185
CH51_RS14730,344,362,213,53,23,3,20,287,237
CH51_RS14735,4736,4853,4512,7983,7109,7638,3384,4221,3666
CH51_RS14740,10689,10984,9490,8954,7619,7822,4573,6359,5488
CH51_RS14745,56,46,14,16,8,14,10,98,111
CH51_RS14750,3856,3864,3782,8688,7733,8349,2981,3596,2991
CH51_RS14755,1410,1345,1378,1754,1777,1843,1504,1593,1540
CH51_RS14760,43,29,22,48,68,54,8,12,23
CH51_RS14765,142,138,108,169,134,140,344,413,376
CH51_RS14770,305,324,288,188,185,162,1011,1247,1035
CH51_RS14775,0,0,0,1,1,0,1,0,0
CH51_RS14780,228,234,226,272,288,293,425,435,336
CH51_RS14785,264,264,261,420,438,385,202,261,210
CH51_RS14790,603,503,511,456,378,381,810,978,837
CH51_RS14795,0,0,0,9,9,2,1,1,1
CH51_RS14800,9,3,1,3,2,0,2,6,3
CH51_RS14805,1965,2099,1857,1085,910,967,1618,2211,2190
CH51_RS14810,24837,25635,23476,17942,16419,17065,34414,39965,35360
CH51_RS14815,54,66,74,125,69,82,44,56,45
CH51_RS14820,3,1,0,8,10,7,2,6,0
CH51_RS14825,391,339,382,769,719,811,278,303,294
CH51_RS14830,415,489,421,653,579,639,326,327,335
CH51_RS14835,2,3,4,8,3,0,0,8,2
CH51_RS14840,125,124,100,144,122,129,81,109,99
CH51_RS14845,170,176,186,266,256,292,251,182,165
CH51_RS14850,97,97,117,99,81,74,78,96,103
CH51_RS14860,261,235,273,433,339,362,190,181,187
CH51_RS14865,62,72,83,109,81,88,36,51,48
CH51_RS14870,749,763,752,1031,911,930,473,496,505
CH51_RS14875,430,450,445,632,516,536,244,284,325
CH51_RS14880,75,78,88,121,124,153,71,68,67
CH51_RS14890,121,125,109,123,110,133,396,452,407
CH51_RS14895,123,156,129,202,174,186,90,163,146
CH51_RS14900,245,183,214,342,291,281,249,293,260
CH51_RS14905,3057,3121,2845,3746,3195,3663,2727,2958,2493
CH51_RS14910,588,622,567,326,314,267,88,110,108
CH51_RS14915,1804,1619,1512,1082,1051,983,280,341,318
CH51_RS14920,2041,1959,1809,1325,996,981,166,248,214
CH51_RS14925,2263,2299,1952,1221,1121,1113,188,199,212
CH51_RS14930,3543,3598,3178,1751,1462,1634,381,387,322
CH51_RS14935,0,0,0,0,0,0,0,0,0
CH51_RS14940,14,20,8,13,12,7,40,27,35
CH51_RS14945,154,170,131,99,106,82,89,105,101
CH51_RS14950,2041,2230,2207,1400,1329,1474,1067,1125,934
CH51_RS14955,111,126,131,149,185,201,80,81,63
CH51_RS14960,114,134,133,152,114,173,118,132,111
CH51_RS14965,880,929,888,860,817,789,565,668,568
CH51_RS14970,518,521,442,750,641,608,449,458,397
CH51_RS14975,1601,1562,1572,2226,1937,2073,1489,1648,1361
CH51_RS14980,3448,3559,3397,5513,4861,5313,2741,2838,2447
CH51_RS14985,1066,1107,1072,2292,2391,2426,881,896,803
CH51_RS14990,2319,2611,2229,3265,2969,2949,1747,2075,1951
CH51_RS14995,1958,1806,1685,2434,2190,2297,1418,1731,1520
CH51_RS15000,3040,2953,2833,3960,3507,3676,2538,2757,2455
CH51_RS15005,3899,3884,3545,5132,4530,4954,3884,4534,3890
CH51_RS15010,131,119,132,86,85,80,59,105,66
CH51_RS15015,250,199,199,172,151,159,124,162,149
CH51_RS15020,232,220,214,167,129,158,137,158,123
CH51_RS15025,65,58,60,37,41,32,23,43,45
CH51_RS15030,3013,2938,2650,1899,1630,1638,1969,2525,2078
CH51_RS15035,381,419,354,497,472,429,213,299,257
CH51_RS15040,4,3,5,1,10,8,7,9,1
CH51_RS15045,1,5,6,3,0,7,3,2,5
CH51_RS15050,454,438,353,603,538,572,301,328,307
CH51_RS15055,325,279,301,516,458,462,237,216,213
CH51_RS15060,26,4,20,28,27,27,21,10,10
CH51_RS15065,35,14,6,35,28,15,17,17,17
CH51_RS15070,12,10,16,15,21,19,22,15,11
CH51_RS15075,7,8,13,15,17,14,12,4,4
CH51_RS15080,2,0,2,11,3,0,5,4,0
CH51_RS15085,1131,1236,1230,3431,3090,3287,990,1119,1009
CH51_RS15090,2,5,5,13,11,4,8,6,10
CH51_RS15095,1,0,1,0,0,0,0,0,0
CH51_RS15100,13,6,4,22,17,11,3,7,3
CH51_RS15105,24,19,13,27,22,11,11,23,20
CH51_RS15110,41623,40827,38448,48653,42037,46339,28209,29454,25012
CH51_RS15120,87,98,83,143,122,152,68,74,84
CH51_RS15125,100,102,79,194,135,142,97,97,97
CH51_RS15130,74,67,56,118,106,105,73,88,73
CH51_RS15135,62,65,48,83,79,78,52,49,58
CH51_RS15140,9,4,5,23,5,5,6,5,3
CH51_RS15145,33,28,27,50,58,57,35,26,22
CH51_RS15150,87,90,70,92,92,65,50,76,79
CH51_RS15155,32,23,26,37,14,18,25,25,38
CH51_RS15160,166,172,217,165,144,188,261,327,231
CH51_RS15165,75,90,90,205,153,176,91,104,111
CH51_RS15170,27,32,35,63,50,54,14,23,19
CH51_RS15175,60,61,58,126,100,145,39,39,36
CH51_RS15180,166,156,165,310,294,287,96,100,81
CH51_RS15185,22,20,27,39,45,48,17,9,11
CH51_RS15190,52,34,35,63,77,50,19,33,16
CH51_RS15195,4300,4753,4530,5200,4539,5022,3820,4436,3979
CH51_RS15200,677,615,601,1505,1339,1381,469,549,527
CH51_RS15210,52,51,69,79,86,98,65,52,42
CH51_RS15215,76,92,104,177,179,161,66,67,84
CH51_RS15220,33,35,37,61,88,43,61,18,24
CH51_RS15225,486,487,423,496,396,425,202,305,308
CH51_RS15230,914,823,856,806,749,733,670,801,642
CH51_RS15235,279,304,272,586,564,552,184,242,240
CH51_RS15240,285,292,232,457,363,429,182,232,219
CH51_RS15245,373,383,368,834,688,751,225,320,267
CH51_RS15250,90,122,125,258,213,197,82,86,74
CH51_RS15255,3603,4145,3847,3924,3428,3709,1352,1653,1624
CH51_RS15260,15,18,16,42,35,30,12,12,9
CH51_RS15265,36,45,45,87,90,88,28,32,19
CH51_RS15270,13,13,18,28,20,24,13,8,4
CH51_RS15280,12,16,12,18,14,14,13,19,10
CH51_RS15285,12,16,15,38,26,34,10,11,19
CH51_RS15290,1172,1255,1136,1990,1832,2227,2378,2223,2578
CH51_RS15295,75,42,36,69,59,59,91,114,91
CH51_RS15300,29,26,23,37,37,14,52,55,49
CH51_RS15305,24,19,21,19,25,14,72,116,97
CH51_RS15310,799,840,720,1066,919,1001,387,474,457
CH51_RS15315,496,517,420,638,608,666,251,323,253
CH51_RS15320,1739,1708,1553,1838,1718,1729,815,1039,864
CH51_RS15325,906,977,934,1223,1142,1059,627,617,598
CH51_RS15330,118,105,104,141,119,112,94,105,113
CH51_RS15335,697,857,736,838,730,872,495,608,666
CH51_RS15340,0,0,0,0,0,0,0,0,0
CH51_RS15345,0,0,0,0,0,0,0,0,0
CH51_RS15350,0,0,0,0,0,0,0,0,0
CH51_RS15355,0,0,0,0,0,0,0,0,0
CH51_RS15360,0,0,0,0,0,0,0,0,0
CH51_RS15370,0,0,0,0,0,0,0,0,0
CH51_RS15375,0,0,0,0,0,0,0,0,0
CH51_RS15380,0,0,0,0,0,0,0,0,0
CH51_RS15385,0,0,0,0,0,0,0,0,0
CH51_RS15390,0,0,0,0,0,0,0,0,0
CH51_RS15400,0,0,0,0,0,0,0,0,0
CH51_RS15405,0,0,0,0,0,0,0,0,0
CH51_RS15410,0,0,0,0,0,0,0,0,0
CH51_RS15415,0,0,0,0,0,0,0,0,0
CH51_RS15420,0,0,0,0,0,0,0,0,0
CH51_RS15425,0,0,0,0,0,0,0,0,0
CH51_RS15435,0,0,0,0,0,0,0,0,0
CH51_RS15440,0,0,0,0,0,0,0,0,0
CH51_RS15445,0,0,0,0,0,0,0,0,0
CH51_RS15450,0,0,0,0,0,0,0,0,0
CH51_RS15455,0,0,0,0,0,0,0,0,0
CH51_RS15460,0,0,0,0,0,0,0,0,0
CH51_RS15465,0,0,0,0,0,0,0,0,0
CH51_RS15470,0,0,0,0,0,0,0,0,0
CH51_RS15475,0,0,0,0,0,0,0,0,0
CH51_RS15480,1,1,0,2,1,0,1,0,1
CH51_RS15485,5,3,7,9,9,11,3,5,12
CH51_RS15490,0,0,0,0,0,0,0,0,0
CH51_RS15495,0,0,0,0,0,0,0,0,0
CH51_RS15500,0,0,0,0,0,0,0,0,0
CH51_RS15505,0,0,0,0,0,0,0,0,0
CH51_RS15510,0,0,0,0,0,0,0,0,0
CH51_RS15515,0,0,0,0,0,0,0,0,0
CH51_RS15520,0,0,0,0,0,0,0,0,0
CH51_RS15535,0,3,5,5,10,13,5,16,6
CH51_RS15540,0,4,1,7,2,5,4,3,6
CH51_RS15545,54,55,60,91,81,55,58,53,47
CH51_RS15550,78,56,59,153,153,133,89,92,90
CH51_RS15555,4,4,3,6,16,8,9,7,5
CH51_RS15565,0,0,0,1,2,0,0,0,0
CH51_RS15570,0,0,0,1,0,0,0,0,0
CH51_RS15580,0,1,0,0,0,0,0,0,0
CH51_RS15585,0,3,0,0,0,0,0,2,0
CH51_RS15590,7,11,4,9,9,7,3,5,4
CH51_RS15605,6,3,3,7,9,18,8,5,2
CH51_RS15620,1,7,4,11,9,9,8,8,6
CH51_RS15625,0,0,0,2,1,9,2,3,3
CH51_RS15630,1,1,2,6,2,1,3,1,0
CH51_RS15640,1,2,0,5,2,1,1,4,0
CH51_RS15645,0,0,0,0,0,0,0,0,0
CH51_RS15650,2,10,6,10,20,6,6,4,6
CH51_RS15655,7911,7868,7970,7549,6516,7547,5790,5147,4744
CH51_RS15665,0,0,0,0,0,0,0,0,0
CH51_RS15670,0,0,0,0,0,0,0,0,0
CH51_RS15675,0,0,0,1,0,0,0,0,0
CH51_RS15690,1773702,1824650,1761104,1180220,1113635,1220790,2575918,2646066,2734294
CH51_RS15695,105,114,142,134,111,121,177,168,146
CH51_RS15700,2911,3039,3347,7228,6529,9511,2867,3521,3729
CH51_RS15705,9,0,0,12,15,1,3,1,1
CH51_RS15710,0,0,0,4,2,1,9,5,1
CH51_RS15715,34,32,23,91,113,107,40,19,22
CH51_RS15720,1,0,0,0,2,2,0,0,1
CH51_RS15725,2,0,0,5,5,0,3,0,0
CH51_RS15730,1,0,0,0,1,1,4,1,0
CH51_RS15735,2995,3844,3563,3406,3323,3425,641,889,867
CH51_RS15740,0,0,0,0,0,0,0,0,0
CH51_RS15760,18,19,22,32,31,28,20,14,9
CH51_RS15770,1,0,0,0,0,0,0,0,0
CH51_RS15775,133,200,191,287,228,246,67,138,108
CH51_RS15785,8,9,4,19,22,19,6,8,5
CH51_RS15790,72,96,97,47,68,70,56,77,66
CH51_RS15800,10,7,15,18,9,13,7,1,5
CH51_RS15810,718531,707069,728649,1163310,1103932,1342897,710588,517874,614300
CH51_RS15820,1,0,0,2,4,0,0,0,0
CH51_RS15830,2,4,9,3,4,11,3,5,3
CH51_RS15835,0,1,0,5,3,1,3,4,0
CH51_RS15840,15,6,10,3,3,2,3,3,2
CH51_RS15845,86,77,95,290,255,294,151,179,199
CH51_RS15850,8,6,11,31,20,19,6,7,8
CH51_RS15860,2,3,0,0,1,1,2,3,0
CH51_RS15865,11,17,28,21,18,18,9,6,10
CH51_RS15870,1,0,1,0,1,0,4,0,1
CH51_RS15875,40,36,24,47,34,30,26,41,24
CH51_RS15880,33,56,57,105,151,156,20,30,42
CH51_RS15885,0,0,0,4,0,1,1,1,0
CH51_RS15890,2,1,0,5,2,1,8,2,1
CH51_RS15915,17,8,7,12,24,18,10,7,4
CH51_RS15920,173,160,153,463,430,417,176,178,157
CH51_RS15925,1,0,0,0,0,2,0,0,0
CH51_RS15955,487040,521958,437062,670020,591456,613474,256268,338309,361514
CH51_RS15965,0,0,0,0,0,0,0,0,0
CH51_RS15970,1,3,1,4,4,2,6,1,1
CH51_RS15980,527,556,565,1287,1488,1963,831,583,642
CH51_RS15985,19,6,7,14,14,14,5,9,9
CH51_RS15995,84,81,94,130,116,127,65,88,85
CH51_RS16000,176,150,150,373,301,312,214,244,178
CH51_RS16005,184,219,195,286,263,296,143,169,92
CH51_RS16010,352,368,284,397,356,396,132,187,156
CH51_RS16020,21,14,10,111,109,92,12,8,17
CH51_RS16035,4309,4660,4231,9047,8203,9074,5243,4965,4728
CH51_RS16040,7,0,1,6,8,1,1,2,5
CH51_RS16060,1,0,0,3,0,0,2,1,2
CH51_RS16075,7,2,6,15,6,6,17,12,14
CH51_RS16080,1,1,0,4,1,1,0,1,0
CH51_RS16090,10,16,5,3,0,0,1,8,6
CH51_RS16095,42,30,53,113,113,151,38,20,20
CH51_RS16100,21,14,14,25,15,22,2,13,10
CH51_RS16110,135,199,201,392,398,518,129,122,160
CH51_RS16130,2,9,4,7,4,7,5,2,5
CH51_RS16135,0,0,0,0,0,0,0,0,3
CH51_RS16145,1,1,2,1,8,1,7,2,1
CH51_RS16150,0,1,0,0,0,1,0,1,0
CH51_RS16175,0,0,0,0,0,0,0,0,0
CH51_RS16180,0,0,0,1,0,0,0,0,0
CH51_RS16190,4,0,1,2,1,0,1,2,0
CH51_RS16195,11,1,4,3,10,11,6,5,1
CH51_RS16200,0,0,0,1,0,0,0,1,1
CH51_RS16205,2,5,2,7,2,6,3,8,1
CH51_RS16210,5,6,4,7,11,13,5,9,3
CH51_RS16215,8,10,3,16,10,11,9,9,11
CH51_RS16220,2,3,4,2,8,4,0,0,0
CH51_RS16240,14,9,5,16,13,17,17,16,15
CH51_RS16245,8,5,4,3,2,0,7,1,6
CH51_RS16250,316,334,333,1478,1620,1748,183,218,179
CH51_RS16260,0,2,0,2,1,2,0,0,2
CH51_RS16265,3,8,2,8,8,11,5,4,9
CH51_RS16270,663,685,514,607,536,621,321,307,356
CH51_RS16280,36,26,18,43,33,30,11,19,15
CH51_RS16290,3,8,10,12,4,7,7,7,18
CH51_RS16305,0,0,0,0,0,0,0,0,0
