,3074-CAW-0001,3074-CAW-0002,3074-CAW-0003,3074-CAW-0004,3074-CAW-0005,3074-CAW-0006
PA14_RS14390,1236.260449,1731.673229,1386.797091,2068.029428,2606.658732,2447.148609
PA14_RS14395,206.8505524,213.1675461,210.6328143,224.9262141,271.1382799,251.2648407
PA14_RS14400,41.97376581,49.95344602,45.61774414,56.43459829,81.04557426,72.63977355
PA14_RS14405,168.4162341,183.7262555,198.3691682,264.1771727,234.6614913,257.5798628
PA14_RS14410,148.3955994,136.7535998,149.8369471,177.7020729,169.666038,184.1642216
PA14_RS14415,187.6333675,113.048301,135.401696,264.5739114,213.1097811,142.4706565
PA14_RS14420,180.8142286,249.9717065,131.5588598,96.62653348,163.9276606,198.1726832
PA14_RS14425,328.1512231,281.8758366,336.7786799,464.4459815,389.976938,372.9385181
PA14_RS14430,497.8761166,470.6722544,475.4576392,718.198087,524.6981889,499.5623705
PA14_RS14435,20341.07069,12793.07981,30989.88971,5075.432322,27932.905,14966.67368
PA14_RS14440,15080.90096,10040.08595,24753.656,5566.169011,21515.04146,13205.14022
PA14_RS14445,12739.11116,9287.760145,22827.32202,6321.69186,19117.08586,13666.38448
PA14_RS14450,13412.90395,15253.6724,27724.44577,9304.100725,20141.39517,17884.99383
PA14_RS14455,805.5933701,671.2823965,1218.327261,1442.549391,1153.796838,1107.004982
PA14_RS14460,430.8482459,354.5210547,646.7529862,130.3324935,377.7479197,271.8929625
PA14_RS14465,956.7485505,645.8552267,1384.304878,579.0041988,961.2740647,867.0383521
PA14_RS14470,166.0276137,129.0448718,236.2537469,138.1392035,229.0043988,179.5393541
PA14_RS14475,261.1255833,259.0044365,335.8960454,412.8995397,352.9881642,356.7725973
PA14_RS14480,267.3031447,204.9692956,319.2801386,155.9667837,337.78185,356.5609748
PA14_RS14485,259.4860192,183.2168017,324.7795534,369.7506825,386.6046018,298.0253002
PA14_RS14490,191.0659649,140.5562309,194.3771739,160.0293816,258.1894069,247.6988912
PA14_RS14495,259.5711079,221.1097756,317.4628577,226.3980466,324.6106448,299.9052568
PA14_RS14500,313.0191258,316.7232574,442.6976792,515.1040239,486.7543292,593.2946651
PA14_RS14505,241.8129168,173.5790833,251.4632913,115.7150737,347.4168699,310.8726745
PA14_RS14510,282.4721845,261.6424829,329.2731353,341.7818557,383.8971395,429.3748858
PA14_RS14515,798.073052,557.3952894,793.9096378,1378.675296,1150.599474,1106.630595
PA14_RS14520,3238.109371,1912.371374,2924.712299,4254.305733,3731.531113,2571.11959
PA14_RS14525,191.7157031,147.0780863,211.6852592,345.1866836,217.3790355,286.6836862
PA14_RS14530,2675.185097,2495.987511,2321.283475,1960.137303,1873.817846,1815.292104
PA14_RS14535,1667.023816,1188.990935,1653.465238,1682.413947,1655.606382,1504.891751
PA14_RS14540,993.0021285,770.2927305,781.9534957,763.8523569,686.48434,562.7635194
PA14_RS14545,252.0939176,228.9444846,248.1205469,199.8454616,178.1393469,173.363503
PA14_RS14550,1234.657353,1149.87554,1080.549164,896.8444665,943.9999677,857.5749769
PA14_RS14555,4079.26354,4248.791992,4799.871274,5554.040569,4482.708587,4842.478741
PA14_RS14560,6962.911639,7979.601583,8625.079265,7919.683167,6533.829079,7490.90858
PA14_RS14565,7012.207633,5877.822185,7257.857419,11562.94285,8442.602064,9015.470064
PA14_RS14570,2391.325826,1912.494654,1831.484784,1367.643026,1338.713013,1331.587023
PA14_RS14575,3879.467702,3237.741296,3860.285941,3638.89826,3295.673254,3139.480204
PA14_RS14580,7620.975701,8073.810441,8700.785881,8737.870445,7820.656482,8227.64596
PA14_RS14585,571.4636804,561.7167447,678.5355061,848.4983241,682.7875774,796.1486427
PA14_RS14590,1183.646037,884.5758223,1378.846364,1444.293268,1148.37093,1131.897026
PA14_RS14595,608.4580543,602.1136443,872.5953648,676.0119784,632.2297002,566.1890352
PA14_RS14600,503.7139934,397.427254,572.9553877,559.6453253,571.8916376,530.7615312
PA14_RS14605,76.09466475,38.9010017,92.91333093,86.65943948,74.08805219,69.14015822
PA14_RS14610,3462.29515,1120.55442,2058.15226,4680.386645,3474.15041,2162.003285
PA14_RS14615,692.1936997,651.3250935,806.0888185,1137.469385,944.7527482,1018.146889
PA14_RS14620,95.21728581,105.8833547,102.8449397,81.92604699,74.84994235,111.1959475
PA14_RS14625,105.0605622,127.6434325,127.7705026,127.6459187,140.9867721,119.6137971
PA14_RS14630,31.57261825,50.23475725,49.01103132,31.32070323,33.18289149,50.3321737
PA14_RS14635,87.9863915,74.39793639,73.34928512,78.63234639,77.90607895,63.06816269
PA14_RS14640,1210.659125,1094.554063,1234.824245,1562.94793,1200.816508,1230.208386
PA14_RS14645,230.0447943,189.2865773,211.6198282,295.5003441,247.2140622,246.7913981
PA14_RS14650,518.4967012,460.6793116,558.7720314,551.230154,509.8503349,421.1551507
PA14_RS14655,238.0006329,220.8535175,249.5408163,359.7405552,240.4996026,225.044485
PA14_RS14660,875.8979607,329.3007528,659.5796144,952.4529389,842.104813,610.0366036
PA14_RS14665,171.6453543,125.4950805,158.3962094,164.5856792,138.8295914,148.9990167
PA14_RS14670,200.7705148,167.5886459,186.6040645,269.446213,220.3857297,218.8119925
PA14_RS14675,67.4393441,63.12350458,80.1308847,89.84803208,94.51696506,83.97308004
PA14_RS14680,135.3122834,130.4075512,141.8031332,217.2368442,186.6141148,183.4686812
PA14_RS14685,298.0420333,289.6797447,277.8516505,250.334965,273.5714751,294.3573823
PA14_RS14690,176.5992003,122.1041141,167.933204,199.0682046,172.3246888,173.5747159
PA14_RS14695,166.2609443,137.4820063,236.484448,245.9404116,210.7866956,230.3410927
PA14_RS14700,154.1483888,162.6139708,131.1551365,204.8254253,133.375734,110.232857
PA14_RS14705,53.41722035,45.94203955,64.17988503,78.28950409,87.42124384,40.74973013
PA14_RS14710,121.5349971,137.6675187,151.8500318,131.5426382,181.9824605,166.3246975
PA14_RS14715,712.1962356,547.1607752,766.8161968,1262.537916,975.0003997,898.8789287
PA14_RS14720,174.2034034,163.7551762,179.133332,205.9821626,166.7790193,146.2264009
PA14_RS14725,679.0622392,777.1169936,683.7549206,707.7499834,579.0250686,781.858108
PA14_RS14730,54.76349815,60.50190233,69.46695718,63.30258021,42.99550694,70.00902454
PA14_RS14735,125.6172952,190.2682857,113.095679,55.07447758,110.9254426,113.0428082
PA14_RS14740,199.5545412,263.2153837,134.4387758,85.04830628,138.7922018,142.261355
PA14_RS14745,583.796196,473.7663755,494.2941425,356.3245314,459.6165699,455.1292508
PA14_RS14750,1594.313911,1589.786151,1568.473023,1407.401265,1455.709736,1360.917597
PA14_RS14755,245.9517824,277.9639544,255.8518048,129.141108,151.787797,129.8393255
PA14_RS14760,1102.474827,1543.412522,1305.055549,681.7684369,769.6208106,800.0486938
PA14_RS14765,1033.347659,792.1610739,1070.113421,1768.943189,1353.597412,1270.498538
PA14_RS14770,5926.727454,6200.599531,4994.743928,4034.602984,4868.312287,4830.487232
PA14_RS14775,2131.205507,3556.567921,1980.839125,736.2337111,904.2989636,1024.221476
PA14_RS14780,441.2844193,692.9814865,381.0810344,84.44401676,158.7999887,191.3865453
PA14_RS14785,1333.201379,1235.947717,1638.36036,2362.793774,1765.329777,1639.022563
PA14_RS14790,676.1099179,593.2021432,929.9491365,791.8294965,611.7528045,632.3226114
PA14_RS14795,681.1491845,499.8851987,1025.778839,754.7321913,622.6639739,530.3342084
PA14_RS14800,1168.742993,826.6099961,2247.229885,1025.906119,1454.265535,1019.029428
PA14_RS14805,528.2324058,534.3280706,1358.986114,547.0193284,610.2277595,528.6540044
PA14_RS14810,600.4457106,446.2653551,1284.732246,463.0830046,627.5540889,517.8175313
PA14_RS14815,178.7727456,115.377932,391.2456767,81.31073891,237.1352625,221.6249507
PA14_RS14820,925.5736609,890.5019745,2172.255369,1306.008888,1336.714827,1281.965747
PA14_RS14825,2130.000421,2045.2564,3339.052357,1885.388346,2122.934288,1970.734893
PA14_RS14830,1683.273627,1481.584299,2749.628509,1171.226998,1547.190365,1433.211689
PA14_RS14835,2044.459828,1387.983786,3326.277921,2977.525194,2388.039525,2073.531143
PA14_RS14840,882.5951443,760.6273474,1537.66019,1698.255722,1374.780902,1451.341189
PA14_RS14845,323.9683352,273.7160077,931.7893301,359.7482852,424.2341649,348.6740051
PA14_RS14850,371.8814563,390.5376964,1334.002819,178.343398,537.8018844,438.9375852
PA14_RS14855,1400.344428,1242.913775,4055.938327,1226.704461,1790.268177,1148.90596
PA14_RS14860,1218.211573,1058.767426,3208.074656,1285.59633,1355.651844,1067.31625
PA14_RS14865,1430.979213,1399.692307,3756.220396,1245.928013,1588.023999,1096.986457
PA14_RS14870,308.540914,285.6456996,560.917584,130.4661743,260.4616216,176.6366126
PA14_RS14875,870.2414955,840.8764322,1425.34456,310.045255,512.4672501,430.1182392
PA14_RS14880,6851.321167,5538.348029,8159.861784,8731.313576,7267.880584,8107.761863
PA14_RS14885,3947.441033,3696.389319,8650.743997,3779.618745,4058.069899,3396.871669
PA14_RS14890,2087.657025,2032.941521,5294.831287,1136.581167,2131.38426,1491.701339
PA14_RS14895,1582.148169,1366.334495,4234.509057,531.2934071,1862.83477,1117.976386
PA14_RS14900,2595.59936,2181.179824,7550.41381,1492.524605,3676.805128,2126.536644
PA14_RS14905,159.7011178,224.9206015,763.8036479,92.62469617,282.126818,191.0546154
PA14_RS14910,2855.043477,3476.295482,11146.08933,2708.764959,4551.432596,2587.160783
PA14_RS14915,2606.980362,2815.622101,7576.595438,1116.728683,1875.305598,1436.239868
PA14_RS14920,1439.421104,1586.488117,4872.126917,823.6268203,1377.265515,1006.312728
PA14_RS14925,584.4403599,531.5239907,1925.799776,430.7447791,734.2079878,494.6516229
PA14_RS14930,370.2256394,327.0843676,988.0785999,263.9783861,370.4743885,252.1911782
PA14_RS14935,594.5488331,519.4096473,1647.725267,394.3638498,910.8754575,580.0960558
PA14_RS14940,721.6217438,564.9212658,2486.347102,783.4981185,1342.138648,793.354583
PA14_RS14945,1850.689306,1945.364796,6525.293145,1407.399314,2504.479348,1659.801499
PA14_RS14950,3345.114782,3295.621856,9819.487406,2189.386583,3282.171707,2005.552476
PA14_RS14955,1632.484977,2059.886312,4209.671669,1226.360993,1466.988656,1122.136916
PA14_RS14960,1093.498859,783.7430857,3066.888497,1125.537181,1211.156853,857.6439331
PA14_RS14965,198.0859164,166.4186142,674.2566336,262.6697948,256.3940549,188.7050864
PA14_RS14970,525.1293422,365.8957885,1302.606847,462.6113974,573.7786592,466.2623084
PA14_RS14975,229.8647924,160.5518746,518.6311322,206.4795368,236.6357112,149.3153318
PA14_RS14980,654.4258836,820.6578236,2107.134953,776.8864829,807.5271749,696.9754356
PA14_RS14985,3023.856581,5282.462847,8912.342741,13895.68178,13253.98894,17255.01371
PA14_RS14990,741.2338724,721.9119123,1838.764496,770.7178531,806.1061396,539.5870822
PA14_RS14995,3765.733006,3999.752458,9135.234198,3007.055958,3565.340131,3089.704179
PA14_RS15000,1755.390148,1147.361263,3805.100913,1576.575997,2131.232097,1260.572168
PA14_RS15005,447.5310591,387.7900563,815.6497703,427.983391,698.3497777,568.4375305
PA14_RS15010,1542.442507,1379.396982,4050.128595,2244.124499,2590.044195,1965.061841
PA14_RS15015,254.057457,211.6823247,735.199003,248.7993662,361.4073408,289.756959
PA14_RS15020,117.3658844,87.06714428,361.233029,65.48205078,164.3242967,149.4040038
PA14_RS15025,130.0915639,91.33241017,303.2441492,133.817965,141.8966186,144.3009913
PA14_RS15030,861.7090348,869.3434847,1193.25693,1432.876944,1414.128003,1354.387643
PA14_RS15035,229.0051607,235.4536048,262.8820818,299.9622209,287.9658656,425.4143828
PA14_RS15040,360.0885711,228.386094,427.1731029,571.1144195,383.7055973,535.2410661
PA14_RS15045,157.6028048,136.6687509,330.4901583,196.1763068,193.2111711,159.4276111
PA14_RS15050,667.952638,603.476173,1626.367978,600.5000268,759.8279649,602.7090844
PA14_RS15055,1241.576121,1466.86054,4508.541231,1442.404413,1665.39883,1317.768289
PA14_RS15060,46.46864268,78.95514088,45.73214553,45.71988913,53.67901896,59.72039075
PA14_RS15065,14.27715878,14.25162478,12.04274525,12.24421349,24.28069816,26.96809108
PA14_RS15070,95.74927115,88.89209971,111.7167733,114.5813635,100.2289177,113.5823062
PA14_RS15075,356.0465344,377.3009703,363.0931745,424.3720999,387.1022814,405.3861529
PA14_RS15080,34.42216657,54.18785745,46.50555021,37.67545422,34.1929739,53.96134114
PA14_RS15085,116.0413199,149.3422332,115.8282618,98.03357298,126.6385999,159.9682077
PA14_RS15090,1778.075661,1610.242213,1818.613182,3140.090665,2619.322527,3363.862452
PA14_RS15095,163.3230268,148.0388168,150.0388916,235.104933,216.5286774,309.5505044
PA14_RS15100,176.488944,165.1266309,135.2758035,228.9222688,242.2404533,292.1578007
PA14_RS15105,290.8546381,221.0212081,241.86396,186.5446791,251.0199121,258.2450704
PA14_RS15110,182.6508934,165.5544523,220.0503719,175.4184884,207.1764918,222.9048195
PA14_RS15115,508.9333772,420.1870823,582.2484162,598.5334224,546.0374153,597.6878893
PA14_RS15120,293.0160743,278.5493231,341.6369005,329.8026087,251.0762054,296.3201657
PA14_RS15125,363.0076144,274.4308766,319.3591554,286.7472818,322.8906825,374.051991
PA14_RS15130,590.2527304,684.679022,470.2330073,488.6721243,322.4409126,499.5706811
PA14_RS15135,6029.785642,5780.145124,5168.518172,4049.022655,3736.896783,5419.522388
PA14_RS15140,5880.825634,5973.343617,6436.996638,7564.851254,4550.240233,6300.842359
PA14_RS15145,42406.24147,53244.39347,50153.23011,27404.55333,28263.27447,43309.86335
PA14_RS15150,688.7960217,11396.00864,728.4120608,835.6042384,719.7479677,660.3636965
PA14_RS15155,907.0353701,6345.78532,774.2732555,549.5664032,838.5903974,959.4015765
PA14_RS15160,135.7120486,181.2438209,97.61716849,161.875664,134.7054116,116.7997196
PA14_RS15165,635.7708234,4395.571386,863.1598805,1267.605404,942.3962577,1111.752551
PA14_RS15170,303.0014736,1710.715337,369.7945109,357.1637865,416.3204164,430.4655579
PA14_RS15175,90.8473798,1275.002181,100.0960824,42.83025911,98.41306836,81.29486376
PA14_RS15180,51.20235635,1207.507973,65.62685536,33.25529123,74.16111347,48.72856053
PA14_RS15185,135.4326148,1551.588207,239.3943014,89.72151026,144.4372653,87.60124083
PA14_RS15190,321.8003311,494.6049952,728.2878668,201.3939173,357.6582723,259.3385743
PA14_RS15195,1085.837877,1051.053944,2706.902108,727.6984865,1089.705821,827.1974913
PA14_RS15200,91.93267406,137.8504627,217.4142512,42.78333378,122.2431233,119.2388288
PA14_RS15205,200.421907,138.7851791,258.8670441,165.8093555,164.668866,212.7671184
PA14_RS15210,43.15706951,46.54456147,77.2118085,37.66745615,79.3012664,83.43865516
PA14_RS15215,237.4823361,170.3378222,247.01263,227.1588968,244.5654844,172.1215587
PA14_RS15220,285.9394764,248.2309165,219.8865119,229.1061538,275.3501339,272.2170272
PA14_RS15225,545.3928588,408.7504475,441.3361153,383.6678322,652.4343815,485.9304402
PA14_RS15230,185.1097403,164.3983034,177.1507791,225.8066244,540.8950933,291.0132437
PA14_RS15235,101.1970202,100.2497619,101.1279516,177.820889,371.2455699,195.0476762
PA14_RS15240,117.36586,86.84558483,112.234235,219.955063,806.4185415,309.1146029
PA14_RS15245,69.33380347,47.83356125,56.33435109,106.2411089,671.0609515,197.6494321
PA14_RS15250,70.74524607,60.44145979,75.62187419,63.77819221,946.349317,257.2294473
PA14_RS15255,1371.537164,1313.925717,1375.043934,1774.015624,2946.554019,2125.546345
PA14_RS15260,111.6501207,115.3428208,107.4987147,114.5446288,941.909735,293.129631
PA14_RS15265,59.26921317,44.60100766,60.26209819,71.32254112,371.0626549,146.2744922
PA14_RS15270,98.49523319,108.4160094,80.38146687,123.4461472,572.3560164,180.4736748
PA14_RS15275,63.99209085,58.40728018,53.11240673,83.89535322,218.7027574,101.493041
PA14_RS15280,151.8482003,120.3324554,109.9069951,302.7963491,1263.761934,345.730962
PA14_RS15285,314.4448071,348.3855557,299.6392903,414.3620307,408.1959335,397.334705
PA14_RS15290,602.7934791,526.8717439,609.2012112,631.3901746,711.6287565,633.7196763
PA14_RS15295,291.5274656,414.860934,269.4623687,156.1810926,188.2687836,207.9132656
PA14_RS15300,588.381877,732.2426517,747.2928973,384.3584298,551.097969,473.4000342
PA14_RS15305,368.6745452,329.2961878,451.0310672,417.5276702,408.3345976,454.2778018
PA14_RS15310,371.3387343,321.1970873,374.5340308,416.9642836,447.5107411,429.2165812
PA14_RS15315,316.0854902,230.3060181,374.3619507,365.6123516,341.3781711,337.0266815
PA14_RS15320,330.3398026,347.5558456,360.3987008,389.5128194,341.5329591,355.0890348
PA14_RS15325,692.6683768,641.23795,614.4419897,822.1831528,656.7902954,776.6199727
PA14_RS15330,337.1773931,373.4002285,366.1821102,491.479353,385.7643462,485.3046926
PA14_RS15335,5275.72628,3677.875682,6786.208308,8483.012662,7900.586279,6025.703624
PA14_RS15340,10543.99521,10635.68991,12735.82679,11023.51729,10035.74432,9393.007853
PA14_RS15345,2526.735614,2250.174234,2674.803139,3463.531309,3232.881698,3118.19838
PA14_RS15350,5619.826984,10369.2002,4308.733041,1552.150784,2350.591296,2366.619408
PA14_RS15355,2541.899014,3080.391488,1825.702525,1312.645835,1804.870986,1664.392526
PA14_RS15360,1734.948352,2257.297726,1264.901212,521.4738144,1041.499549,905.5553405
PA14_RS15365,926.2237882,1232.919593,898.3943223,793.4843727,650.2039454,658.3084929
PA14_RS15370,341.1411548,325.7874005,347.2618222,431.9480497,437.5560425,409.1121292
PA14_RS15375,94.53493075,128.8634487,84.26510993,99.0344801,80.77808279,97.82576622
PA14_RS15380,146.9842029,178.5889862,133.1800614,121.6830154,186.4040377,165.0819071
PA14_RS15385,3009.076355,1899.455239,2233.827396,2657.288217,3773.854275,3944.916368
PA14_RS15390,300.0917818,248.9478939,285.3443131,335.4451327,341.7780653,325.2936839
PA14_RS15395,30.26975305,31.2176839,40.64725438,48.97684717,69.10660019,66.02532533
PA14_RS15400,132.3270322,95.66712249,111.5807234,246.1087259,174.634235,153.8851279
PA14_RS15405,201.8996361,210.4676077,221.5514563,313.402961,222.2057747,228.7452539
PA14_RS15410,506.0955574,438.6185447,451.1845951,631.5074747,560.1556682,545.0228856
PA14_RS15415,99.6904223,127.5490196,63.07498268,45.05186734,53.28680025,57.09794826
PA14_RS15420,115.3681356,106.2005627,144.3362933,110.7856337,174.4848056,197.5820943
PA14_RS15425,300.4826747,263.0561556,326.6403028,233.9554457,384.8577528,354.677008
PA14_RS15430,107.6646253,122.4863948,132.9185362,82.44722321,100.8541752,123.2090484
PA14_RS15435,174.6165751,237.9551057,185.2180128,134.879754,183.5114155,221.255192
PA14_RS15440,82.18869154,78.251527,65.68915945,44.74036124,122.0612365,102.3299751
PA14_RS15445,48.20577216,53.53331174,57.87850289,51.83880298,62.4225332,32.92857786
PA14_RS15450,66.46429871,110.4748376,82.26332043,49.44877924,70.84533731,88.48596264
PA14_RS15455,953.1179824,867.6323288,816.7659993,1013.64868,904.0144356,931.4096376
PA14_RS15460,653.4744412,651.9868244,617.9108946,335.5409416,636.1887279,673.3286303
