,A1,A2,A3,B1,B2,B3
PA2447,7.534406977,14.56812634,13.14067715,16.95337726,18.94581874,16.01631074
PA5400,3.985568654,7.846761479,8.023900904,1.24556085,1.77472998,5.107442882
PA0507,10.7107999,11.93844577,8.508574233,7.520775432,7.915177196,9.111541675
PA0824,0,0.810509919,0,2.367285593,0.702711003,1.820080079
PA0739,9.398754934,11.49329639,10.81253532,18.79857609,26.30673521,19.95921695
PA1344,355.4300046,346.0479746,359.1968744,124.4075578,159.645333,140.6040479
PA4594,186.5776959,176.3443066,172.1571101,35.32062467,30.25953365,36.20820151
PA2681,18.49432422,22.16352446,15.47365758,19.81647134,24.31380072,19.6372941
PA1292,29.21701513,30.5036119,24.72052532,99.8703801,101.094224,110.1137804
PA0294,30.12964232,37.89681514,34.4367295,32.74478484,39.97539308,36.877118
PA4721,79.24273101,73.07983292,71.13948506,86.76703551,67.99622235,100.9553175
PA3543,1.147106945,0.294576084,0.314918189,0.430189504,1.787779465,1.102499488
PA3465,737.894591,650.1026378,724.0850048,27.02823494,30.17971768,60.91965001
PA5126,86.62863407,108.7590009,90.32499637,57.75569851,64.68094422,67.95354534
PA2094,4.707094014,5.274666433,4.229183449,2.888607891,3.048752441,3.948261488
PA4817,2.481922298,1.699614739,3.633965038,8.687220768,8.10460024,6.361087953
PA1789,1087.780007,925.5375994,1345.466092,247.7861668,195.8611725,395.7789411
PA2976,169.9225347,175.0739729,145.9339221,389.2182229,392.9735277,382.927875
PA4560,179.1637659,174.5300888,147.6779489,287.0904287,247.7741133,292.8593681
PA4913,160.8947495,150.3139276,172.6860186,17.746751,23.34124869,29.10833847
PA4648,73.10142726,31.41501014,120.4123251,5.03533288,6.643114951,5.735407171
PA0371,19.81534738,16.96188097,22.06205085,61.3072082,52.69624148,52.05575807
PA3495,38.4523173,32.2567727,38.00308508,38.9351796,26.25433881,21.18869438
PA4032,138.7903411,150.1918966,148.0194546,191.4901278,164.2961848,184.4449352
PA4545,247.067382,216.067251,240.6306454,545.1557619,596.8256054,448.9867913
PA5226,32.81387654,37.75105815,23.0617012,35.44099681,61.95343453,63.58029737
PA0335,93.29978549,64.96348539,68.07433359,93.46162972,123.2419715,98.69899083
PA3363,223.8139575,209.2596726,203.1653931,35.3410504,30.85507706,42.08973678
PA2839,26.02638364,24.00623153,26.83053953,17.92735247,25.54368169,25.32059524
PA0654,64.90460954,37.03877404,67.87972429,339.9958101,325.7131795,325.1716149
PA5449,38.19791477,34.37019177,29.59001358,22.43144315,18.45950163,15.70954151
PA1291,27.78866573,24.03740846,28.3741288,28.88722518,34.73400103,34.8610338
PA4210,5.024750666,8.60234454,4.598191957,0.62812946,0,0
PA4520,133.4677651,169.1356226,121.210796,93.72642118,66.73669337,73.81315857
PA1474,371.3066514,346.9903114,412.6079826,92.00121733,69.04527588,91.11968179
PA3598,20.57623082,35.054554,36.92415762,31.61892853,35.75558929,38.97335689
PA2830,373.0533208,354.8673343,513.359787,941.8026839,1055.402137,975.5338343
PA3935,3.928222343,4.539438648,1.617637314,5.156084268,4.810284315,4.153012458
PA1118,360.4230145,314.8759938,359.6310466,54.3359532,59.71810703,70.89265126
PA1837,755.2940813,654.7379507,727.2059581,67.26955042,45.71396416,71.56223947
PA4408,1029.344616,1041.237661,1009.501143,544.0127065,533.3912742,567.7270998
PA0423,598.6344877,491.4940592,542.6105999,1300.610748,1638.648861,1554.689652
PA5286,137.4670343,129.3562415,169.9582416,292.013847,178.9290264,235.0466795
PA4038,0,1.716957747,2.447364209,0.83579675,0.496200015,0.428399801
PA2087,0,1.280531653,0.684479716,1.402535643,0,0
PA1857,45.64964228,52.35420403,53.04940033,79.78059889,85.25618434,74.28842002
PA2961,84.6418486,85.23903708,67.88832101,76.24422482,80.18381088,73.69388064
PA3182,22.27499301,98.56343217,25.08804315,415.5378613,620.0527841,553.7739602
PA3249,151.9268754,132.0045967,139.8658405,3.855505929,8.64716762,7.904782937
PA2726,5.12697564,4.608110385,2.111282504,9.613624592,7.419704445,11.33348769
PA1141,7.256118348,11.64603123,12.94826413,30.27333578,20.19418664,27.54710348
PA0887,420.3928166,656.6762323,324.4116567,562.6978416,589.5891222,502.794705
PA0646,82.05899793,75.50211631,90.53853064,19.8352904,16.27847057,15.54932611
PA2968,278.2448992,273.7167092,200.6662723,266.5937957,196.5300825,217.2931386
PA2585,90.10722827,81.50615511,94.51889359,53.63029147,52.89948433,53.25452697
PA2866,67.23416376,59.12185973,53.136569,97.41866039,116.5792311,101.8248781
PA5546,343.5106128,389.7711422,525.9819395,73.61359225,67.0937792,83.16921198
PA3042,380.4465153,479.0789047,442.7633096,104.2811223,227.3790623,150.6340967
PA1003,194.7153755,168.8513652,231.3788099,42.42986205,37.23735245,34.35560565
PA2876,83.77819261,71.01180038,81.06237461,154.2367844,117.9167159,140.995016
PA1838,17.27920588,18.25625959,24.39619386,50.91483368,31.87614018,47.44934504
PA5559,1012.682017,1118.484839,1016.189729,1859.599176,1744.373842,1957.587834
PA3176,3.370511763,6.578138528,2.961008549,9.859306109,13.50766707,9.070440229
PA1645,116.4313549,122.690939,80.46159721,82.81147948,74.19284779,94.92520588
PA4544,154.3662887,147.207286,167.6463544,238.2606577,202.2362864,209.9159024
PA2224,52.24293233,46.73940533,88.83025648,11.37612243,11.00624724,7.774663053
PA4093,12.76672261,14.12269801,17.25479802,10.31216854,8.745971482,15.85695666
PA0793,79.97305184,109.0586124,87.0637457,21.45950368,14.42864437,18.02308253
PA2624,78.3712122,120.7539623,64.24331049,566.7056786,396.6557382,472.7351388
PA4457,289.709401,317.7421959,361.6878734,492.1999394,486.6477851,462.2001522
PA5307,88.50546514,110.0778518,73.02423026,87.07518012,94.7272493,114.2766478
PA4611,7170.565511,6997.713791,9350.298923,2053.724691,1375.875076,3391.994024
PA3542,2.800117465,1.438135549,2.690531807,1.575155414,3.428869332,1.614737711
PA0427,347.4435876,329.1954413,297.6430469,1194.914193,1054.348457,1010.274271
PA1598,16.93866678,12.28188753,12.03585136,11.21004765,14.64152233,12.64092113
PA5333,200.3551791,240.8587097,232.1048637,236.9719697,218.6281274,216.6873832
PA5322,91.57979114,90.84333212,80.38422663,125.4777141,135.9782181,127.7853998
PA3232,33.3100098,44.95033719,27.25473778,27.92320961,12.79673722,17.07449924
PA0402,89.64555168,90.40935718,83.22864702,101.4682204,81.65082331,97.12526829
PA1130,239.9318443,213.7682618,186.6865935,8.793812433,14.91644216,13.52219003
PA4970,55.316046,55.90399461,52.9062557,65.57999991,43.7012758,77.51796397
PA0118,14.62561354,15.02338029,11.47201973,38.6555997,26.67075079,27.84598706
PA4795,8.667030249,6.677057905,15.46598215,6.500641391,7.718666895,4.997997677
PA4958,150.212244,176.9967645,169.8673872,65.66913298,57.29686645,69.25504158
PA5488,165.856787,208.1738019,172.4117969,143.9681296,159.7408409,174.8105126
PA3577,96.99091087,81.17896716,138.0667638,51.19255095,25.59347444,69.0512837
PA1365,2.180066884,3.789681514,3.867226307,13.08114324,12.69455197,20.75949649
PA2072,140.1353584,117.5239383,168.443732,3.906021229,4.07572382,6.794965628
PA4454,83.8041485,95.84536284,91.07912373,204.1221968,167.734448,181.3513967
PA3583,83.42016614,105.7200835,87.44228372,112.136064,106.6140865,117.4529454
PA4338,54.98591322,56.80972217,45.98838073,21.81977582,39.57398478,34.16663986
PA4218,2.63143569,2.027251316,2.889658946,47.86195125,57.12278482,104.7050405
PA2654,215.1635716,189.2455643,204.4105334,82.05127747,70.56103006,81.61765158
PA1187,6.466060725,8.855887326,13.41219991,4.310951659,6.07845018,6.3527181
PA3539,17.32572681,25.34713905,12.68393566,84.6646035,79.95499852,74.68161914
PA5246,29.37464999,35.49828253,32.25718965,29.80832081,23.0827222,28.56450571
Novel00035,12.28551538,8.41309296,13.4910952,43.0017428,54.70605162,37.78486244
PA4322,19.09455102,13.35411581,12.49175482,33.82364974,35.81943856,45.29435395
PA0715,205.8283837,221.9755457,199.2415314,332.8318203,302.2075858,290.5262412
PA3022,201.4601241,222.5768708,212.8706471,123.6994726,136.0307438,143.975777
PA1230,2.068268582,0,2.271228149,6.205157691,1.8419546,3.180543976
PA4874,2997.233648,2936.512423,3045.471851,288.0041356,344.5912764,292.9761516
PA3357,17.32923476,18.7374008,17.02662349,40.58919407,28.97078705,39.03781259
PA0482,167.3417307,164.3604708,153.4111377,240.1678079,162.5943561,189.2423666
PA0192,1.725736111,1.418136192,1.895082905,1.294375498,1.5369027,2.255733465
PA3231,556.3252246,608.4941449,551.5227599,59.88562564,43.58134091,37.62643534
PA2917,211.3637054,279.9338578,219.2101491,32.66048054,42.26592598,39.12411085
PA4993,44.464406,42.47652797,26.85523837,35.01770586,33.26318014,36.92331834
PA1073,26.59202463,32.32303031,36.01518921,29.25288626,20.91934153,23.51330725
PA1221,2.425788353,2.265237738,5.569829288,0.165404042,1.571166444,0
PA0892,230.7214435,202.9040067,230.4361359,95.55942844,80.56926121,88.90555868
PA3515,26.69106382,31.72535055,23.02949212,11.43967619,13.24355067,9.38171631
PA5470,12.65175025,15.73179984,3.656123361,155.8251307,238.393851,177.6605321
PA4148,1.022514805,0.525161858,1.684281548,0.766929602,0.91062924,0.393100941
PA0071,150.1323926,161.3368965,123.9112072,116.5504663,157.7629276,186.0200466
PA2225,38.30016784,43.37685819,44.21541993,8.102418136,11.36976293,12.83658396
PA1629,6.252170676,6.957392397,4.004990094,23.05618707,15.77613024,14.42170322
PA1300,3.102402873,1.593388818,1.703421111,39.55788028,95.32115055,85.87468736
PA2754,2147.638389,2178.162514,2237.44363,542.7573868,958.7373693,788.9736901
PA0846,163.5858098,158.3841387,134.728886,136.3752977,169.8028593,128.3291549
PA4383,150.3695893,113.9273005,142.8744457,120.7824249,210.8462406,201.7160625
PA4919,18.42827307,24.5381878,27.35694305,69.36590654,64.43157191,71.37140683
PA2128,259.6576318,339.1147072,308.7635919,41.73305784,42.28487082,51.90855196
PA5117,52.25961803,55.53196673,60.60356297,261.2002765,233.1075614,258.7577213
PA1295,52.93079188,44.3547418,36.71046314,41.78983751,39.69600118,40.69798109
PA3897,4.535073967,5.59009499,6.474132065,6.462846964,8.481558391,6.625252735
PA3099,9.450396444,15.10042326,5.7654253,8.663354776,4.675730908,6.458950844
PA1735,38.73811155,48.3184393,30.38534956,56.72688078,60.37379571,54.96108932
PA3095,165.3669371,128.1995118,133.6260858,34.51840578,37.51272111,71.97116655
PA5006,154.5034388,127.9882296,110.3733955,107.3693665,111.4588025,139.8729695
PA4096,0.650027269,0.333852895,0.35690728,0.243774052,1.157800034,1.999199071
PA5095,54.31389819,51.84124183,59.64373075,6.489196599,4.70865859,5.913124012
PA4712,233.8957768,218.1172249,196.3616196,30.53590759,39.10114151,40.51008644
PA2935,23.03534133,21.90909625,12.17946095,14.7178584,8.357868997,9.839807927
PA1039,35.42237204,41.71048197,70.20682454,22.68024409,30.00753886,33.21454153
PA5562,240.6441156,228.3966817,233.3511312,234.3246662,202.615006,239.1310023
PA3009,1580.316294,1278.142969,1424.060049,1323.130548,1510.261083,1242.002423
PA4265,0,0,0,1.800742998,1.832698547,2.900847898
PA4635,40.57136141,35.59719416,45.01672634,26.94344787,36.50833854,29.24524957
PA0198,1.13754772,0.584242567,0.624587741,1.279813774,1.01307503,3.498598374
PA4972,208.8702079,207.7932599,300.4041279,178.4543543,239.7204047,191.3691159
PA2482,207.2632819,234.1258286,209.723957,624.6430529,635.727817,547.4183052
PA5004,200.9767687,211.2522463,170.4679576,208.0119485,203.6842145,227.0858048
PA2446,395.6533164,435.9910154,411.056807,53.59220178,25.6434617,32.79935976
PA3350,253.0921623,259.3736099,234.1801933,186.3145202,199.3105553,198.2038564
PA1518,77.38907324,91.6386766,70.81939739,124.9581952,142.6282011,147.9328604
PA1867,0.775600718,3.983472045,4.258552779,2.908667668,2.7629319,4.770815965
PA1942,1669.979147,1624.346087,1555.466821,7483.420175,17401.73452,12933.00053
PA5422,81.73226879,102.8559954,89.75267098,56.16737565,60.59395477,74.0299029
PA0055,113.0816669,96.24445595,118.85646,124.8007751,122.2883468,131.6632288
PA5041,168.487068,201.914231,160.1799875,84.24831242,51.40632152,63.57453045
PA4878,88.65316549,129.3525978,77.99280129,152.255336,131.438074,103.7960551
PA4934,156.0065445,122.0080581,109.0189511,636.9151144,595.2144722,896.9134013
PA1298,7.418789479,7.620555217,3.258718648,21.14474931,15.85682656,17.11270944
PA0016,86.4337569,72.25218117,90.66068343,99.03187804,83.34643478,88.68717712
PA2606,20.47585896,25.70667293,41.2227909,10.23851019,6.07845018,13.9943935
PA3404,2.114026737,1.240869168,0.994918525,2.03864141,2.689579726,1.161039283
PA1274,9.973021108,7.683189918,8.898236308,37.40095047,31.08613791,41.21636441
PA0540,210.5786012,226.0882863,253.3211675,42.06519691,38.63821045,43.12225903
PA3763,113.9123999,112.6927002,101.4342031,219.193971,216.3722374,231.2468486
PA3143,141.7849534,179.7272161,160.6674321,65.05130784,85.29979811,81.76282388
PA2014,145.6740215,186.5216194,94.52715959,27.12441133,21.09312936,28.98092683
PA0460,1019.195605,1030.204302,827.9509203,486.4618572,829.566724,635.7297667
PA4589,6.766447646,5.137305328,5.492064618,3.530520755,2.620021629,5.202657065
PA1996,36.69508775,25.6312868,17.73023264,45.13751804,39.21580761,27.0859229
PA1483,199.6427443,190.9736214,186.6227063,147.3072673,148.2386205,180.5583768
PA2978,25.53978107,35.28071241,28.04600436,52.84392356,58.03939527,63.6519188
PA2286,1.590357978,2.178147045,1.455350076,1.391642162,1.180281588,1.834216623
PA0079,7.975615476,9.452913438,5.726557265,8.973076347,10.38117334,14.623355
PA3594,8.762191898,9.947913973,11.64771733,24.90448425,26.28518997,30.13995221
PA4212,0,0,0,0,0,0
PA0444,7.016649489,8.845541664,7.70519456,9.568701112,7.100993201,7.847323456
PA3684,443.6436108,516.1480882,485.8861874,360.9957472,508.2841961,400.8307965
PA3198,109.8571982,140.218216,118.8458586,44.05414743,35.35672216,49.34278185
PA0583,49.77556875,33.31150988,33.12730559,75.79891522,75.89667076,73.06465113
PA2122,27.37317997,35.88698404,29.26828042,16.74901403,19.56651509,18.83150576
PA4119,39.07412987,45.34938584,42.90848123,77.26459363,64.62590154,60.47762989
PA2512,4.109849828,3.920079157,5.15788586,3.302745223,2.091509739,6.771480724
PA0953,53.72160846,50.65948449,34.81572956,87.85302292,79.21593138,73.13199182
PA1721,0,1.947475222,0,2.844030608,2.532687575,7.288746613
PA1651,27.71168882,30.92532082,26.29843119,61.84162797,56.67126484,60.76512965
PA2381,4157.52626,3117.691445,5398.288711,375.4120403,610.8467218,918.7060175
PA4931,53.13448706,59.10273191,55.12490513,100.4034548,92.81074468,107.4408275
PA0788,277.0624321,247.2733108,323.1230536,29.46333868,33.89063949,31.05320679
PA1398,235.8914746,232.4670423,205.1277633,233.5098815,268.7314816,261.4741943
PA5010,80.6624747,81.35655848,82.16501832,99.37377538,106.2916154,120.1123078
PA2909,19.66131862,23.08118782,23.44131768,17.69619045,16.00908689,20.30050908
PA2454,8.651771393,7.40589169,6.333847513,14.78094781,15.41015539,16.26109103
PA3213,81.55453942,77.05282157,58.42788835,98.45979448,98.65344062,103.6166356
PA2404,0,0,0,6.256867339,13.50766707,19.24229106
PA1790,53.81475753,43.14406646,61.97832198,114.6910036,114.5554072,101.930318
PA1296,100.0749377,94.68111048,94.95340318,145.841158,154.7952586,150.1809913
PA0780,119.6464534,98.878981,114.0681356,106.4641896,100.2581026,120.8479996
PA5536,8.089228232,3.115960356,0,0.758408162,3.602044551,2.332398916
PA5385,4.26580395,3.5054554,0,0.639906887,0.759806272,1.967961585
PA3545,1.254648221,1.546524441,1.377767075,1.317455355,1.340834599,2.122311514
PA0657,108.0440061,124.6068762,117.4326101,44.76757492,39.37457606,41.8557012
PA0273,2.359358234,1.384871269,2.220756412,1.264013604,0.300170379,1.554932611
PA1129,14.05206007,22.68235847,19.83984589,18.06795916,23.24113304,27.01123745
PA4710,6.066921174,6.598504282,5.29062557,49.51959177,68.17399025,113.4643473
PA1049,219.9258926,252.5226205,242.2012462,129.4033927,139.0164069,183.6764146
PA5296,52.97237144,39.55409377,37.58713091,134.6287683,121.3875573,116.7069756
PA2341,2.575579744,2.645626717,3.636413801,0.827911875,1.31071702,1.131622116
PA1501,2.092041784,3.760641808,2.297334219,0.784560168,1.863126492,2.412826465
PA4301,37.94396463,28.0436432,44.71624775,6.941362841,4.120983173,4.981055312
PA4588,46.82819763,44.32907726,47.39024473,73.91928882,75.50361883,68.24620147
PA3817,96.8238292,82.60918152,65.65433927,288.5037561,271.4098685,217.2385502
PA1910,1.017433986,0.696736477,2.23454993,6.104950176,9.212061142,9.387543463
PA5161,635.7377174,593.0475821,564.3583734,329.4885999,304.0947031,313.0898658
PA3950,63.39932627,75.4062406,79.94723083,95.78695089,85.90876254,82.56692163
PA1605,20.17910738,21.1343398,22.15928681,22.85116767,29.24703565,23.72962375
PA4160,2.001550241,1.644788457,1.318777635,16.81397568,40.64183698,41.2444735
PA1288,487.8875257,482.0207378,644.3981944,1098.291011,694.5165664,821.6355381
PA4345,237.6724069,290.4011783,234.3630751,98.22733127,140.0820498,129.4658992
PA1051,7.834765755,7.738312141,5.62542601,74.13314222,63.87069063,72.28892005
PA5511,63.37765869,76.0558627,57.88589955,55.76331443,68.11120514,60.44453441
PA2793,31.25783301,31.7015097,28.6767241,64.39874525,51.79896675,58.41138155
PA0652,594.911003,738.2652117,708.3696499,620.9775483,609.5413297,603.3861754
PA0749,20.92423544,22.0050485,18.05377704,50.8188827,55.90399436,37.53970518
PA0384,96.8238292,73.36999674,125.49856,15.47681773,11.30874452,14.64529552
PA4362,199.5381157,191.4594337,220.3927734,11.60171126,20.66328673,22.00251669
PA0760,721.0714254,699.4414539,576.6781871,502.2892646,463.3924373,406.2490112
PA4083,2.210619051,2.27074034,1.820660621,0,1.476546602,0.424930977
PA4918,37.22883448,43.97753138,59.96042312,309.9476267,242.0328344,287.6802027
PA1071,25.5948237,27.93409772,14.05322417,14.79784676,10.44733625,15.98968788
PA3281,13.85844938,12.81181669,19.78389595,13.51275457,18.51304623,18.64735174
PA4050,24.60277627,30.97844307,20.91642667,26.78679992,28.2718613,37.83368009
PA5169,26.47190489,33.74410338,25.91747261,11.96087639,5.964834289,8.092552314
PA4486,121.6911515,126.0876981,99.93403854,83.33671085,77.27642089,76.48098771
PA2846,21.07456829,21.15573084,17.88293321,34.48761327,44.78858027,33.14461617
