,,EV_1,EV_2,EV_3,PA3458_1,PA3458_2,PA3458_3
1603,D3C65_08670,5.35891274208976,4.01365473620972,4.99305073777298,7.54568644067849,6.13183899442633,5.18379901598535
1604,D3C65_08680,346.591302481643,334.180383471374,361.216014310764,382.268628673639,376.086124991482,378.417328166931
1605,D3C65_08685,2.67945637104488,2.61760091491938,3.51073879999662,3.04596516871425,2.88971722725839,2.05827313870007
1606,D3C65_08690,81.9768814060218,78.1790139922589,77.6263356888143,74.9722790390349,76.753708792302,76.1561061319024
1607,D3C65_08695,44.5369099511514,38.7404935408069,43.6891939555136,57.3195263567136,51.7329864587233,50.7707374212683
1608,D3C65_08700,8.83496425047231,7.67829601709685,6.86544476443784,9.69170735499989,8.38722804984751,9.98643633961884
1609,D3C65_08705,4.56231760475209,6.28224219580652,4.05685372444054,7.54568644067849,5.28606809864339,6.25105175457057
1610,D3C65_08715,4.92440630354194,4.88618837451618,3.43272238221892,4.56894775307138,4.36981629487854,4.72640498516312
1611,D3C65_08720,69.0865237291031,74.4271193475411,75.9099744977048,61.1269828176065,66.8159007668525,71.6583981621504
1612,D3C65_08725,4.34506438547819,6.45674892346781,5.92924775110541,4.01513590421424,3.10115995120412,4.65017264669274
1613,D3C65_08730,28.2429185056082,27.7465696981454,29.4902059199716,33.0210314881068,29.3905386284573,28.8920562802713
1614,D3C65_08735,7.8935336336187,6.6312556511291,7.17751043554865,6.29960978074993,6.41376262635398,7.24207215468542
1615,D3C65_08740,319.507067812163,309.051414688148,309.413112906369,345.16323480021,338.519801037123,324.978458899199
1616,D3C65_08745,68.6520172905553,65.1782627814926,54.7675252799473,69.5033870315707,59.0630008888421,56.7930921604278
1617,D3C65_08750,32.4431474115705,26.3505158768551,26.1354999555304,29.0058955838925,26.4303404932169,27.6723388647453
1618,D3C65_08755,36.9330472765646,45.8080160110892,46.9658835021771,47.8354984450352,48.8432692314649,54.2774249909055
1619,D3C65_08760,33.0949070693922,41.5326011833875,41.738783511071,51.9890873114637,40.6674839055631,44.4434533282274
1620,D3C65_08765,8.54529329144043,10.0341368405243,9.59601938665744,11.6300488259999,9.58540348554001,10.1389010165596
1621,D3C65_08770,8.97979972998825,10.9066704788308,10.6882492355453,9.34557494946418,9.44444166957619,8.91918360103362
1622,D3C65_08775,6.9521030167651,8.55082965540331,8.5037895377696,6.64574218628564,6.27280081039016,7.39453683162616
1623,D3C65_08790,36.0640343994689,58.0234869473796,57.8101655732778,36.4823555434639,48.3499028755915,55.2684453910203
1624,D3C65_08795,32.0810587127806,34.1160652577826,37.9159790399635,24.852306717464,24.6683177936692,30.7216324035602
1625,D3C65_08800,21.7253219273909,26.9612894236696,23.0928596622,22.1524739542855,21.0033105786097,20.5064990485303
1626,D3C65_08805,4.48989986499413,5.32245519366941,4.83701790221757,5.33043904524994,4.36981629487854,4.11654627740013
1627,D3C65_08815,1.6656080144333,4.01365473620972,3.74478805332973,3.18441813092854,4.1583735709328,4.80263732363349
1628,D3C65_08820,49.3164807751774,50.9559644770973,54.7675252799473,46.5201953039995,40.9494075374908,43.6811299435236
1629,D3C65_08825,144.83547951594,146.323891143993,141.053683342087,159.567038951963,134.477572429488,114.805901736381
1630,D3C65_08830,65.7553077002365,61.5136215006055,57.6541327377223,66.5266483439635,64.9833971593227,61.3670324686501
1631,D3C65_08835,29.6188555610096,34.6395854407665,28.5540089066392,31.2211429793211,27.6989968368914,29.8830766803861
1632,D3C65_08840,87.8427183264173,86.9043503753235,65.2997416799372,71.5109549836778,57.5124209132401,43.8335946204644
1633,D3C65_08845,140.707668349735,134.282926935364,149.791522133189,147.175498833784,154.353188480387,145.832463493823
1634,D3C65_08850,1290.99104666533,1587.31319480711,1391.65686031866,1749.21472461527,1662.71510020128,1618.94617209531
1635,D3C65_08855,14.1214592528041,14.6585651235485,15.213201466652,17.7912056445355,13.0389679766537,15.3227000325449
1636,D3C65_08860,28.822260423672,27.4848096066535,26.4475656266412,30.3904252060354,21.9900432903565,22.5647721872304
1637,D3C65_08865,194.731302209181,202.51505745093,210.020196657576,160.674662649677,171.198125488064,178.993530728435
1638,D3C65_08875,59.4549643412932,98.1600343094768,134.110222159871,106.193422018356,107.694827396361,114.043578351678
1639,D3C65_08880,692.892934004255,708.061047485693,664.153764541584,572.018413388315,550.173967706804,561.222475818885
1640,D3C65_08885,29.4740200814937,29.7533970662503,32.3768133777467,26.0291568962854,27.7694777448733,29.654379664975
1641,D3C65_08890,20.9287267900533,21.7260875938309,24.5751715999764,24.4369478308212,29.1086149965296,27.2149448339231
1642,D3C65_08895,22.1598283659387,20.9408073193551,21.8445969777568,18.8296028611426,23.3291805420128,23.2508632334637
1643,D3C65_08900,19.045865556346,19.8065135895567,22.0786462310899,22.9831917275712,25.3731268734883,24.8517423413415
1644,D3C65_08905,25.2737911755314,26.5250226045164,24.7312044355318,24.7830802363569,22.412928738248,22.7172368641711
1645,D3C65_08910,9.55914164805201,10.1213902043549,10.6882492355453,11.1454634582499,8.59867077379325,11.5110831090263
1646,D3C65_08915,673.557397488877,714.866809864483,803.725135945894,642.006385787636,629.464989186455,661.849162599777
1647,D3C65_08920,72.8522461965176,69.1046641538717,71.1509730132649,62.0269270719993,56.6666500174571,60.6047090839464
1648,D3C65_08925,58.0790272858918,52.6137783898796,48.1361297688426,50.6045576893209,48.772788323483,50.7707374212683
1649,D3C65_08930,6.15550787942743,7.50378928943556,9.28395371554663,7.06110107292849,6.90712898222736,7.54700150856691
1650,D3C65_08935,1.4483547951594,2.35584082342744,3.27668954666352,2.35370035764283,1.83250360752971,2.05827313870007
1651,D3C65_08950,4.41748212523616,3.83914800854843,4.91503431999527,3.32287109314282,3.73548812304133,4.11654627740013
1652,D3C65_08955,3.40363376862458,4.27541482770166,4.99305073777298,4.36126830974995,3.52404539909559,4.65017264669274
1653,D3C65_08960,17.4526752816707,20.4172871363712,20.4403014577581,14.0529756647498,15.5762806640025,17.9145995405376
1654,D3C65_08965,213.559914546253,211.589407289317,230.616530950889,239.31594518739,211.23128122179,207.809354670236
1655,D3C65_08970,71.1866381820843,63.0841820495571,64.3635446666048,80.7180769709277,69.7056179941108,69.1427309926281
1656,D3C65_08975,229.202146333974,227.033252687341,217.743822017568,206.364140180391,215.742059332632,231.365147257581
1657,D3C65_08980,657.190988303576,663.212818476741,647.926349643821,707.425410433885,696.280889953307,679.763762140314
1658,D3C65_08985,153.74286150617,140.565169131171,133.720140070983,167.597310760391,142.864800479335,145.984928170764
1659,D3C65_08990,71.4763091411162,73.5545857092346,75.0517939021501,96.0863557767132,88.8059440572089,86.295007148462
1660,D3C65_08995,55.037482216057,52.6137783898796,55.391656622169,61.6807946664636,58.7810772569145,60.3760120685353
1661,D3C65_09000,16.800915623849,18.6722198597583,19.3480716088703,17.2373937956784,16.774456099695,16.0087910787783
1662,D3C65_09005,52.647696804044,53.486312028186,55.391656622169,34.5440140724639,37.7777666783048,35.7529667426049
1663,D3C65_09010,73.1419171555495,73.2055722539121,76.6901386754818,41.882021069821,43.4162393168577,42.9188065588199
1664,D3C65_09020,10.3557367853897,9.16160320221784,8.3477567022142,6.16115681853564,8.17578532590178,9.45280997032623
1665,D3C65_09025,24.9117024767416,33.6797984386294,32.3768133777467,9.34557494946418,10.6426171052687,11.7397801244374
1666,D3C65_09030,46.9991131029224,51.9157514792344,50.7886879732845,32.4672196392496,25.5140886894521,22.7934692026415
1667,D3C65_09035,19.9872961731997,21.8133409576615,18.5679074310933,14.8836934380355,13.8142579644547,13.7980532631375
1668,D3C65_09040,7.16935623603901,8.81258974689525,7.33354327110406,7.75336588399991,7.47097624608266,6.47974876998169
1669,D3C65_09045,1.81044349394924,2.09408073193551,1.95041044444257,2.28447387653569,1.62106088358397,2.36320249258156
1670,D3C65_09050,38.381402071724,31.5857177066939,35.2634208355217,36.1362231379282,35.0994921749921,33.0848348961418
1671,D3C65_09055,10.7178254841795,10.1213902043549,12.872708933321,8.03027180842848,14.4485861362919,13.9505179400782
1672,D3C65_09060,110.364635391146,96.6767271243558,97.5985386399062,114.292920307892,113.685704574824,107.411364904755
1673,D3C65_09065,109.13353381526,91.4415252945171,90.5770610399129,102.247512595249,96.770286659165,96.4339081650216
1674,D3C65_09070,35.846781180195,35.7738791705649,36.2776342666318,31.7749548281782,30.7296758801136,32.1700468344973
1675,D3C65_09075,83.787324899971,85.6828032816944,93.5416849154656,80.7180769709277,76.3308233444105,81.5686021632989
1676,D3C65_09080,18.2492704190084,20.0682736810486,20.2842686222027,16.7528084279284,18.4659978912609,19.8204080022969
1677,D3C65_09085,5.06924178305788,5.75872201282264,6.78742834666014,5.74579793189279,5.21558719066148,5.94612240068908
1678,D3C65_09090,42.5816309776862,41.8816146387101,38.9301924710737,33.5056168558568,28.5447677326743,32.0175821575566
1679,D3C65_09095,36.7882117970486,36.733666172702,36.5896999377426,31.8441813092854,27.1351495730361,34.3045523116678
1680,D3C65_09100,28.2429185056082,28.0083297896374,32.6888790488575,35.1670524024282,37.3548812304133,32.3987438499084
1681,D3C65_09115,92.9119601094752,92.4013122966542,101.88944161768,104.739665915106,100.223851150279,110.155729089689
1682,D3C65_09120,4.92440630354194,6.80576237879039,6.86544476443784,3.39209757424996,4.72222083478809,4.72640498516312
1683,D3C65_09125,37.4399714548704,35.1631056237504,37.1358148621865,40.7051708909995,38.412094850142,40.0982100354161
1684,D3C65_09130,74.6626896904668,58.8087672218554,60.3066909421642,68.6726692582849,58.358191809023,61.3670324686501
1685,D3C65_09135,75.0247783892567,68.3193838793959,74.6617118132615,80.9949828953562,80.9825632712167,74.4789946855542
1686,D3C65_09140,42.3643777584123,35.6866258067342,36.6677163555203,55.3811848857137,45.601147464297,45.1295443744607
1687,D3C65_09145,117.461573887427,116.570494077743,111.485461004337,142.329645156284,130.812565214428,121.590579860245
1688,D3C65_09150,60.2515594786308,65.091009417662,60.3847073599419,79.8181327165348,74.4983197368808,72.2682568699134
1689,D3C65_09155,10.6454077444216,9.77237674903236,8.11370744888109,10.9377840149284,9.37396076159428,8.76671892409287
1690,D3C65_09160,66.1173963990264,67.8831170602426,67.7962670488237,69.5726135126778,64.8424353433589,65.2548817306391
1691,D3C65_09165,9.26947068902013,9.33610992987913,7.80164177777028,7.26878051624992,7.40049533810075,7.39453683162616
1692,D3C65_09170,20.3493848719895,22.0751010491535,23.5609581688662,18.5526969367141,17.5497460874961,16.4661851096005
1693,D3C65_09175,35.5571102211632,32.0219845258471,35.8095357599656,25.4061185663211,28.6152486406562,25.6902980645156
1694,D3C65_09180,48.9543920763876,54.5333523941538,56.6399193066122,61.3346622609279,48.9842310474288,50.3895757289164
1695,D3C65_09185,60.1067239991149,63.8694623240329,66.3139551110473,72.2032197947492,58.9220390728783,55.8020717603129
1696,D3C65_09190,79.080171815703,79.4878144497186,74.5056789777061,96.0863557767132,77.2470751481754,77.9856822551914
1697,D3C65_09195,192.486352276684,198.850416170042,198.00566831981,216.817338827569,230.120164560942,224.580469133718
1698,D3C65_09200,52.79253228356,66.1380497836297,70.5268416710433,53.9274287824637,58.4286727170049,60.2997797300649
1699,D3C65_09205,47.5060372812282,47.2040698323795,51.3348028977284,52.2659932358923,49.4775974033021,53.1339399138499
1700,D3C65_09210,36.9330472765646,34.028811893952,36.1216014310764,39.0437353444281,33.7603549233358,39.0309572968309
1701,D3C65_09215,56.3410015317005,52.1775115707263,56.8739685599453,64.1729479863207,62.7984890118835,58.9275976375982
1702,D3C65_09220,32.5155651513284,34.9013455322584,30.1143372621933,32.1210872337139,31.5049658679146,30.874097080501
1703,D3C65_09225,7.16935623603901,5.84597537665329,6.24131342221622,6.36883626185707,6.20231990240824,6.93714280080393
1704,D3C65_09230,398.225150929076,379.377625935649,350.293715821885,188.226802130319,202.350686816069,191.876795929928
1705,D3C65_09235,778.852791096965,758.318985052145,786.639540452577,442.149534831316,457.773497342518,429.264297926669
1706,D3C65_09240,274.101144983916,266.646279866454,270.32688759974,202.487457238391,186.633444336103,172.742478973865
1707,D3C65_09245,137.304034581111,130.094765471493,118.19487293322,101.555247784177,102.338278389736,93.6895439800882
1708,D3C65_09250,83.6424894204551,76.172186624154,67.0161028710467,64.795986316285,59.5563672447155,55.4971424064314
1709,D3C65_09255,12.021344799823,13.4370180299195,9.51800296887974,8.03027180842848,7.40049533810075,7.92816320091877
1710,D3C65_09260,1123.5612323449,1213.34527742896,1030.12878033679,760.522121443063,881.575197037754,762.552081719139
1711,D3C65_09265,161.853648359062,167.875472010163,117.18065950211,99.7553592753917,108.470117384162,90.6402504412733
1712,D3C65_09270,136.797110402805,144.142557048227,97.0524237154622,89.9944254392847,96.9817293831107,80.6538141016544
1713,D3C65_09275,388.231502842476,363.148500263149,236.077680195329,231.631805784497,274.664098405511,239.979401504734
1714,D3C65_09280,360.350673035658,358.785832071617,236.389745866439,245.200196081497,283.967578259123,253.091363721638
1715,D3C65_09290,116.447725530815,121.892949271413,113.747937119891,111.939219950249,110.655025531602,100.931616134774
1716,D3C65_09295,60.1791417388729,61.4263681367748,56.7959521421676,59.950132638785,57.1600163733305,60.2235473915945
1717,D3C65_09300,984.519172009599,903.595835830171,991.510653536825,659.382232545528,710.870437905563,690.893683556989
1718,D3C65_09305,242.020086271135,209.233566465889,234.439335421997,179.642718473034,168.942736432643,161.841254572601
1719,D3C65_09310,317.624206578455,286.36554009218,323.768133777466,248.869199580176,239.423644414555,227.248600980181
1720,D3C65_09315,13.0351931564346,11.9537108447985,11.7024626666554,12.1146341937499,12.8980061606899,13.3406592323152
1721,D3C65_09320,216.601459616088,218.307916304276,242.006927946434,358.24703972946,361.214653407298,337.937956439163
1722,D3C65_09330,23.3185122020663,25.1289687832261,22.7807939910892,24.0908154252854,25.8664932293617,24.3181159720489
1723,D3C65_09335,19.3355365153779,18.5849664959276,22.3907119022007,19.6603206344284,19.1003260630981,21.1163577562933
1724,D3C65_09340,3.54846924814052,3.14112109790326,1.95041044444257,1.45375610324998,2.88971722725839,3.43045523116678
1725,D3C65_09345,1.95527897346518,2.87936100641132,3.82280447110744,3.04596516871425,1.97346542349353,1.75334378481857
1726,D3C65_09350,4.12781116620428,7.32928256177427,6.31932983999392,4.29204182864281,4.29933538689662,5.03133433904461
1727,D3C65_09355,86.5391990107739,83.4142158220976,83.7116162754751,72.4108992380706,69.4236943621832,73.0305802546172
1728,D3C65_09360,53.8787983799295,55.0568725771377,48.6042282755088,43.6819095786066,43.6981629487854,46.0443324361052
1729,D3C65_09365,112.319914364611,116.221480622421,132.003778879873,83.4179097341062,87.0439213576612,97.8060902574883
1730,D3C65_09370,117.606409366943,125.034070369316,141.833847519864,175.627582568819,168.308408260806,159.40181974155
1731,D3C65_09375,169.167840074617,161.505976450526,162.274148977622,208.371708132498,181.417857145441,184.558491436773
1732,D3C65_09380,1695.73379417262,1637.48387900973,1758.88013879831,1687.11857106216,1679.419075393,1687.70774139558
1733,D3C65_09385,427.192246832264,398.747872706053,419.260229137375,400.613646167031,410.480808086655,405.174878970032
1734,D3C65_09390,240.209642777186,232.966481427825,220.864478728677,246.446272741426,237.873064438953,231.822541288404
1735,D3C65_09395,231.302260786955,210.71687365101,204.403014577581,236.40843298089,207.072907650857,205.217455162244
1736,D3C65_09400,594.62206115269,565.576304350248,527.390984177271,553.881075338244,505.982438402145,481.330985101934
1737,D3C65_09405,210.301116257144,194.924014797663,185.445025057599,179.988850878569,172.043896383847,163.060971988127
1738,D3C65_09410,15083.1668367899,13086.0850005926,11236.0025047625,9506.59574451939,9161.67226675276,8266.93971308111
1739,D3C65_09415,93.9982262058448,107.757904330848,101.18729385768,76.9106205100348,81.8988150749816,88.5057449641028
1740,D3C65_09420,44.7541631704253,56.3656730345974,48.8382775288419,35.7208642512853,34.9585303590283,40.6318364047087
1741,D3C65_09425,274.825322381495,322.052165898915,260.80888463086,232.877882444426,274.875541129456,270.853498585235
1742,D3C65_09430,1843.82807197767,1945.75001342341,1896.34506692262,1632.77578339305,1863.79713067368,1873.63841492482
1743,D3C65_09435,818.2480415253,867.385689840453,847.726395572518,684.303765744099,755.132448118204,764.68658719631
1744,D3C65_09440,263.60057271901,296.835943751858,263.617475670858,290.405088244461,270.999091190451,276.952085662864
1745,D3C65_09445,633.51038740272,610.4245333592,532.149985661711,408.297785569924,469.261885343569,476.604580116771
1746,D3C65_09450,1228.27728403493,1213.34527742896,1128.42946673669,860.415933680669,981.446643648123,1001.61669516223
1747,D3C65_09455,189.227553987575,206.703218914801,157.281098239849,148.421575493713,152.661646688821,151.32119186369
1748,D3C65_09460,146.790758489405,158.364855352623,121.705611733216,120.315624164213,115.37724636639,116.178083828848
1749,D3C65_09465,110.94397730921,118.402814718187,92.5274714843555,70.4725577670706,79.9253496514881,75.7749444395506
1750,D3C65_09470,325.734993431348,344.999800586375,265.021771190856,183.934760301677,203.196457711852,203.464111377425
1751,D3C65_09475,736.995337516858,778.212752005532,649.876760088264,413.697451096281,437.756919475655,464.788567653863
1752,D3C65_09480,568.406839360305,597.860048967587,471.219163377325,305.496461125818,306.169064273425,330.695884284477
1753,D3C65_09485,959.897140491889,945.651957196542,847.258297065852,472.33228059403,507.955903825639,528.442570276624
1754,D3C65_09490,701.872733734243,747.063301117992,593.548906452763,355.477980485175,341.339037356399,328.332681791896
1755,D3C65_09495,436.172046562252,439.320686887303,361.840145652985,263.822119499318,244.357307973288,238.530987073797
1756,D3C65_09500,369.90981468371,389.935282959157,325.562511386354,234.262412066569,218.561295651909,213.069386024692
1757,D3C65_09505,197.700429539257,229.738106966091,214.62316530646,154.859638236677,164.079553781891,169.998114788931
1758,D3C65_09510,834.686868450359,888.239243795977,838.208392603639,592.786357720458,628.196332842781,648.279806352051
1759,D3C65_09515,13.3248641154664,18.0614463129437,17.1636119110946,11.0070104960356,14.3076243203281,12.883265201493
1760,D3C65_09525,530.677196946402,488.444330723957,483.701790221757,486.662162183209,455.165703747187,418.210608848465
1761,D3C65_09530,173.512904460096,167.090191735687,191.842371315371,142.260418675177,152.23876124093,155.895132171912
1762,D3C65_09535,4.92440630354194,6.19498883197587,5.30511640888379,5.60734496967851,4.86318265075192,6.1748194161002
1763,D3C65_09540,4.92440630354194,5.67146864899199,6.00726416888311,6.43806274296421,4.36981629487854,6.70844578539281
1764,D3C65_09545,21.7253219273909,25.8269956938712,26.4475656266412,31.5672753848568,29.8839049843306,28.4346622494491
1765,D3C65_09550,610.771217118717,545.682537396861,536.90898714615,502.030440988994,504.713782058471,497.034846826831
1766,D3C65_09555,63.1482690689496,86.2063234646783,82.151287919921,99.2015474265346,80.2072732834157,70.5149130850949
1767,D3C65_09560,118.113333545249,137.860314852421,129.663286346542,159.982397838605,147.939425854033,136.074724169615
1768,D3C65_09565,54.8926467365411,65.1782627814926,64.5975939199379,74.9722790390349,64.4195498954674,61.5957294840612
1769,D3C65_09570,11.2247496624853,17.7996862214518,18.8019566844264,17.2373937956784,14.2371434123462,8.6904865856225
1770,D3C65_09575,11.5868383612752,13.6987781214114,14.5110537066527,9.55325439278561,10.6426171052687,11.5873154474967
1771,D3C65_09580,14.1938769925621,15.0948319427018,11.6244462488777,11.214689939357,10.5016552893049,14.6366089863116
1772,D3C65_09585,48.2302146788079,45.109989100444,40.1784551555169,46.1740628984638,45.3897047403512,41.3179274509421
1773,D3C65_09590,25.9979685731111,27.8338230619761,22.8588104088669,25.1984391229997,22.2014860143022,24.6230453259304
1774,D3C65_09595,87.5530473673854,85.5082965540332,75.8319580799271,97.6785648421775,85.9867077379325,88.8106743179843
1775,D3C65_09600,13.0351931564346,13.1752579384276,12.5606432622101,10.730104571607,10.431174381323,8.23309255480027
1776,D3C65_09605,22.2322461056967,22.2496077768147,28.4759924888615,20.6987178510355,21.567157842465,22.48853984876
1777,D3C65_09610,83.787324899971,88.2131508327832,145.890701244304,26.8598746695711,22.6243714621937,28.8158239418009
1778,D3C65_09615,12.7455221974027,13.2625113022582,13.3408074399872,11.4223693826784,11.8407925409612,12.27340649373
1779,D3C65_09620,46.4921889246166,44.1502020983069,41.8948163466264,37.9361116467139,35.4518967149017,34.6094816655493
1780,D3C65_09625,26.432475011659,23.2966481427825,28.3199596533061,16.6143554657141,19.4527306030077,21.1163577562933
1781,D3C65_09630,11.3695851420013,13.7860314852421,13.4968402755426,12.8761254859284,11.981754356925,11.5873154474967
1782,D3C65_09635,73.3591703748234,80.8838682710089,90.6550774576906,66.8035542683921,74.357357920917,73.1830449315579
1783,D3C65_09640,30.4878684381053,29.7533970662503,33.3910268088568,25.6137980096426,24.7387987016511,24.0894189566378
1784,D3C65_09645,14.7732189106258,14.9203252150405,13.4188238577649,13.153031410357,13.602815240509,10.5962950473818
1785,D3C65_09650,95.3741632612462,91.3542719306864,85.6620267199176,78.0874706888563,72.2429306814597,73.7929036393209
1786,D3C65_09655,257.010558401035,257.484676664237,248.794356293094,275.313715363104,249.643376071932,240.970421904848
1787,D3C65_09660,115.868383612752,128.698711650203,129.429237093209,122.115512672999,125.808420747713,128.680187337989
1788,D3C65_09665,1642.21708449148,1730.32145812554,1985.12775035365,1748.17632739866,1760.68356229614,1800.07420830091
1789,D3C65_09670,101.891759839463,104.704036596775,94.3998655110204,112.493031799106,105.580400156904,107.944991274048
1790,D3C65_09675,128.75874128967,133.933913480042,136.606747528758,141.775833307427,133.06795426985,134.93123909256
1791,D3C65_09680,556.168241341208,567.757638446014,593.158824363874,565.511124164244,536.289228834367,513.653496613372
1792,D3C65_09685,374.54455002822,356.779004703512,352.010077012995,383.653158295781,353.320791713324,332.068066376944
1793,D3C65_09690,124.12400594516,121.892949271413,117.648758008776,155.690356009963,129.050542514881,128.527722661049
1794,D3C65_09695,77.7766525000595,89.8709647455654,86.9102894043609,93.040390607999,91.3432567445578,83.5506429635286
1795,D3C65_09700,564.351445933858,532.15826600311,565.541012470567,566.480294899744,558.702157572615,548.491675294332
1796,D3C65_09705,327.038512746991,301.19861194339,312.533769617477,307.573255559032,297.288469867704,297.534817049865
1797,D3C65_09710,120.21344799823,108.10691778617,100.17308042657,110.139331441463,100.576255690188,94.0707056724401
1798,D3C65_09715,163.73650959277,148.068958420606,141.677814684308,160.674662649677,147.516540406142,146.366089863116
1799,D3C65_09720,67.8554221532177,80.5348548156863,75.5198924088163,75.6645438501063,72.6658161293511,82.4833902249434
1800,D3C65_09725,122.748068889759,126.168364099114,123.343956506548,145.029477919463,131.940259742139,127.536702260934
1801,D3C65_09730,48.0853791992919,46.6805496493956,40.1004387377392,51.5045019437137,45.601147464297,45.2057767129311
1802,D3C65_09735,57.7893563268599,52.4392716622183,45.0934894755122,59.1194148654993,58.6401154409507,56.7930921604278
1803,D3C65_09740,21.2908154888431,21.0280606831857,13.3408074399872,22.5678328409283,19.8756160508991,18.6769229252413
1804,D3C65_09745,12.2385980190969,10.5576570235082,9.36197013332433,14.4683345513927,12.827525252708,12.0447094783189
1805,D3C65_09750,31.139628095927,27.5720629704842,22.8588104088669,35.0285994402139,28.8971722725839,29.8830766803861
1806,D3C65_09755,33.2397425489081,36.733666172702,31.5186327821919,42.5050593997852,37.9892094022505,35.7529667426049
1807,D3C65_09760,47.0715308426803,49.298150564315,41.4267178399602,52.0583137925708,45.0373002004417,44.0622916358755
1808,D3C65_09765,19.9872961731997,15.9673655810082,15.6032835555406,17.2373937956784,17.6907079034599,15.3227000325449
1809,D3C65_09775,125.789613959593,173.808700750647,169.295626577615,263.268307650461,178.175735378273,175.94423718962
1810,D3C65_09780,52.720114543802,67.7086103325813,72.8673342043744,128.068990048213,81.546410535072,73.4879742854394
1811,D3C65_09785,38.7434907705138,32.4582513450003,33.3910268088568,42.0897005131424,36.1567057947208,31.5601881267343
1812,D3C65_09790,66.3346496183003,60.9901013176216,60.3847073599419,74.8338260768206,72.2429306814597,65.026184715228
1813,D3C65_09795,31.5017167947168,30.1024105215729,35.965568595521,36.9669409112139,32.7031413036071,37.5063105274234
1814,D3C65_09800,35.991616659711,39.6130271791133,47.8240640977318,76.2183556989634,74.9212051847723,65.7122757614614
1815,D3C65_09805,11.3695851420013,14.4840583958872,12.7946925155433,16.1989965790712,17.0563797316227,15.4751647094857
1816,D3C65_09810,7.96595137337667,6.54400228729846,9.28395371554663,7.33800699735706,7.89386169397413,7.47076917009654
1817,D3C65_09815,85.8874393529521,87.7768840136299,90.3430117865798,109.862425517034,103.043087469555,103.752212658177
1818,D3C65_09820,68.3623463315235,62.8224219580652,65.3777580977149,82.5871919608205,66.1110916870333,69.52389268498
1819,D3C65_09825,51.1993420088846,56.1911663069361,46.3417521599554,49.9122928782494,45.6716283722789,47.3402821901015
1820,D3C65_09830,47.5784550209861,53.1372985728635,56.3278536355014,58.0117911677851,63.8557026316122,61.8244264994724
1821,D3C65_09835,103.847038812929,98.0727809456462,114.372068462112,117.061979552177,106.567132868651,108.021223612518
1822,D3C65_09840,482.012475829047,464.449655670529,495.170203635079,415.981924972817,417.66986070081,419.659023279402
1823,D3C65_09845,3.33121602886661,3.75189464471778,4.21288655999595,1.86911498989284,3.03067904322221,3.6591522465779
1824,D3C65_09850,249.189442507174,241.081044264075,251.99302942198,262.368363396069,278.611029252498,254.616010491045
1825,D3C65_09855,109.205951555018,103.569742866977,98.4567192354609,116.438941222213,110.443582807656,101.389010165596
1826,D3C65_09860,49.3888985149354,50.4324442941134,46.8878670843994,47.0047806717495,42.7114302370386,38.9547249583605
1827,D3C65_09865,74.9523606494987,70.9369847943153,57.4980999021669,71.4417285025706,69.7056179941108,54.2011926524351
1828,D3C65_09870,32.8776538501183,29.578890338589,33.7811088977453,31.7057283470711,30.0953477082764,33.0086025576714
1829,D3C65_09875,17.9595994599765,20.0682736810486,18.3338581777601,18.2757910122855,17.1268606396046,16.9235791404228
1830,D3C65_09880,37.6572246741443,35.7738791705649,34.4832566577446,36.8977144301067,31.5049658679146,34.9144110194308
1831,D3C65_09885,40.0470100861573,39.6130271791133,38.852176053296,44.2357214274638,41.1608502614365,39.7170483430642
1832,D3C65_09890,50.402746871547,52.8755384813715,47.8240640977318,54.8965995179637,48.772788323483,48.6362319440979
1833,D3C65_09895,25.4186266550474,25.4779822385487,27.6958283110845,29.213575027214,25.3731268734883,21.4975194486451
1834,D3C65_09900,12.3834334986128,10.8194171150001,10.2201507288791,10.4531986471785,9.72636530150384,10.1389010165596
1835,D3C65_09905,32.9500715898762,35.250358987581,34.0151581510784,38.974508863321,34.2537212792092,31.7126528036751
1836,D3C65_09910,122.892904369275,125.383083824638,164.458608675397,156.867206188784,159.99166111894,164.433154080594
1837,D3C65_09915,31.4292990549589,31.5857177066939,34.8733387466331,39.1821883066424,42.4999875130929,37.2013811735419
1838,D3C65_09920,1922.6909905741,1831.01183998611,1848.36496998933,1319.59518286434,1540.36024394468,1743.58604549437
1839,D3C65_09925,406.046266822936,477.363153517465,496.106400648412,338.171360208389,380.878826734252,387.184047091024
1840,D3C65_09930,362.740458447671,371.263063099399,395.699270968508,289.366691027854,291.22711178126,304.70065686608
1841,D3C65_09935,94.9396568226984,101.388408771211,105.400180417676,77.0490734722491,75.7669760805553,79.5865613630692
1842,D3C65_09940,58.0066095461338,59.2450340410087,59.9946252710534,60.1578120821065,53.6359709742349,58.6989006221871
1843,D3C65_09945,51.7786839269484,52.1775115707263,50.3205894666183,58.3579235733208,52.9311618944158,65.4073464075799
1844,D3C65_09950,17.4526752816707,12.7389911192743,15.6812999733183,15.9913171357498,12.6865634367441,15.1702353556042
1845,D3C65_09955,33.456995768182,31.2367042513713,26.6035984621966,28.1751778106068,29.9543858923125,34.2283199731974
1846,D3C65_09960,16.5112446648171,16.0546189448389,13.4968402755426,15.4375052868927,13.9552197804185,15.3989323710153
1847,D3C65_09965,28.677424944156,26.1760091491938,25.979467119975,24.5061743119283,25.3026459655064,27.3674095108638
