Id,WT.1,WT.2,WT.3,X13.1,X13.2,X13.3,X14.1,X14.2,X14.3,X15.1,X15.2,X15.3
GALLO_RS01760,20926,25629,20948,24996,20373,20220,26314,17763,22114,22579,23612,16197
GALLO_RS01765,4432,5081,5073,5304,4574,4639,5419,4226,4663,4907,6112,4061
GALLO_RS01770,34565,39188,40048,42361,34495,35085,44729,32467,40010,41871,48485,35239
GALLO_RS01775,4789,6154,8753,12404,7198,9748,6718,5158,8505,7511,8711,7341
GALLO_RS01780,6273,9038,9853,10790,8655,10348,6147,7341,8928,7017,11853,8121
GALLO_RS01785,1650,2539,2754,2540,2339,2676,1555,2177,2616,1818,3524,2281
GALLO_RS01790,5362,8539,8603,5902,7419,8326,4569,6898,7676,4821,9817,6888
GALLO_RS01795,1821,2776,2687,1775,2359,2543,1443,2297,2355,1495,3245,2355
GALLO_RS01800,10841,16521,12061,9062,10378,7305,9188,9630,6422,8481,13367,5536
GALLO_RS01805,44,26,80,51,40,67,56,31,81,55,66,83
GALLO_RS01810,5072,6392,5785,5230,5467,4713,5777,5406,5539,5473,7370,5084
GALLO_RS01815,10512,12652,9919,11299,10065,9371,12024,10518,10295,11352,13856,9367
GALLO_RS01820,2913,3801,3328,3372,3639,3052,3577,3323,3294,3236,4936,2599
GALLO_RS01825,4763,5067,3766,4735,4377,3591,5017,4187,3963,4556,5864,3215
GALLO_RS01830,4568,6468,4318,4554,5745,4237,3677,4686,3090,3595,6149,3199
GALLO_RS01835,8467,10727,8444,8806,9934,7792,8526,8763,7168,8030,12007,7051
GALLO_RS01840,12699,19037,11853,13027,16069,12129,10214,14771,8713,9718,18732,8434
GALLO_RS01845,19339,29374,20829,19878,24652,19199,15965,23892,16562,16224,31170,15817
GALLO_RS01850,17520,27587,19520,17918,22432,18039,14740,22132,16328,14800,29317,14878
GALLO_RS01855,5149,8171,5841,5154,6652,4894,4364,6566,4769,4305,8442,4294
GALLO_RS01860,19849,30676,21833,18533,24401,18908,16373,25166,18081,16687,33192,17061
GALLO_RS01865,2071,1955,1689,3023,1817,1829,2763,1493,1784,2371,2231,1386
GALLO_RS01870,38648,46496,43681,52463,43966,47596,42947,37837,42181,43160,57571,35482
GALLO_RS01875,8266,8743,9394,12226,8205,8957,11200,7141,10348,11274,11529,8507
GALLO_RS01880,7559,7975,8924,10638,7780,8300,10331,6729,9663,10057,10539,7950
GALLO_RS01885,9780,9885,12696,14212,9747,11098,14135,9001,14193,13630,14513,11351
GALLO_RS01890,9790,10431,12913,13385,9925,11398,13667,8949,14579,13317,14654,11401
GALLO_RS01895,1620,681,641,2047,1334,1022,1225,915,1069,1530,555,1050
GALLO_RS01900,65,59,70,42,39,36,42,22,68,12,11,12
GALLO_RS01905,6055,3605,4431,8447,6518,7376,10050,6288,9383,14823,5704,11811
GALLO_RS01910,78,113,80,47,66,60,47,50,111,13,9,8
GALLO_RS01915,201,172,232,163,179,161,192,119,223,74,66,33
GALLO_RS01920,17,13,11,55,16,18,34,10,9,26,18,16
GALLO_RS01925,215,206,207,278,170,169,286,173,212,255,271,210
GALLO_RS01930,2940,3255,3359,3514,2925,2906,3260,2579,3040,3217,4074,2912
GALLO_RS01935,1454,1587,776,1485,1244,1017,1427,1229,689,1277,1468,626
GALLO_RS01940,35178,49794,15819,31922,37772,16601,31179,37611,4938,28947,52330,4505
GALLO_RS01945,22692,29620,12440,19798,24100,11712,21673,23965,4802,19560,34077,4609
GALLO_RS01950,56916,74107,28590,55569,61124,28117,53654,58736,11062,51038,86120,10272
GALLO_RS01955,28054,34533,15068,24448,28870,12713,27750,28090,6500,24598,41571,6404
GALLO_RS01960,31384,41181,14279,29779,32572,13661,28578,29801,5712,27508,45178,4917
GALLO_RS01965,48310,62119,21220,46757,50880,19463,47053,47866,7886,41889,69257,7179
GALLO_RS01970,29008,39711,13505,27492,32023,12293,26402,29298,4901,25922,43413,4687
GALLO_RS01975,59245,82290,27490,54709,67418,25158,52050,62983,9553,50465,89877,10295
GALLO_RS01980,21845,30997,10327,19874,24941,8731,19197,23687,3388,18139,33098,3727
GALLO_RS01985,23806,32815,10778,21877,26692,9223,21359,25841,3467,20113,36645,3871
GALLO_RS01990,62946,90854,29700,58239,71883,24121,55588,70140,9540,54433,100403,10613
GALLO_RS01995,39070,55212,17908,35427,44774,14052,35166,43903,5922,33397,61161,6398
GALLO_RS02000,23809,32776,10359,21238,25959,8321,20735,26118,3457,20427,35650,3977
GALLO_RS02005,11502,14773,12302,14110,12142,11431,14394,11748,13231,13951,17136,9889
GALLO_RS02010,2077,1959,2210,3041,1824,1892,2993,1519,2502,2876,2711,2012
GALLO_RS02015,41276,36792,50786,68761,32062,41766,70505,28740,61797,68982,55974,46337
GALLO_RS02025,36413,32282,62508,59809,25898,44923,69483,24041,76584,67026,52655,54661
GALLO_RS02030,6304,7648,4529,6583,7130,5816,5257,6444,3395,4961,7976,4141
GALLO_RS02035,1286,1359,1309,1586,1428,1480,1437,1126,1310,1308,1679,1131
GALLO_RS02040,683,945,558,545,846,579,596,733,467,549,1048,444
GALLO_RS02045,5314,5766,4378,7754,5405,4494,8260,4634,4331,7552,7248,4314
GALLO_RS02050,5337,6154,5333,6826,6026,5332,5657,4666,4635,5356,6248,3961
GALLO_RS02055,4892,5500,4793,6472,5567,4800,5436,4487,4068,4825,5963,3711
GALLO_RS02060,11539,14089,11703,14839,13401,12259,13400,11154,10817,12727,16060,10029
GALLO_RS02065,1197,1798,1240,905,1297,891,896,1348,1013,859,1615,849
GALLO_RS02070,882,1362,1126,693,1081,807,812,1060,928,783,1370,694
GALLO_RS02075,1986,2684,2248,2257,2293,1981,2205,2031,2002,1983,2830,1749
GALLO_RS02080,2115,2838,2549,2341,2596,2109,2356,2511,2248,2168,3299,1970
GALLO_RS02085,3897,4897,4367,4264,4481,3764,4272,4073,3963,3955,5756,3418
GALLO_RS02090,3719,4807,4124,3724,4070,3513,4449,4084,3953,3958,5423,3373
GALLO_RS02095,161,242,259,158,204,178,199,206,199,160,267,183
GALLO_RS02100,505,826,856,428,790,638,449,713,573,443,926,756
GALLO_RS02105,421,739,717,340,720,497,438,618,471,376,836,646
GALLO_RS02110,1503,2771,2551,1359,2493,1755,1384,2187,1705,1281,3109,2026
GALLO_RS02115,1684,2856,2618,1426,2666,1914,1450,2300,1783,1433,3423,2229
GALLO_RS02120,4923,5488,5913,6773,5128,6041,6615,4386,6332,5997,6246,5305
GALLO_RS02125,15663,18358,20617,22352,17442,20193,22225,14371,21676,21237,21979,19236
GALLO_RS02130,2712,3084,3901,4068,3224,3478,4251,2671,3903,3791,3993,3628
GALLO_RS02135,2680,3099,3980,3916,3292,3635,4126,2704,4041,3610,3925,3429
GALLO_RS02140,34896,42862,47838,52273,41618,47267,51336,33747,51646,46885,50936,45914
GALLO_RS02145,5640,7369,8319,8360,7001,7914,8248,5886,8582,7817,9147,7700
GALLO_RS02160,910,1163,1040,1044,995,942,1081,898,1040,1040,1387,958
GALLO_RS02165,1152,1368,1246,1284,1179,1080,1361,1163,1157,1216,1699,1065
GALLO_RS02170,843,441,581,544,495,370,449,295,285,422,467,387
GALLO_RS02175,2706,2515,2495,2738,3463,2274,2488,2152,1788,2277,2952,3295
GALLO_RS02180,248,289,212,282,295,210,249,201,172,213,325,260
GALLO_RS02185,1468,1710,1181,1591,1438,1179,1545,1315,1134,1454,1701,871
GALLO_RS02190,2793,3502,2374,3125,2769,2110,3043,2647,2324,2906,3662,1956
GALLO_RS02195,1381,1960,1299,2165,1881,1340,1723,1490,900,1552,2464,797
GALLO_RS02200,794,1064,731,1186,911,706,847,792,479,881,1239,380
GALLO_RS02205,1627,2021,1880,1737,1937,1827,1838,1640,1348,1598,2295,1475
GALLO_RS02210,25560,36268,22743,25247,28782,21529,25095,27186,15709,23441,37854,12641
GALLO_RS02215,4291,5175,4500,5281,4655,4522,4989,4347,4095,4931,6282,3765
GALLO_RS02220,6818,8773,7320,8456,7603,7606,7480,6688,6727,7501,10142,5698
GALLO_RS02225,9846,10346,6240,9907,8075,5902,9846,8535,5890,9494,11680,5213
GALLO_RS02230,737,937,4262,3367,1177,4279,2600,778,4109,2556,2109,2985
GALLO_RS02235,4056,4541,4333,4879,3747,3634,5349,3453,4694,4902,5366,3580
GALLO_RS02240,12593,15009,15324,15633,11936,12379,17082,11521,16618,15993,17938,12420
GALLO_RS02245,2783,3527,3637,3393,3070,3312,3231,2697,3623,3299,4283,2785
GALLO_RS02250,59,51,558,187,65,340,328,64,641,284,289,493
GALLO_RS02255,16,14,52,21,16,37,22,11,46,22,41,45
GALLO_RS02260,26,29,64,44,31,43,38,19,69,40,58,48
GALLO_RS02265,18,17,30,19,20,20,16,15,21,18,25,16
GALLO_RS02270,92,120,105,106,104,75,104,96,89,116,131,101
GALLO_RS02275,65,77,67,83,59,51,66,66,64,64,110,50
GALLO_RS02280,15950,19634,17052,21696,16326,13381,21414,14962,16059,19453,22943,13897
GALLO_RS02285,2825,3183,3112,2966,2633,2105,2672,2259,1892,2246,3180,1546
GALLO_RS02290,9795,12465,11376,9208,8721,7441,9196,8226,7047,8232,11663,5841
GALLO_RS02295,31379,38671,34665,26720,25636,20495,27704,25536,20166,24943,35695,16963
GALLO_RS02300,53,57,60,62,45,53,72,57,58,68,89,52
GALLO_RS02305,762,1166,769,545,890,686,594,884,645,601,1221,657
GALLO_RS02310,156,126,219,206,119,152,204,119,152,180,185,138
GALLO_RS02315,2791,3803,3515,3936,3568,3235,3636,2825,2903,3595,4661,2538
GALLO_RS02320,5979,8215,7386,7362,6892,6309,7438,6479,6698,7196,9474,5452
GALLO_RS02325,5262,6345,6236,7762,6254,6420,6493,5092,5577,6323,7639,4917
GALLO_RS02330,1962,2342,2418,2750,2125,2186,2495,2022,2150,2397,2984,1974
GALLO_RS02335,17535,21308,22378,24809,18401,20532,23219,17797,22683,21964,25870,18904
GALLO_RS02340,7787,9344,10094,9935,7943,9042,10060,7658,10412,9412,11186,8467
GALLO_RS02345,5508,6917,5437,6847,5973,5397,6547,5518,5255,6045,7666,4294
GALLO_RS02350,11316,12464,13264,14280,16032,11625,11772,10279,9779,10608,21315,9435
GALLO_RS02355,11382,12009,15801,12821,14416,12549,12531,10416,12182,11185,22146,11729
GALLO_RS02360,12468,14174,19584,14290,16337,15399,14594,12374,15347,13223,26815,14471
GALLO_RS02365,558,537,629,677,526,614,757,490,598,760,1001,608
GALLO_RS02370,8798,12386,8882,9201,9718,9004,8507,9356,7547,7792,12305,7152
GALLO_RS02375,635,859,847,728,818,661,757,753,680,702,1002,704
GALLO_RS02380,641,758,731,600,663,590,731,594,669,706,1000,595
GALLO_RS02390,472,533,633,537,460,422,636,417,553,577,712,532
GALLO_RS02395,614,844,736,591,789,652,540,651,645,481,848,484
GALLO_RS02400,536,635,668,551,531,535,721,498,670,608,867,591
GALLO_RS02405,384,458,521,400,353,340,496,339,389,428,551,396
GALLO_RS02410,142,173,158,163,173,112,190,127,182,167,216,153
GALLO_RS02415,707,786,738,729,661,571,828,622,774,738,962,618
GALLO_RS02420,945,1013,1203,882,846,846,1116,857,1164,1033,1443,989
GALLO_RS02425,360,445,507,389,379,369,415,328,460,439,557,406
GALLO_RS02430,16,25,25,25,13,23,24,24,22,18,23,19
GALLO_RS02435,33,74,77,45,72,84,55,59,93,53,85,73
GALLO_RS02440,1845,2468,2591,1523,1728,2056,1934,1943,2418,2032,3178,2256
GALLO_RS02445,13,13,29,13,10,18,14,20,27,6,26,31
GALLO_RS02450,5,11,9,11,13,12,8,8,10,9,12,6
GALLO_RS02455,4,8,21,8,12,15,8,9,17,5,7,8
GALLO_RS02460,68,79,109,52,107,94,88,109,120,70,133,104
GALLO_RS02465,16,26,27,13,22,25,24,24,23,14,24,27
GALLO_RS02470,54,80,123,48,88,102,80,74,92,61,99,72
GALLO_RS02475,43,66,66,43,55,69,51,51,72,47,80,67
GALLO_RS02480,65,123,152,87,163,128,111,117,154,84,162,124
GALLO_RS02485,88,169,169,113,158,170,149,142,190,107,197,169
GALLO_RS02490,6,21,15,13,16,12,10,13,13,6,10,12
GALLO_RS02495,21,28,52,15,31,26,24,23,30,18,32,26
GALLO_RS02500,6,14,17,12,20,16,14,12,12,9,18,17
GALLO_RS02505,10,14,20,10,16,13,18,16,8,6,21,10
GALLO_RS02510,28,51,50,30,32,53,46,37,51,30,55,48
GALLO_RS02515,2,4,5,2,5,5,3,3,3,2,9,9
GALLO_RS02520,8,16,12,11,22,17,16,16,17,8,23,20
GALLO_RS02525,13,23,22,18,17,22,16,14,25,13,23,25
GALLO_RS02535,1,0,1,2,0,0,2,0,0,0,0,0
GALLO_RS02540,17,33,34,37,34,48,32,17,40,34,42,32
GALLO_RS02545,11,22,22,23,21,18,11,18,22,16,23,14
GALLO_RS02550,37,56,91,67,57,69,54,41,68,54,96,52
GALLO_RS02555,17,19,29,19,14,28,24,18,37,18,26,24
GALLO_RS02560,6,8,7,11,7,18,11,10,9,10,11,12
GALLO_RS02565,6,13,21,18,11,11,16,11,14,9,28,25
GALLO_RS02570,6,23,22,12,9,19,11,10,21,10,13,17
GALLO_RS02575,23,27,29,26,32,39,32,35,36,29,35,30
GALLO_RS02580,3,13,15,16,11,12,8,6,13,9,13,10
GALLO_RS02585,70,138,159,125,116,161,120,99,149,116,168,121
GALLO_RS02590,6,27,22,27,24,19,11,21,19,23,33,24
GALLO_RS02605,2,9,7,8,6,8,11,10,12,6,18,7
GALLO_RS02610,9,2,11,7,10,9,9,5,9,8,9,14
GALLO_RS02620,3124,3914,3463,3630,3777,3079,3316,3118,2563,2991,4818,2465
GALLO_RS02630,1291,1502,1571,1647,1360,1343,1687,1342,1520,1513,1928,1323
GALLO_RS02635,7587,9402,10010,9891,8419,8863,10504,8009,10060,9567,11987,8336
GALLO_RS02640,4409,5740,5894,5523,4866,4766,5732,4672,5779,5145,6658,4725
GALLO_RS02645,10101,11336,11355,16118,10348,10706,17410,8454,12032,15777,13459,9685
GALLO_RS02650,27799,39694,28846,29371,33544,25979,27833,32392,24172,26555,42481,22368
GALLO_RS02655,5111,7269,5063,5367,5998,4882,4702,5562,4331,4329,6739,3650
GALLO_RS02660,398,489,401,479,342,407,450,435,378,438,648,306
GALLO_RS02665,3096,3985,2252,2648,3366,2619,2219,2679,1730,2108,3290,1671
GALLO_RS02670,5419,6620,5644,6516,5653,5307,6171,5391,5236,5520,7122,4382
GALLO_RS02675,17759,20652,16902,18835,19266,16990,17878,17654,16023,17169,24166,15457
GALLO_RS02680,8042,12498,26069,12782,11470,15892,13599,11238,20976,12812,20098,18163
GALLO_RS02685,3527,4601,3727,4834,4084,3885,4321,3554,3817,4126,5040,3140
GALLO_RS02690,45139,55735,34252,50773,46960,33339,47249,43374,29332,43052,57832,24078
GALLO_RS02695,6821,7338,6905,8184,6743,6276,8502,6026,6404,7599,8719,5682
GALLO_RS02700,3759,3723,3509,4080,3163,3014,4587,3056,3322,3801,4190,2973
GALLO_RS02705,6195,6979,7717,9605,6860,7231,8505,5749,7215,8138,9397,6564
GALLO_RS02710,5329,6791,5768,7184,6539,6188,5906,5481,5112,5717,7525,5133
GALLO_RS02715,8604,10770,9505,11093,9862,9437,9765,8865,8307,9052,12419,8510
GALLO_RS02720,9401,11893,11396,11948,10758,10197,11266,10009,10179,11069,14418,9817
GALLO_RS02725,27580,36215,31549,31400,31241,27789,31239,29747,28966,30279,42168,27546
GALLO_RS02730,1192,1882,1096,916,1471,885,977,1465,684,895,1907,680
GALLO_RS02735,2264,3673,2400,1997,2841,1843,2223,2814,1666,1896,3740,1530
GALLO_RS02740,1954,3208,2607,2079,2583,1972,2252,2639,2115,2030,3732,1651
GALLO_RS02745,17493,26405,18793,18637,22227,17437,17112,21225,15334,16312,28446,13463
GALLO_RS02750,4335,6803,4158,4168,5219,3907,4019,5440,3230,3709,6893,3007
GALLO_RS02755,6542,6575,13420,9441,7840,9052,11410,5262,11293,10219,15201,10077
GALLO_RS02760,440,511,422,430,420,358,459,370,395,378,490,356
GALLO_RS02765,42,56,58,76,66,59,54,53,50,60,64,59
GALLO_RS02770,11,29,21,26,25,17,28,23,18,11,28,24
GALLO_RS02775,16057,31445,33440,14989,23400,21427,19890,23901,28486,18620,33071,21938
GALLO_RS02780,0,0,0,0,0,0,0,0,0,0,0,0
GALLO_RS02785,1634,678,615,1954,1351,991,1200,920,1094,1621,590,1067
GALLO_RS02790,53,57,79,41,37,49,42,34,68,12,7,4
GALLO_RS02795,6004,3529,4391,8380,6433,7449,10114,6323,9233,15004,5793,11715
GALLO_RS02800,100,126,79,54,74,45,45,57,130,17,14,6
GALLO_RS02805,52,133,127,63,71,67,47,38,122,13,22,12
GALLO_RS02810,117,120,150,131,106,101,113,72,122,53,43,14
GALLO_RS02815,157,134,165,152,88,126,128,102,143,78,76,53
GALLO_RS02820,2338,1642,2856,3163,1579,2012,3799,1370,3260,3127,2360,1866
GALLO_RS02825,1758,1584,1663,1485,1215,1239,1324,966,1584,859,723,424
GALLO_RS02830,333,233,284,464,214,216,465,193,347,379,229,177
GALLO_RS02835,914,703,1062,1242,712,810,1584,608,1181,1043,839,757
GALLO_RS02840,748,1354,1217,1020,1356,1223,652,1052,797,729,1564,870
GALLO_RS02845,7807,11034,8666,10151,10728,9398,7404,8809,6906,7179,11660,6328
GALLO_RS02850,426,527,351,370,434,348,367,423,278,329,551,303
GALLO_RS02855,821,969,864,1002,976,804,999,881,722,772,1083,615
GALLO_RS02860,2084,2884,2460,2444,2461,2216,2615,2316,2212,2291,3123,1910
GALLO_RS02885,34,70,38,42,36,45,29,51,29,27,44,44
GALLO_RS02890,1207,1706,927,930,1368,1103,927,1255,778,869,1474,787
GALLO_RS02895,81,109,96,52,71,53,27,66,53,18,38,20
GALLO_RS02900,4096,4940,3004,7949,4395,4182,7162,4040,3382,6425,5752,2801
GALLO_RS02905,3701,4513,2891,7014,4246,3944,6335,3796,2915,5554,5558,2518
GALLO_RS02910,485,521,552,626,548,537,597,481,458,541,803,563
GALLO_RS02920,3466,4800,3960,3589,3969,3502,3529,3529,3248,3263,5374,2957
GALLO_RS02925,1189,1330,1313,1673,1157,1209,1772,1155,1110,1400,1553,928
GALLO_RS02930,2080,2647,2649,2826,2337,2388,3166,2147,2537,2783,3423,2033
GALLO_RS02935,1588,1669,1518,1870,1517,1445,2063,1471,1617,1753,2284,1254
GALLO_RS02940,2006,2400,2282,2921,2145,2097,2951,2125,2569,2646,3088,1832
GALLO_RS02945,1464,1824,1756,1920,1519,1613,2157,1471,1853,1909,2463,1504
GALLO_RS02950,15654,18700,18522,20722,15840,15688,21860,15354,20048,20585,23364,15587
GALLO_RS02955,1019,752,730,842,678,576,1189,612,823,1178,1291,739
GALLO_RS02960,3930,6112,4632,3833,5388,4270,3190,5163,3180,3085,6457,3046
GALLO_RS02965,485,559,874,606,589,716,710,439,845,669,800,787
GALLO_RS02970,122,163,173,160,148,135,163,150,148,156,246,160
GALLO_RS02975,95,75,118,109,81,79,132,69,122,99,118,99
GALLO_RS02980,22800,24915,27833,36998,24639,31012,37007,20163,28282,35413,32908,22415
GALLO_RS02985,958,1624,1469,789,1220,998,842,1223,1277,802,1695,1072
GALLO_RS02990,55,72,43,43,49,47,42,77,58,59,96,58
GALLO_RS02995,2043,2700,1860,2498,2406,1982,2236,2374,1533,1965,3104,1429
GALLO_RS03000,1523,1684,1325,1849,1541,1358,1694,1478,1294,1551,2177,1159
GALLO_RS03005,4613,5810,4720,5150,4849,3956,5248,4897,4291,4571,6842,3634
GALLO_RS03010,27,16,25,27,20,13,23,10,20,24,31,15
GALLO_RS03015,3141,3855,2849,3483,3488,2918,2652,3350,2218,2405,4116,2245
GALLO_RS03020,1053,1107,895,1337,968,935,1319,947,798,1206,1309,898
GALLO_RS03025,2427,3288,2822,2809,3017,2472,2593,2639,1973,2303,3803,1915
GALLO_RS03030,2591,3019,2335,3150,2797,2317,3059,2614,1879,2566,3545,1792
GALLO_RS03035,6833,7587,6571,8551,6669,5902,8534,6215,6272,8021,9290,5603
GALLO_RS03040,2313,2494,2321,2818,2242,1993,3142,2046,2505,2910,3000,1995
GALLO_RS03045,2076,2457,2356,3348,2389,2266,2990,2101,2271,2781,2994,1997
GALLO_RS03050,2015,2617,2282,3015,2378,2275,2711,2117,2300,2479,2988,1877
GALLO_RS03055,1171,1305,980,1156,1294,1030,1842,1322,1256,1534,2086,2986
GALLO_RS03060,766,836,683,734,880,709,1211,916,927,1094,1414,1933
GALLO_RS03065,1034,1221,1228,1315,1307,1171,1878,1186,1505,1756,2042,2292
GALLO_RS03070,1067,1210,1312,1454,1299,1295,1922,1114,1572,1694,2000,2292
GALLO_RS03075,15935,17332,10017,15769,13729,9450,18962,14895,10981,15290,18919,7504
GALLO_RS03080,1167,1159,1134,1503,1132,973,1401,934,976,1223,1292,877
GALLO_RS03085,386,358,259,545,287,268,518,302,299,439,450,211
GALLO_RS03090,2947,2586,1841,3658,1925,1804,3957,2285,2075,3489,3307,1636
GALLO_RS03095,17637,17075,16198,23187,14455,12852,26204,14856,17930,22888,23903,13127
GALLO_RS03100,15117,14714,13776,19571,13214,11235,22037,13179,14573,19434,20672,10962
GALLO_RS03105,2880,2703,2462,3900,2466,2083,4278,2512,2571,3542,4016,1991
GALLO_RS03110,1031,979,944,1316,875,776,1572,898,1040,1387,1610,741
GALLO_RS03115,1939,1800,1757,2445,1709,1441,2875,1565,1876,2460,2672,1368
GALLO_RS03120,8299,7740,7637,11765,7377,6678,12590,7534,8543,10371,11374,6096
GALLO_RS03125,2031,1889,1795,2855,1759,1557,3081,1754,1950,2627,2834,1492
GALLO_RS03130,2045,2129,2050,2852,2001,1768,3151,1952,2196,2642,3046,1587
GALLO_RS03135,2396,2211,2181,3112,2126,1916,3400,2069,2298,2846,3189,1753
GALLO_RS03140,2617,2810,2673,4225,2500,2557,4083,2599,3030,3574,3967,2060
GALLO_RS03145,779,682,691,934,644,622,1088,613,757,1000,1107,546
GALLO_RS03150,1094,903,931,1473,958,872,1678,851,1002,1444,1595,861
GALLO_RS03155,682,624,564,954,593,579,1060,652,695,840,944,488
GALLO_RS03160,737,770,727,1122,714,670,1127,678,775,1010,1028,613
GALLO_RS03165,1016,1001,974,1519,897,979,1639,929,1120,1524,1553,862
GALLO_RS03170,835,832,788,1162,759,782,1337,773,880,1138,1194,698
GALLO_RS03180,5366,7507,4811,4250,3944,2692,3734,3638,2096,3585,4994,1710
GALLO_RS03185,14,19,17,15,16,16,27,17,19,21,26,15
GALLO_RS03190,39,35,56,51,30,42,66,36,48,61,74,43
GALLO_RS03195,466,503,506,570,354,345,541,433,363,529,603,341
GALLO_RS03200,46,61,35,34,44,26,39,53,30,46,79,38
GALLO_RS03205,91,106,78,105,123,87,91,102,74,79,160,79
GALLO_RS03210,981,1362,1401,825,1060,1169,970,1134,1282,953,1549,1103
GALLO_RS03215,1956,2129,2229,2622,2040,2105,2450,1801,2153,2195,2650,1874
GALLO_RS03220,127,124,168,235,120,135,163,126,122,151,185,78
GALLO_RS03225,521,556,675,1003,603,720,802,461,634,721,882,581
GALLO_RS03230,169,140,269,335,212,207,247,174,236,211,293,208
GALLO_RS03235,353,456,527,691,483,573,566,375,499,548,677,432
GALLO_RS03240,231,288,369,431,307,383,394,275,369,369,476,318
GALLO_RS03245,1464,2594,2761,1688,1980,2010,1787,2097,2427,1648,2912,1814
GALLO_RS03250,586,779,889,1038,783,869,863,656,816,810,1047,701
GALLO_RS03255,563,797,865,956,752,820,819,684,800,827,1131,712
GALLO_RS03260,2042,3102,21709,15146,5142,16752,16474,3358,22242,14867,12047,16951
GALLO_RS03265,3,3,0,4,2,5,3,2,2,3,0,6
GALLO_RS03270,23242,29626,32927,59433,24155,40428,52157,21518,40345,41945,26014,29727
GALLO_RS03275,288,306,478,400,263,304,510,200,466,445,451,370
GALLO_RS03280,3038,2976,4233,4197,2633,3176,4735,2509,4449,4185,4283,3842
GALLO_RS03285,958,1023,1195,1140,839,885,1351,837,1236,1173,1173,907
GALLO_RS03290,3890,4071,4377,5191,3400,3509,5885,3356,4720,5138,5190,3929
GALLO_RS03295,31574,32387,30294,43149,27303,29173,43975,28009,33566,41866,40025,28167
GALLO_RS03300,2100,2477,2822,2823,2173,2348,3251,2103,3083,2943,3220,2397
GALLO_RS03305,5593,7033,5759,5906,6023,4875,5807,5639,5053,5469,7787,4467
GALLO_RS03310,4434,5489,4631,4760,4822,3742,4776,4585,4085,4614,6594,3856
GALLO_RS03315,6404,7747,6752,6893,6929,5329,7256,6424,6122,6487,9580,5216
GALLO_RS03320,30404,34259,29353,35599,29634,26943,35181,27606,28123,31993,38576,24372
GALLO_RS03325,36274,47119,43735,44024,40564,36524,44420,36975,42360,42212,53171,36137
GALLO_RS03330,18976,24579,24800,22450,21615,19407,24121,20399,22774,21090,29129,18541
GALLO_RS03335,19595,25667,24559,23493,21726,20367,24712,20113,23995,22413,29359,19841
GALLO_RS03340,3018,4105,4240,3499,3717,3419,3843,3338,3955,3490,4882,3119
GALLO_RS03345,21909,27928,27528,26969,24850,22938,28030,23330,25148,25704,34281,22281
GALLO_RS03350,22868,29972,27553,28332,26142,23894,29309,24382,26036,27029,36282,23080
GALLO_RS03355,25929,30628,28386,32332,25591,24163,34832,24464,31009,33153,36808,23526
GALLO_RS03360,4957,7709,10348,6647,7282,7941,6386,6216,8850,6497,10194,7364
GALLO_RS03365,1338,1884,1292,1344,1587,1333,1075,1424,1061,1110,1925,1049
GALLO_RS03370,12649,13699,13350,10898,20371,13155,7511,11713,6388,7629,16225,20519
GALLO_RS03375,531,630,581,477,586,490,466,521,351,408,753,429
GALLO_RS03380,211,259,244,204,231,164,179,189,153,170,260,160
GALLO_RS03385,148,132,103,618,156,85,248,95,103,239,151,84
GALLO_RS03390,7557,9851,6026,6925,7730,5706,6692,6837,5359,6732,9250,4218
GALLO_RS03395,2559,2718,2303,2839,2374,2129,2594,2136,2149,2437,2913,1947
GALLO_RS03400,4675,4875,4735,5214,4338,4134,4824,4077,4425,4957,5926,4071
GALLO_RS03405,635,592,914,658,693,724,753,573,861,711,1074,725
GALLO_RS03410,2873,2979,4564,3024,3100,3691,3251,2434,4506,3300,4877,3468
GALLO_RS03420,1836,2184,2247,2709,1960,2121,2133,1733,2123,2150,2543,1788
GALLO_RS03425,2581,3020,3331,3539,2872,3094,3267,2483,3472,3093,3944,2783
GALLO_RS03430,156,171,257,369,148,207,344,137,251,301,325,201
GALLO_RS03435,685,842,832,1215,713,665,1242,596,869,1042,1048,682
GALLO_RS03440,84,103,101,121,86,75,173,66,65,113,102,49
GALLO_RS03445,3122,3924,3067,3435,3287,3070,3100,3136,2826,2969,4064,2607
GALLO_RS03450,269,401,325,277,373,289,294,331,291,254,436,236
GALLO_RS03455,2648,3405,2962,2993,3146,2657,2958,2840,2806,2612,3916,2420
GALLO_RS03460,2991,3717,3408,3601,3412,3135,3561,3165,3251,3257,4838,2876
GALLO_RS03465,1131,1435,1380,1278,1305,1155,1299,1224,1252,1170,1788,1144
GALLO_RS03470,7061,8732,8334,8333,7742,7103,8313,7387,7900,7718,10723,7384
GALLO_RS03475,4521,6086,3758,4511,4884,4110,3932,4446,2975,3834,5851,2970
GALLO_RS03480,2156,2663,2161,2637,2389,2120,2369,2341,1851,2170,3185,1614
GALLO_RS03485,1686,2108,1930,2409,1885,1904,2064,1697,1727,1995,2622,1584
GALLO_RS03490,56357,81630,60470,47137,62405,50685,47697,60064,51116,44002,77720,37534
GALLO_RS03495,266,270,261,334,274,314,326,216,271,290,319,247
GALLO_RS03500,8610,6706,7598,13779,7074,8216,16022,5844,9613,14796,9263,8821
GALLO_RS03505,4893,6508,5027,5537,5670,3778,5162,5305,4040,4931,7937,4001
GALLO_RS03510,488,658,400,704,535,441,518,521,355,445,635,371
