gene,X1_1_ATCACG_L006_R1.fastq.gz,X1_2_CGATGT_L006_R1.fastq.gz,X1_4_TTAGGC_L006_R1.fastq.gz,X2_2_ACAGTG_L006_R1.fastq.gz,X2_4_GCCAAT_L006_R1.fastq.gz,X3_2_CAGATC_L006_R1.fastq.gz,X3_3_ACTTGA_L006_R1.fastq.gz,X3_5_GATCAG_L006_R1.fastq.gz,X4_1_TAGCTT_L006_R1.fastq.gz,X4_2_GGCTAC_L006_R1.fastq.gz,X4_4_CTTGTA_L006_R1.fastq.gz
Inter.NC_008533.1.1664945.1665045,3,5,7,3,3,2,2,2,2,2,5
Inter.NC_008533.1.402879.402979,0,0,0,0,2,0,1,0,0,0,0
Inter.NC_008533.0.1767881.1767981,2,0,1,1,1,1,5,1,4,1,1
Inter.NC_008533.0.1521856.1521956,0,0,2,0,0,1,0,1,0,0,0
Inter.NC_008533.0.1114643.1114743,2,1,5,0,1,1,0,1,3,0,0
Inter.NC_008533.0.1418814.1418914,0,2,0,0,3,2,2,0,1,1,4
Inter.NC_008533.0.1956770.1956870,0,1,0,1,0,2,1,0,0,0,0
Inter.NC_008533.0.65574.65674,1,0,3,4,1,0,1,0,4,0,2
Inter.NC_008533.0.1866293.1866393,0,0,1,0,1,1,3,0,2,0,0
Inter.NC_008533.1.205384.205484,4,4,3,4,1,3,6,7,4,4,4
Inter.NC_008533.0.4755.4855,2,2,0,0,1,0,2,0,1,0,0
Inter.NC_008533.1.403179.403279,0,0,0,0,3,2,1,1,0,0,2
Inter.NC_008533.0.356838.356938,0,0,0,1,1,0,0,0,0,0,1
Inter.NC_008533.1.823802.823902,1,0,1,0,1,1,1,0,0,1,0
Inter.NC_008533.0.1649195.1649295,0,0,1,0,0,0,0,0,0,0,0
Inter.NC_008533.0.1990894.1990994,0,1,0,0,0,0,0,0,0,1,0
ABJ53663.1,22,21,41,19,28,13,22,27,22,17,16
Inter.NC_008533.0.1334036.1334136,16,10,10,22,10,12,20,16,18,3,12
Inter.NC_008533.1.441802.441902,1,3,5,2,3,2,3,1,1,1,1
Inter.NC_008533.0.1487261.1487361,1,1,5,1,0,0,1,0,0,1,1
Inter.NC_008533.0.1117643.1117743,1,0,1,1,1,0,0,0,2,1,0
Inter.NC_008533.1.1975913.1976013,0,0,0,1,0,1,1,0,0,0,0
Inter.NC_008533.1.476232.476332,1,0,2,1,1,0,0,0,0,1,1
Inter.NC_008533.0.1763051.1763151,0,0,2,1,1,1,2,0,2,1,2
Inter.NC_008533.1.952873.952973,0,0,0,0,0,0,0,0,0,0,1
Inter.NC_008533.0.1310479.1310579,4,2,3,3,0,5,3,3,2,0,0
Inter.NC_008533.0.1535456.1535556,1,2,1,3,1,0,3,0,1,1,1
Inter.NC_008533.0.87689.87789,2,0,0,0,1,1,1,0,0,0,0
Inter.NC_008533.0.628305.628405,13,20,23,14,6,7,13,13,5,16,9
ABJ54655.1,97,86,119,107,81,72,94,60,70,66,81
Inter.NC_008533.0.1287242.1287342,0,0,0,0,0,1,0,0,1,0,0
Inter.NC_008533.1.679308.679408,6,5,3,2,2,5,3,3,1,2,3
Inter.NC_008533.1.695648.695748,0,2,1,2,0,0,1,2,0,0,1
Inter.NC_008533.1.457851.457951,1,3,3,4,1,4,0,1,2,6,2
Inter.NC_008533.1.1812529.1812629,4,1,1,1,0,0,1,1,2,0,1
Inter.NC_008533.1.549355.549455,5,0,7,4,0,3,3,4,6,0,3
Inter.NC_008533.0.1596301.1596401,46,41,31,31,11,30,22,16,39,33,17
Inter.NC_008533.0.1491961.1492061,2,2,2,2,1,5,2,2,4,2,2
Inter.NC_008533.0.20555.20655,136,97,128,101,46,87,93,71,87,84,65
Inter.NC_008533.1.1320406.1320506,1,0,6,0,0,2,0,1,1,2,1
Inter.NC_008533.1.922517.922617,0,0,1,1,0,0,2,0,0,0,1
Inter.NC_008533.1.760383.760483,0,0,3,0,0,2,2,1,1,0,1
Inter.NC_008533.1.1293458.1293558,0,0,0,0,0,0,0,0,1,0,0
Inter.NC_008533.1.749071.749171,6,11,14,3,9,8,15,7,16,14,11
Inter.NC_008533.0.636960.637060,10,6,9,15,6,6,11,1,9,7,6
Inter.NC_008533.1.489767.489867,0,1,0,2,1,0,1,0,2,0,1
Inter.NC_008533.1.1910470.1910570,1,1,1,1,0,0,1,0,1,1,0
Inter.NC_008533.1.1143608.1143708,15,9,10,5,5,3,6,3,2,4,7
Inter.NC_008533.1.304962.305062,28,28,44,26,40,33,40,49,32,39,29
Inter.NC_008533.0.614768.614868,2,7,6,6,3,5,7,7,6,2,6
Inter.NC_008533.0.1004471.1004571,7,18,6,6,8,4,8,2,5,8,6
Inter.NC_008533.0.1927907.1928007,0,0,3,0,0,1,0,0,0,0,0
Inter.NC_008533.0.463948.464048,0,0,1,0,0,0,0,0,0,1,1
Inter.NC_008533.0.1360352.1360452,0,3,0,0,2,0,0,0,0,0,0
Inter.NC_008533.1.2019275.2019375,624,660,893,432,378,393,531,411,475,486,402
Inter.NC_008533.1.1785735.1785835,579,643,833,355,233,267,414,301,389,529,297
Inter.NC_008533.1.1900786.1900886,2,3,2,1,0,2,2,2,6,1,1
Inter.NC_008533.0.1164606.1164706,0,1,0,0,2,0,0,0,2,0,0
Inter.NC_008533.1.767983.768083,50,78,75,61,47,49,48,48,63,48,31
Inter.NC_008533.0.309007.309107,0,1,2,1,3,0,0,1,1,0,0
ABJ55140.1,1979,1879,2429,1833,1593,1450,1901,1626,1676,1425,1562
Inter.NC_008533.1.1436819.1436919,3,1,1,2,3,4,2,0,1,2,1
ABJ53701.1,393,306,489,316,397,197,301,318,225,270,318
Inter.NC_008533.0.1968070.1968170,0,0,0,0,0,0,1,0,0,0,0
Inter.NC_008533.0.1024123.1024223,0,0,0,0,0,1,0,0,0,0,0
Inter.NC_008533.0.105491.105591,1,0,0,0,0,0,1,1,1,0,1
Inter.NC_008533.1.210284.210384,0,1,2,2,4,3,3,1,1,1,3
Inter.NC_008533.1.87274.87374,0,0,0,0,0,0,1,0,0,0,0
Inter.NC_008533.1.1031489.1031589,0,0,0,1,0,0,0,0,0,0,0
Inter.NC_008533.0.1388559.1388659,1,0,0,0,0,0,0,0,0,0,1
Inter.NC_008533.0.1553580.1553680,2,2,3,1,0,0,0,1,0,2,0
Inter.NC_008533.1.1184307.1184407,22,18,18,20,19,11,19,10,15,13,16
Inter.NC_008533.1.162129.162229,0,0,1,0,0,1,0,0,2,1,0
Inter.NC_008533.0.1332636.1332736,0,0,1,0,0,1,0,0,1,1,0
ABJ53968.1,65,65,64,47,41,40,64,55,55,42,38
Inter.NC_008533.1.438802.438902,0,2,0,0,1,1,2,1,1,4,0
Inter.NC_008533.0.1764751.1764851,3,3,1,1,0,1,3,0,0,1,0
Inter.NC_008533.1.190684.190784,2,0,0,0,1,0,1,1,2,0,0
Inter.NC_008533.0.1515356.1515456,0,0,0,0,0,1,1,0,0,0,0
Inter.NC_008533.0.1566696.1566796,1,2,2,2,1,0,0,0,2,3,2
Inter.NC_008533.0.1333336.1333436,0,0,2,0,0,1,0,0,0,0,0
Inter.NC_008533.1.872183.872283,0,1,2,2,2,1,2,1,1,1,0
Inter.NC_008533.1.331594.331694,0,0,0,0,0,0,1,0,0,0,0
Inter.NC_008533.0.1385576.1385676,0,1,0,2,0,1,0,0,0,1,0
Inter.NC_008533.0.416272.416372,78,87,78,49,56,73,63,67,58,54,58
SPD_0415,12,13,11,20,12,22,6,11,11,20,11
Inter.NC_008533.1.1034389.1034489,0,1,2,1,0,0,0,0,1,0,0
Inter.NC_008533.0.2018511.2018611,2,2,5,1,4,1,0,5,2,2,2
Inter.NC_008533.1.613096.613196,3,3,0,3,0,4,5,4,0,2,1
Inter.NC_008533.1.859583.859683,1,0,0,2,0,0,0,0,1,1,2
Inter.NC_008533.1.617824.617924,5,5,3,4,10,4,9,2,5,11,6
Inter.NC_008533.1.1809733.1809833,6,3,7,7,0,7,2,5,11,4,7
Inter.NC_008533.1.489267.489367,7,7,14,12,10,13,20,13,10,8,7
Inter.NC_008533.1.207684.207784,1,1,0,0,0,0,1,2,1,0,0
Inter.NC_008533.0.127229.127329,21,24,31,11,8,12,16,19,13,16,17
Inter.NC_008533.1.1478828.1478928,1,4,1,3,0,1,2,0,1,1,0
Inter.NC_008533.0.1757093.1757193,3,1,2,1,4,3,1,1,4,1,1
Inter.NC_008533.1.299080.299180,0,0,1,0,0,0,0,1,0,0,0
Inter.NC_008533.1.1000529.1000629,0,0,0,0,0,0,0,0,1,0,0
ABJ54427.1,9,6,21,12,5,4,6,6,9,11,9
Inter.NC_008533.0.1548552.1548652,4,3,0,4,1,5,3,1,1,2,1
Inter.NC_008533.1.1048332.1048432,3,4,4,5,0,2,7,5,9,3,4
Inter.NC_008533.0.729193.729293,0,2,2,7,0,4,1,5,3,2,1
Inter.NC_008533.1.495667.495767,0,1,0,0,0,1,0,0,0,0,0
Inter.NC_008533.0.1964370.1964470,0,0,1,0,0,0,0,0,0,1,0
Inter.NC_008533.0.225023.225123,0,0,1,1,1,0,0,0,0,1,3
Inter.NC_008533.1.1287383.1287483,0,0,0,1,0,1,1,1,0,0,0
Inter.NC_008533.0.952122.952222,4,1,6,5,2,3,2,2,2,0,4
Inter.NC_008533.0.1203079.1203179,0,0,1,0,0,0,0,0,0,0,0
Inter.NC_008533.0.1221726.1221826,1,0,1,1,1,2,1,0,2,1,0
Inter.NC_008533.0.1380776.1380876,3,2,3,3,0,4,2,0,4,2,2
Inter.NC_008533.1.722343.722443,0,3,2,0,0,1,1,0,0,2,0
Inter.NC_008533.0.1858193.1858293,1,1,0,2,0,1,4,0,4,4,4
Inter.NC_008533.0.1096720.1096820,1,0,0,0,0,0,0,2,0,0,0
ABJ54581.1,899,755,1066,637,703,590,912,727,728,636,708
Inter.NC_008533.1.752171.752271,0,0,0,0,0,0,0,0,0,0,1
Inter.NC_008533.1.376403.376503,0,0,0,0,0,0,0,2,1,0,1
Inter.NC_008533.1.79525.79625,1,1,2,0,0,0,1,0,1,0,0
Inter.NC_008533.0.1503561.1503661,2,0,0,0,0,0,1,0,0,0,0
Inter.NC_008533.1.177190.177290,6,3,10,4,1,4,2,0,7,1,4
Inter.NC_008533.1.967873.967973,0,0,0,0,0,0,2,0,0,0,1
Inter.NC_008533.0.1144231.1144331,0,0,1,0,0,0,1,1,0,0,0
Inter.NC_008533.0.1403652.1403752,3,0,3,1,0,0,1,2,1,0,1
Inter.NC_008533.1.978673.978773,2,2,0,0,1,1,1,1,1,1,0
Inter.NC_008533.0.1854593.1854693,6,9,0,8,5,3,5,0,2,2,1
Inter.NC_008533.1.1030089.1030189,0,0,1,0,0,0,0,0,1,0,0
Inter.NC_008533.0.1290944.1291044,0,0,1,1,0,0,4,0,1,0,0
Inter.NC_008533.0.1919375.1919475,4,3,5,3,5,1,3,5,3,8,3
Inter.NC_008533.1.1293058.1293158,0,0,0,0,0,0,0,0,1,1,1
Inter.NC_008533.1.556971.557071,11,6,10,5,4,2,8,4,8,10,2
ABJ53926.1,1,3,1,2,4,0,0,1,1,0,1
Inter.NC_008533.1.256446.256546,1,1,0,0,1,1,0,0,0,1,0
Inter.NC_008533.1.1275274.1275374,2,0,1,1,0,1,1,1,1,1,2
Inter.NC_008533.0.1339136.1339236,17,12,15,7,8,7,11,7,3,12,2
Inter.NC_008533.1.1696163.1696263,0,1,2,2,1,0,1,2,2,0,1
ABJ53945.1,25,24,39,9,9,15,32,18,17,17,19
Inter.NC_008533.1.626524.626624,0,0,1,0,0,0,0,0,0,0,0
ABJ55130.1,4,3,15,1,3,5,6,3,7,5,1
Inter.NC_008533.1.79725.79825,0,1,0,3,0,0,1,0,0,0,1
Inter.NC_008533.0.457588.457688,89,84,66,51,34,45,23,20,29,27,35
Inter.NC_008533.1.1072369.1072469,0,1,5,1,0,1,0,0,2,0,2
Inter.NC_008533.0.860671.860771,48,55,39,49,22,72,31,22,39,44,22
Inter.NC_008533.1.1225522.1225622,3,0,2,1,1,0,3,2,1,1,1
Inter.NC_008533.1.1002229.1002329,0,2,1,1,2,1,0,0,0,0,4
Inter.NC_008533.1.1467093.1467193,14,23,37,17,11,16,31,24,29,19,12
Inter.NC_008533.1.250446.250546,7,7,13,15,17,10,17,6,9,4,5
Inter.NC_008533.1.1412363.1412463,13,6,9,6,6,4,7,5,7,9,3
Inter.NC_008533.0.1751893.1751993,6,3,8,3,3,4,4,3,1,3,3
Inter.NC_008533.0.1411662.1411762,4,1,4,3,5,0,0,0,3,2,3
Inter.NC_008533.1.709065.709165,0,0,1,0,0,1,0,0,0,0,0
Inter.NC_008533.1.242989.243089,1,1,1,1,2,0,5,3,1,4,2
Inter.NC_008533.0.64874.64974,68,65,87,71,102,42,99,48,81,84,57
Inter.NC_008533.0.1230826.1230926,0,0,0,1,0,0,0,0,0,0,0
Inter.NC_008533.0.1898132.1898232,0,1,2,0,0,0,1,1,0,0,0
Inter.NC_008533.0.1135231.1135331,0,0,1,0,0,1,0,1,0,0,0
Inter.NC_008533.0.1540653.1540753,1,1,4,1,1,0,2,3,2,3,1
ABJ55446.1,1252,1273,1926,1011,1013,840,1388,1117,1207,1331,1161
Inter.NC_008533.1.358645.358745,0,0,1,0,2,1,2,3,1,0,0
Inter.NC_008533.1.707365.707465,1,3,6,1,1,2,1,3,1,1,3
Inter.NC_008533.0.1432714.1432814,1,2,6,2,2,3,2,0,3,2,1
Inter.NC_008533.0.1484761.1484861,0,1,1,0,0,0,0,0,3,0,0
SPD_0022,3,2,3,3,1,2,3,1,1,1,1
Inter.NC_008533.0.104815.104915,2,0,0,3,1,0,1,1,3,4,2
ABJ54155.1,67,83,115,86,72,64,105,79,113,111,83
ABJ53640.1,5,3,10,9,8,17,10,13,17,12,12
Inter.NC_008533.0.385862.385962,103,96,154,71,71,62,100,93,63,68,60
Inter.NC_008533.0.1230226.1230326,0,1,2,0,2,0,0,0,0,0,0
Inter.NC_008533.0.1137931.1138031,0,0,0,1,0,0,0,0,0,1,0
Inter.NC_008533.0.531029.531129,12,18,11,8,8,8,4,5,6,3,6
Inter.NC_008533.0.1733990.1734090,0,0,0,0,0,1,0,0,0,0,0
Inter.NC_008533.1.230489.230589,0,2,1,2,0,1,2,2,3,1,0
Inter.NC_008533.1.154936.155036,1,1,3,4,1,3,4,3,2,1,2
Inter.NC_008533.1.546455.546555,2,2,3,3,3,4,7,2,4,4,2
Inter.NC_008533.0.1146628.1146728,1,1,2,0,0,0,2,1,0,1,0
Inter.NC_008533.1.1867998.1868098,5,8,7,1,7,6,8,4,2,5,5
Inter.NC_008533.1.191384.191484,0,0,1,1,0,3,2,2,1,0,2
Inter.NC_008533.0.1117143.1117243,0,0,0,0,0,0,0,0,0,0,1
Inter.NC_008533.1.122589.122689,0,0,1,1,1,0,1,0,2,1,0
Inter.NC_008533.0.529875.529975,21,22,21,14,8,5,13,8,14,10,6
Inter.NC_008533.0.196060.196160,14,15,16,9,5,5,7,9,8,6,9
Inter.NC_008533.0.1241426.1241526,1,1,0,0,1,0,2,0,1,0,1
Inter.NC_008533.0.990788.990888,0,0,0,0,0,0,0,0,1,0,0
Inter.NC_008533.1.750671.750771,8,7,13,11,15,7,17,13,20,5,15
Inter.NC_008533.1.1884979.1885079,2,1,1,0,0,1,0,0,0,0,0
Inter.NC_008533.1.937017.937117,0,0,1,0,0,0,0,0,0,0,0
Inter.NC_008533.1.930017.930117,1,1,1,0,0,0,1,0,0,0,0
Inter.NC_008533.0.884895.884995,1,3,3,0,3,1,0,1,2,2,1
Inter.NC_008533.1.304562.304662,1,0,1,0,1,0,1,1,0,0,0
Inter.NC_008533.1.151836.151936,0,0,2,0,0,1,0,0,0,1,1
Inter.NC_008533.0.1093320.1093420,1,1,0,0,0,0,1,0,1,1,1
Inter.NC_008533.1.77225.77325,1,1,2,3,2,1,1,1,4,5,4
Inter.NC_008533.1.362181.362281,0,1,1,0,0,0,0,0,0,0,1
Inter.NC_008533.1.179984.180084,1,0,1,0,0,0,0,0,0,0,0
Inter.NC_008533.0.1115243.1115343,5,6,3,3,1,1,1,0,5,3,2
Inter.NC_008533.0.906391.906491,4,2,7,4,1,0,7,2,2,8,0
Inter.NC_008533.0.1205079.1205179,0,0,2,0,1,0,1,0,0,0,0
Inter.NC_008533.1.1640719.1640819,1,1,0,0,1,2,4,1,1,1,1
Inter.NC_008533.0.1681549.1681649,2,5,8,2,3,4,4,3,4,1,1
Inter.NC_008533.0.1317397.1317497,0,6,5,1,0,3,3,2,2,4,3
Inter.NC_008533.0.1110543.1110643,0,0,0,1,0,0,0,0,1,0,0
Inter.NC_008533.1.829950.830050,1,1,1,2,1,1,0,0,2,0,1
Inter.NC_008533.1.1161759.1161859,2,6,3,4,5,9,7,2,1,4,4
ABJ54396.1,289,302,349,295,303,261,362,279,337,193,315
Inter.NC_008533.1.419649.419749,0,0,2,0,0,0,2,1,1,1,0
Inter.NC_008533.1.1435319.1435419,1,1,3,1,2,0,2,1,1,3,0
Inter.NC_008533.1.306162.306262,0,1,0,0,0,0,0,0,0,0,0
Inter.NC_008533.1.51401.51501,0,0,0,0,0,0,0,0,1,0,0
ABJ53814.1,1695,1572,1899,1416,1243,1187,1582,1338,1477,1266,1182
Inter.NC_008533.1.1896634.1896734,2,1,6,1,3,0,2,2,0,1,4
Inter.NC_008533.0.1902824.1902924,0,1,0,1,0,0,0,1,1,0,0
Inter.NC_008533.1.349645.349745,1,3,1,1,0,2,0,2,1,4,0
ABJ54677.1,41,42,52,29,39,33,42,42,29,35,31
Inter.NC_008533.0.172722.172822,1,1,2,2,0,3,1,0,2,1,1
Inter.NC_008533.1.605708.605808,1,1,3,0,2,0,1,1,1,1,0
Inter.NC_008533.1.1409636.1409736,181,147,193,126,104,113,129,149,135,54,149
Inter.NC_008533.0.631610.631710,3,1,2,2,1,0,1,0,4,2,4
Inter.NC_008533.1.1014012.1014112,4,3,2,4,6,5,3,7,5,6,6
Inter.NC_008533.0.466048.466148,1,3,0,0,0,1,2,0,1,0,2
Inter.NC_008533.0.813923.814023,0,0,2,1,1,1,2,0,0,0,0
Inter.NC_008533.0.1086420.1086520,1,1,0,1,0,0,0,0,1,0,0
Inter.NC_008533.0.1681649.1681749,5,5,5,1,4,3,2,6,7,5,2
ABJ54559.1,294,292,359,281,245,270,342,286,288,197,285
Inter.NC_008533.1.626624.626724,2,1,2,2,0,1,0,1,0,1,3
Inter.NC_008533.1.670908.671008,0,0,0,0,1,0,0,0,0,0,0
Inter.NC_008533.0.982587.982687,93,66,89,74,48,52,54,55,56,56,55
Inter.NC_008533.1.1490889.1490989,309,306,342,288,205,216,276,240,253,225,234
Inter.NC_008533.0.1587401.1587501,7,13,10,15,10,7,8,7,11,1,6
Inter.NC_008533.1.1454998.1455098,10,5,10,9,7,6,12,8,7,4,5
Inter.NC_008533.1.823502.823602,0,0,1,0,0,1,0,1,1,0,1
Inter.NC_008533.0.1233126.1233226,0,0,0,0,1,0,1,0,1,0,3
Inter.NC_008533.1.1421847.1421947,14,17,15,18,18,12,14,19,14,14,19
Inter.NC_008533.1.1023292.1023392,0,1,1,0,0,0,1,0,0,0,0
Inter.NC_008533.0.1786950.1787050,1,1,0,0,0,1,0,0,1,0,1
Inter.NC_008533.1.1369339.1369439,0,4,4,1,1,2,2,4,5,2,0
Inter.NC_008533.1.197684.197784,4,3,3,2,0,1,0,1,2,0,1
Inter.NC_008533.1.501467.501567,2,1,1,0,2,0,1,2,1,0,2
Inter.NC_008533.0.1052880.1052980,1,0,0,0,1,0,0,1,1,0,0
Inter.NC_008533.0.1313879.1313979,1,1,2,1,2,0,0,1,2,0,0
Inter.NC_008533.0.2018311.2018411,2,6,8,7,14,6,8,10,7,3,8
Inter.NC_008533.0.178104.178204,6,8,7,1,4,5,3,4,7,9,4
Inter.NC_008533.1.1067012.1067112,3,3,2,0,1,0,0,0,0,1,0
Inter.NC_008533.1.521721.521821,0,0,0,0,0,1,2,0,2,1,0
Inter.NC_008533.1.332794.332894,0,0,2,2,3,3,2,4,2,4,0
Inter.NC_008533.1.95748.95848,0,4,1,1,2,2,3,1,3,1,0
Inter.NC_008533.1.507860.507960,0,0,2,0,0,0,0,0,1,0,0
Inter.NC_008533.1.1141675.1141775,0,1,0,0,0,0,2,0,0,1,0
Inter.NC_008533.1.439702.439802,1,0,3,1,1,0,0,0,4,4,0
Inter.NC_008533.1.249146.249246,1,3,3,6,3,1,3,3,4,1,6
Inter.NC_008533.1.928017.928117,0,0,0,0,0,0,1,0,0,0,0
Inter.NC_008533.0.1723836.1723936,0,1,6,0,2,0,5,0,4,2,2
ABJ54650.1,5,1,6,1,0,2,1,4,1,2,1
Inter.NC_008533.0.1967470.1967570,0,1,0,0,0,0,0,0,0,0,0
ABJ55137.1,147,177,120,165,84,162,150,130,144,128,132
Inter.NC_008533.1.811451.811551,0,0,0,1,0,0,0,0,0,0,0
Inter.NC_008533.0.2028911.2029011,0,0,1,1,0,0,0,0,0,0,0
ABJ54417.1,811,996,1004,1030,886,958,1012,763,1006,776,832
Inter.NC_008533.1.437202.437302,2,1,2,1,0,0,0,0,2,0,0
Inter.NC_008533.1.226389.226489,1,0,0,0,0,0,0,0,0,0,0
Inter.NC_008533.0.1891188.1891288,2,6,1,0,1,4,3,1,5,3,3
Inter.NC_008533.1.306262.306362,0,0,0,0,0,0,0,0,1,0,0
Inter.NC_008533.0.737927.738027,22,28,25,14,19,12,20,14,20,22,17
Inter.NC_008533.0.1006474.1006574,45,27,43,25,15,27,22,22,23,15,17
Inter.NC_008533.1.338794.338894,0,0,1,0,0,0,0,2,0,0,0
Inter.NC_008533.1.169717.169817,0,0,0,0,0,0,0,2,0,1,0
ABJ53713.1,3,4,2,1,0,1,1,2,1,2,0
Inter.NC_008533.0.1535856.1535956,5,2,5,4,3,1,2,2,2,0,0
Inter.NC_008533.0.1152628.1152728,0,0,1,0,0,1,0,1,0,0,0
Inter.NC_008533.0.126729.126829,19,9,14,12,5,16,14,9,8,11,11
Inter.NC_008533.1.513960.514060,4,4,5,0,2,1,2,1,4,5,3
Inter.NC_008533.0.1531556.1531656,0,0,0,0,0,0,1,0,0,0,0
Inter.NC_008533.1.727543.727643,2,1,1,0,2,0,0,0,0,0,1
Inter.NC_008533.0.1123234.1123334,8,7,12,1,5,8,4,7,4,3,9
Inter.NC_008533.0.195285.195385,0,1,3,1,0,3,0,1,1,0,5
Inter.NC_008533.1.1159059.1159159,0,0,1,1,0,0,1,2,1,0,0
Inter.NC_008533.0.1876034.1876134,1,1,0,0,1,2,0,0,2,0,1
Inter.NC_008533.0.741386.741486,97,60,107,66,70,68,79,69,59,71,65
ABJ53914.1,286,292,372,222,200,210,272,232,245,156,213
Inter.NC_008533.0.653274.653374,0,0,0,2,0,0,0,0,0,0,0
Inter.NC_008533.0.1773650.1773750,0,0,0,0,0,1,0,0,0,0,0
Inter.NC_008533.1.673208.673308,0,1,0,0,2,0,0,0,0,0,0
Inter.NC_008533.1.362881.362981,0,1,0,1,0,0,0,0,0,0,0
Inter.NC_008533.0.815523.815623,2,0,0,1,1,0,0,0,0,0,0
Inter.NC_008533.1.1110383.1110483,35,35,45,22,27,19,28,19,19,13,16
Inter.NC_008533.0.756999.757099,18,14,15,9,16,10,12,13,17,19,12
Inter.NC_008533.1.721243.721343,0,4,0,0,4,0,7,5,2,3,2
Inter.NC_008533.0.1569196.1569296,1,0,1,0,0,0,0,1,1,0,1
Inter.NC_008533.0.1485561.1485661,0,1,0,0,0,0,0,0,2,2,0
Inter.NC_008533.1.375403.375503,7,8,9,9,5,7,12,15,12,12,10
Inter.NC_008533.1.109186.109286,2,0,2,0,1,1,4,0,2,0,1
ABJ55088.1,1764,2711,2104,1839,1522,2198,2581,2016,1662,1588,1548
Inter.NC_008533.0.1107343.1107443,0,0,0,0,0,1,1,0,0,0,1
Inter.NC_008533.0.1273227.1273327,0,0,1,0,4,2,0,0,2,0,0
Inter.NC_008533.1.1036989.1037089,0,0,0,0,0,1,0,0,0,0,0
ABJ53681.1,3326,2506,3824,2553,2333,1997,2800,2417,2359,1593,2252
Inter.NC_008533.0.554289.554389,28,24,31,24,13,17,23,26,28,31,25
Inter.NC_008533.1.273847.273947,0,2,0,0,0,0,0,0,0,0,0
Inter.NC_008533.0.1939999.1940099,0,0,3,0,0,0,0,0,1,0,0
Inter.NC_008533.0.2006315.2006415,0,1,2,0,1,0,3,0,0,0,0
Inter.NC_008533.1.623824.623924,1,2,2,1,4,1,1,0,3,1,1
Inter.NC_008533.0.1174546.1174646,8,22,16,11,8,10,12,7,6,18,6
Inter.NC_008533.0.262465.262565,9,7,23,7,29,20,25,9,19,10,8
Inter.NC_008533.1.744095.744195,15,11,9,13,8,8,10,6,10,10,8
Inter.NC_008533.1.110886.110986,0,0,1,0,2,2,0,1,0,0,2
Inter.NC_008533.0.1411562.1411662,0,0,0,0,0,0,0,1,0,1,1
Inter.NC_008533.1.809879.809979,0,0,1,0,0,0,0,0,0,0,1
Inter.NC_008533.1.629524.629624,0,0,1,0,0,0,0,0,0,0,0
Inter.NC_008533.0.1228326.1228426,0,1,1,0,1,0,0,0,1,0,0
Inter.NC_005022.0.100.200,3,4,8,0,2,1,5,6,5,4,4
Inter.NC_008533.1.194884.194984,0,0,1,0,0,0,0,1,0,0,0
Inter.NC_008533.0.101439.101539,0,1,1,1,0,1,1,1,2,0,1
Inter.NC_008533.1.810179.810279,1,0,1,0,0,0,1,1,0,2,0
Inter.NC_008533.1.37463.37563,1,2,0,2,0,1,2,1,1,1,1
Inter.NC_008533.1.423564.423664,44,39,57,23,28,26,36,33,35,39,27
Inter.NC_008533.0.25837.25937,41,40,37,33,18,31,31,21,39,24,25
Inter.NC_008533.1.1171044.1171144,8,8,8,7,2,6,3,3,13,10,5
Inter.NC_008533.0.1927007.1927107,0,1,1,0,0,1,0,0,0,0,0
rna40,159,220,214,177,72,124,159,128,158,158,109
Inter.NC_008533.0.369957.370057,0,1,1,1,0,0,1,1,0,0,1
Inter.NC_008533.1.712565.712665,1,0,0,0,0,0,0,0,0,0,0
Inter.NC_008533.1.336994.337094,0,0,0,0,0,0,0,0,1,0,1
Inter.NC_008533.1.1790833.1790933,1,0,0,0,0,0,0,0,1,0,0
Inter.NC_005022.0.2510.2610,2,0,7,2,1,1,2,0,2,2,0
Inter.NC_008533.1.969173.969273,2,3,0,2,2,1,0,1,1,0,0
Inter.NC_008533.0.727605.727705,4,11,19,4,9,1,5,5,4,4,4
Inter.NC_008533.0.397356.397456,1,0,0,0,0,1,0,0,0,0,1
Inter.NC_008533.1.700565.700665,3,0,0,1,0,0,1,0,0,0,0
Inter.NC_008533.0.358904.359004,53,26,44,34,31,22,56,30,31,14,25
SPD_1058,6,8,10,8,7,5,15,12,14,4,10
Inter.NC_008533.1.839606.839706,1,2,0,0,0,0,2,0,1,0,0
Inter.NC_008533.0.1686449.1686549,1,0,1,0,0,0,0,0,0,1,0
Inter.NC_008533.1.1555919.1556019,1,0,1,0,2,0,1,0,0,1,1
Inter.NC_008533.1.1273421.1273521,17,23,23,19,10,13,22,12,25,16,19
Inter.NC_008533.0.1512656.1512756,1,1,2,1,0,1,4,0,1,1,1
Inter.NC_008533.0.173322.173422,1,0,1,0,0,1,0,2,3,0,2
Inter.NC_008533.0.96547.96647,0,0,1,1,0,1,3,3,2,1,2
Inter.NC_008533.0.1226626.1226726,3,3,7,4,4,6,6,4,1,1,2
Inter.NC_008533.0.970200.970300,10,4,6,4,5,2,11,4,11,1,2
Inter.NC_008533.1.508960.509060,0,0,0,0,0,1,0,0,1,0,0
Inter.NC_008533.1.798482.798582,1,0,2,0,0,0,0,1,0,0,0
Inter.NC_008533.1.1632724.1632824,0,0,1,0,1,0,0,0,0,1,1
