gene_id,MMGlucose_1,MMGlucose_2,MMGlucose_3,MMAAGP_1,MMAAGP_2,MMAAGP_3
BT_0001,58,49,50,64,71,58
BT_0002,34,31,48,51,47,24
BT_0003,5,5,15,9,18,5
BT_0004,4,10,5,20,8,14
BT_0005,6,2,0,7,3,4
BT_0006,3,4,6,7,2,1
BT_0007,394,304,385,716,799,588
BT_0008,1083,1006,1307,1975,2381,1627
BT_0009,18,14,20,7,14,20
BT_0010,12,14,4,6,5,9
BT_0011,1,2,5,11,5,5
BT_0012,7,4,7,5,8,5
BT_0013,0,2,3,4,5,2
BT_0014,32,31,38,35,29,38
BT_0015,8,5,1,1,1,2
BT_0016,0,0,1,0,3,0
BT_0017,8,2,5,2,5,0
BT_0018,2,0,0,0,0,1
BT_0019,0,0,0,0,2,0
BT_0020,0,0,1,1,1,1
BT_0021,5,4,5,10,6,11
BT_0022,14,22,8,15,12,17
BT_0023,237,209,235,504,596,387
BT_0024,3,5,4,8,10,3
BT_0025,1,1,3,5,4,1
BT_0026,0,1,1,0,5,1
BT_0027,6,9,6,19,12,7
BT_0028,10,8,4,28,26,11
BT_0029,153,144,156,313,333,262
BT_0030,77,60,63,139,142,107
BT_0031,50,37,45,110,94,89
BT_0032,12,11,7,26,23,17
BT_0033,16,20,24,46,49,39
BT_0034,7,5,13,26,40,19
BT_0035,2,0,2,5,4,5
BT_0036,175,150,200,328,414,273
BT_0037,1144,918,1234,1576,2170,1479
BT_0038,123,123,124,173,216,151
BT_0039,99,86,113,68,109,84
BT_0040,180,164,196,295,379,317
BT_0041,235,227,253,420,506,448
BT_0042,100,76,86,200,189,164
BT_0043,9,15,10,13,20,18
BT_0044,97,106,97,180,212,188
BT_0045,95,81,91,145,203,139
BT_0046,187,119,183,284,343,255
BT_0047,49,55,40,75,101,88
BT_0048,54,47,52,88,94,81
BT_0049,145,115,139,224,243,199
BT_0050,96,89,123,113,162,133
BT_0051,86,78,108,147,168,131
BT_0052,203,209,244,442,512,347
BT_0053,220,180,211,378,408,291
BT_0054,153,132,141,306,308,261
BT_0055,130,89,125,175,210,166
BT_0056,137,132,166,206,206,200
BT_0057,137,85,128,132,186,148
BT_0058,557,474,693,923,1207,870
BT_0059,371,313,408,767,827,592
BT_0060,146,80,151,112,144,132
BT_0061,644,538,690,1400,1744,1241
BT_0062,18,20,20,27,27,25
BT_0063,33,18,18,34,48,33
BT_0064,532,449,542,892,773,660
BT_0065,658,622,709,1207,1083,911
BT_0066,528,506,578,733,752,657
BT_0067,50,50,70,118,88,90
BT_0068,156,130,164,420,361,255
BT_0069,555,454,592,937,1032,770
BT_0070,643,561,717,1034,1305,1020
BT_0071,538,477,585,935,1125,837
BT_0072,897,826,1014,1193,1546,1274
BT_0073,10857,9159,12169,14698,19907,14718
BT_0074,3908,3361,4558,4454,6145,4829
BT_0075,20,14,10,37,59,32
BT_0076,54,61,98,97,121,101
BT_0077,48,26,54,121,139,99
BT_0078,3,3,1,9,7,5
BT_0079,4,1,4,6,8,7
BT_0080,4,1,4,18,16,12
BT_0081,14,29,20,70,82,52
BT_0082,1109,1000,1133,3501,4117,3082
BT_0083,1787,1623,1835,5070,5976,4431
BT_0084,8,3,6,7,7,4
BT_0085,4,0,4,0,3,0
BT_0086,3,7,7,3,1,1
BT_0087,3,3,7,4,2,6
BT_0088,0,0,0,0,3,1
BT_0089,0,2,1,0,2,0
BT_0090,4,6,11,16,22,5
BT_0091,1,1,0,2,1,0
BT_0092,0,0,0,1,0,0
BT_0093,13,5,5,8,13,5
BT_0094,1,1,6,4,3,2
BT_0095,2,1,0,2,1,1
BT_0096,10,1,11,7,15,9
BT_0097,1,0,2,2,1,1
BT_0098,5,1,5,1,9,5
BT_0099,0,0,0,0,0,0
BT_0100,0,2,0,1,3,1
BT_0101,0,2,2,8,6,3
BT_0102,10,7,8,11,12,15
BT_0103,3,6,5,15,11,9
BT_0104,1,1,0,3,0,0
BT_0105,240,208,257,478,547,410
BT_0106,1758,1537,1955,2850,3382,2603
BT_0107,8,7,4,17,7,12
BT_0108,16,14,13,10,29,10
BT_0109,3,4,3,4,3,7
BT_0110,29,16,34,62,56,44
BT_0111,94,60,97,206,226,166
BT_0112,57,35,42,65,66,75
BT_0113,33,18,29,51,42,60
BT_0114,51,44,37,92,94,73
BT_0115,19,25,15,39,30,29
BT_0116,88,77,88,196,143,167
BT_0117,12,10,10,22,22,22
BT_0118,24,16,21,41,35,38
BT_0119,18,17,21,14,28,30
BT_0120,2,6,11,6,14,7
BT_0121,241,208,282,497,532,408
BT_0122,6367,5358,7135,9563,9469,8127
BT_0123,454,393,502,737,965,825
BT_0124,365,390,444,1415,1443,1211
BT_0125,640,635,810,1655,1924,1756
BT_0126,1202,1060,1407,1509,1800,1494
BT_0127,555,471,571,675,850,664
BT_0128,5919,5196,6371,9480,11657,8655
BT_0129,239,255,254,360,374,319
BT_0130,35,30,33,59,71,47
BT_0131,1,3,0,1,1,3
BT_0132,243,205,297,424,460,381
BT_0133,1131,885,1190,2350,2409,1881
BT_0134,245,194,265,426,486,384
BT_0135,812,716,932,1401,1777,1405
BT_0136,156,149,205,366,403,272
BT_0137,77,48,87,154,194,119
BT_0138,2853,2478,3233,5261,6084,4660
BT_0139,1,2,5,7,2,7
BT_0140,256,212,294,375,413,386
BT_0141,166,173,198,298,336,282
BT_0142,125,88,116,143,187,161
BT_0143,408,368,470,961,1023,834
BT_0144,1,2,7,12,12,4
BT_0145,9,6,5,5,9,17
BT_0146,77,70,76,100,106,84
BT_0147,9387,6870,9638,12255,12481,11120
BT_0148,3381,2966,3683,5504,6351,5045
BT_0149,3955,3593,4582,6340,6541,5387
BT_0150,1988,1772,2213,3534,4212,3198
BT_0151,270,211,296,112,159,173
BT_0152,1745,1585,2065,3302,3890,3215
BT_0153,1400,1219,1471,2158,2538,2185
BT_0154,4902,4259,5263,8622,9521,7608
BT_0155,310,264,340,372,488,459
BT_0156,891,817,1046,1559,1879,1351
BT_0157,7178,5398,7049,9094,10827,8711
BT_0158,2155,1853,2257,1906,2193,1707
BT_0159,1833,1526,1974,2476,2661,2097
BT_0160,868,703,970,825,950,773
BT_0161,1185,1122,1387,1789,2045,1593
BT_0162,2336,1940,2539,4396,4738,3414
BT_0163,783,679,905,1599,1629,1193
BT_0164,8865,7714,9813,14658,15768,12555
BT_0165,707,583,783,1207,1413,1012
BT_0166,1230,1121,1430,2551,2840,2185
BT_0167,1238,1117,1451,2858,3364,2396
BT_0168,1719,1447,1877,3813,4289,2827
BT_0169,7120,6178,8101,12172,14882,10672
BT_0170,1169,881,1180,733,855,608
BT_0171,57,37,65,94,113,71
BT_0172,284,229,342,302,366,289
BT_0173,124434,113481,140509,173823,198412,165310
BT_0174,117029,105364,130304,164967,185739,154210
BT_0175,227,172,208,175,205,171
BT_0176,1099,937,1316,1136,1524,1355
BT_0177,14708,13083,16759,18875,22988,17076
BT_0178,2277,1994,2561,2751,3318,2663
BT_0179,1551,1380,1822,1964,2536,1959
BT_0180,10789,9351,11913,12410,14422,11443
BT_0181,1098,973,1185,1209,1443,1044
BT_0182,6313,6202,7582,7808,8728,6972
BT_0183,2502,2256,2809,4316,4895,3850
BT_0184,2427,2067,2708,4445,4719,3785
BT_0185,2387,1941,2673,3196,3705,2812
BT_0186,13551,11574,14803,15195,16401,13862
BT_0187,2735,2264,2749,2299,2560,2199
BT_0188,925,872,1134,2497,2867,1996
BT_0189,212,171,264,376,500,393
BT_0190,236,194,278,471,548,387
BT_0191,86,59,86,67,88,81
BT_0192,207,201,231,313,387,281
BT_0193,62,63,55,102,100,80
BT_0194,92,80,102,164,186,138
BT_0195,127,132,198,274,334,242
BT_0196,5,6,9,12,8,15
BT_0197,973,808,1031,1673,2082,1472
BT_0198,262,240,308,400,537,364
BT_0199,1219,1071,1249,2127,2591,1892
BT_0200,5261,5445,6775,3838,4464,3583
BT_0201,6992,7143,8756,5129,5603,4511
BT_0202,3908,4044,4926,2866,3133,2725
BT_0203,4480,4608,5430,3565,3779,3164
BT_0204,675,722,890,681,786,635
BT_0205,8994,7884,10222,14322,16948,13188
BT_0206,17,16,15,26,27,33
BT_0207,4,9,4,15,14,9
BT_0208,8,4,5,7,14,9
BT_0209,8,18,27,17,43,15
BT_0210,19,19,20,35,51,31
BT_0211,37,24,37,84,69,59
BT_0212,37,42,48,67,72,54
BT_0213,29,16,28,28,28,17
BT_0214,13,12,12,19,40,26
BT_0215,2095,1935,2612,3421,4234,3279
BT_0216,16582,15023,18397,25091,29755,22364
BT_0217,2111,1716,2244,4582,5454,3954
BT_0218,1678,1361,1771,1584,1988,1422
BT_0219,446,354,503,387,532,366
BT_0220,2,1,1,1,1,1
BT_0221,2493,2017,2591,3617,4222,3082
BT_0222,1143,979,1125,1507,1871,1387
BT_0223,954,809,1048,1424,1775,1267
BT_0224,786,647,793,5253,5682,4582
BT_0225,1624,1455,1782,10610,12627,9851
BT_0226,895,878,1062,6648,7649,6221
BT_0227,10101,9719,12042,73278,85388,67585
BT_0228,11,11,15,13,22,9
BT_0229,18,10,18,14,24,17
BT_0230,44,28,32,51,55,55
BT_0231,59,59,88,110,157,100
BT_0232,121,111,158,208,232,200
BT_0233,406,371,424,688,742,651
BT_0234,297,213,297,474,517,421
BT_0235,42,27,32,59,76,70
BT_0236,10076,8769,10441,15681,15016,12359
BT_0237,11682,10493,12044,18121,17340,14565
BT_0238,2765,2457,2971,4251,4869,4059
BT_0239,3750,3077,3973,8671,10277,7048
BT_0240,1214,1049,1221,2055,2487,1789
BT_0241,21986,18455,23018,45320,57489,39948
BT_0242,22665,18692,24631,39336,54789,40544
BT_0243,2048,1817,2298,3771,4332,3232
BT_0244,1182,1007,1249,2288,2474,2006
BT_0245,1573,1311,1773,1877,2311,2145
BT_0246,580,571,668,910,1016,863
BT_0247,329,286,427,416,534,415
BT_0248,427,347,467,587,721,527
BT_0249,2616,2304,2749,4469,4893,3812
BT_0250,3346,2799,3601,5365,6652,5601
BT_0251,2240,1792,2427,3847,4900,3995
BT_0252,8645,7434,9245,12296,14348,11422
BT_0253,915,898,1098,2044,2585,1886
BT_0254,2728,2439,3014,4087,4548,3681
BT_0255,688,590,785,1476,1730,1129
BT_0256,1239,1070,1344,2398,2679,2116
BT_0257,2125,1760,2310,2474,2853,2276
BT_0258,18726,16582,20950,41242,44739,39064
BT_0259,3008,2706,3431,5452,5353,4398
BT_0260,11666,9899,12854,20362,23957,17284
BT_0261,4896,4185,5347,7376,8746,6927
BT_0262,8,5,0,9,3,7
BT_0263,28,26,27,53,58,50
BT_0264,22,24,33,47,65,46
BT_0265,21,18,25,40,36,26
BT_0266,59,43,45,54,66,59
BT_0267,1079,950,1123,3149,3585,2599
BT_0268,222,205,273,429,458,393
BT_0269,103,98,100,205,266,209
BT_0270,57,39,71,82,103,83
BT_0271,63,53,54,126,139,90
BT_0272,226,169,205,343,377,350
BT_0273,83,85,110,157,176,169
BT_0274,45,58,56,106,100,86
BT_0275,122,122,120,245,245,212
BT_0276,102,74,109,119,114,138
BT_0277,134,125,144,160,182,160
BT_0278,138,143,188,317,369,242
BT_0279,38,39,51,54,69,66
BT_0280,7,5,3,5,13,11
BT_0281,502,462,568,1120,1389,991
BT_0282,27,22,25,19,22,24
BT_0283,0,2,4,1,1,0
BT_0284,442,345,475,909,1150,809
BT_0285,460,451,500,812,956,835
BT_0286,100,80,114,168,207,140
BT_0287,65,47,58,93,101,92
BT_0288,205,158,208,312,361,317
BT_0289,397,329,403,1066,1192,850
BT_0290,155,137,156,222,264,211
BT_0291,211,195,262,433,521,396
BT_0292,20,16,17,33,37,30
BT_0293,12,8,10,7,19,6
BT_0294,120,135,129,145,178,145
BT_0295,1879,1729,2156,4520,5478,4122
BT_0296,1392,1364,1609,3803,4440,3293
BT_0297,561,579,689,2264,2602,2023
BT_0298,464,404,481,1433,1582,1294
BT_0299,1262,1056,1396,2932,3480,3042
BT_0300,1234,1273,1574,4957,5638,4184
BT_0301,558,519,711,1894,2314,1753
BT_0302,481,449,599,1740,1837,1510
BT_0303,4922,4194,5334,6063,6120,4601
BT_0304,777,601,738,472,504,434
BT_0305,1234,932,1283,524,575,542
BT_0306,471,399,464,295,283,241
BT_0307,51290,44029,58527,48137,50935,45499
BT_0308,389,392,431,546,516,467
BT_0309,796,576,751,512,604,604
BT_0310,111,73,103,40,39,55
BT_0311,1080,786,1028,1112,1225,1179
BT_0312,1578,1314,1610,1787,1961,1739
BT_0313,739,583,750,620,741,682
BT_0314,2245,1955,2535,2321,2703,2144
BT_0315,1804,1299,1924,12960,14692,11431
BT_0316,3712,3204,4009,32423,38797,29481
BT_0317,462,387,510,939,1120,1012
BT_0318,131,107,130,234,296,236
BT_0319,66,50,75,144,163,108
BT_0320,1645,1419,1813,10301,11178,9074
BT_0321,431,326,490,1890,2380,2340
BT_0322,4002,3523,4567,5610,6230,4762
BT_0323,1446,1330,1754,1620,1766,1476
BT_0324,348,302,386,373,431,321
BT_0325,222,233,264,262,297,223
BT_0326,372,313,400,369,535,379
BT_0327,1352,1142,1491,2351,2651,2036
BT_0328,7246,6606,7673,12409,13785,10294
BT_0329,8341,7534,9235,11155,11635,9418
BT_0330,11128,10359,12207,15349,15683,13124
BT_0331,10699,9788,11654,14774,14783,12554
BT_0332,1915,1790,1966,2562,2724,2297
BT_0333,2373,2030,2575,3267,3333,2819
BT_0334,1711,1438,1817,2202,2521,2065
BT_0335,1001,928,1134,899,1219,1132
BT_0336,549,420,565,376,580,536
BT_0337,357,325,444,599,812,605
BT_0338,8,4,4,10,11,8
BT_0339,8,17,22,18,21,22
BT_0340,12,7,9,3,6,9
BT_0341,10,12,6,19,11,10
BT_0342,10,4,5,23,19,9
BT_0343,13,11,11,15,23,18
BT_0344,683,581,777,1260,1437,1121
BT_0345,702,619,737,1218,1456,1097
BT_0346,5468,4607,6084,8552,9977,7793
BT_0347,22361,19773,24682,31862,34287,27524
BT_0348,111,121,140,417,400,374
BT_0349,78,91,80,243,258,201
BT_0350,724,659,871,1978,1902,1708
BT_0351,1604,1491,1750,3515,3627,3113
BT_0352,172,156,205,569,516,424
BT_0353,274,266,270,713,602,499
BT_0354,159,135,182,310,372,281
BT_0355,286,210,324,410,440,438
BT_0356,444,382,464,1147,1103,929
BT_0357,152,173,199,329,425,300
BT_0358,0,0,0,1,3,0
BT_0359,0,3,7,0,2,1
BT_0360,35,39,51,70,88,56
BT_0361,28,16,25,43,61,37
BT_0362,48,39,41,100,83,62
BT_0363,12,5,12,28,19,11
BT_0364,38,50,55,96,100,77
BT_0365,51,28,33,106,98,68
BT_0366,1027,1001,1275,2495,2972,2171
BT_0367,13,8,6,12,24,13
BT_0368,688,610,705,1167,1273,1008
BT_0369,352,300,313,538,567,445
BT_0370,37492,34333,42805,66090,72629,63587
BT_0371,28897,26749,31581,39661,40069,39916
BT_0372,15319,13912,16903,33334,34552,28703
BT_0373,27631,24142,32199,34816,41493,35588
BT_0374,3924,3457,4377,6437,7544,5500
BT_0375,336,293,396,805,976,650
BT_0376,1407,1073,1389,1942,2271,1800
BT_0377,348,293,374,444,542,470
BT_0378,1776,1707,1939,2884,3261,2342
BT_0379,2233,2091,2351,4297,4650,3702
BT_0380,992,970,1135,1957,2114,1573
BT_0381,1645,1556,1779,3194,3315,2555
BT_0382,1659,1552,1801,2872,3153,2531
BT_0383,1799,1687,1838,3069,3300,2646
BT_0384,856,778,860,1593,1756,1283
BT_0385,782,729,797,1663,1855,1347
BT_0386,881,838,994,1684,2060,1456
BT_0387,386,341,355,693,770,562
BT_0388,505,462,528,905,1050,814
BT_0389,285,211,303,388,571,413
BT_0390,455,399,428,908,852,621
BT_0391,656,561,684,1211,1445,1004
BT_0392,659,635,691,1086,1349,976
BT_0393,314,287,371,527,642,462
BT_0394,656,582,672,1114,1253,892
BT_0395,107,93,116,197,190,135
BT_0396,291,277,386,491,544,424
BT_0397,300,290,317,566,626,456
BT_0398,626,647,661,930,993,778
BT_0399,877,746,931,1117,1189,1036
BT_0400,1018,959,1058,1508,1647,1285
BT_0401,2498,2189,2636,7883,7837,5984
BT_0402,37,23,35,50,43,30
BT_0403,13,8,14,15,24,14
BT_0404,26,30,30,29,37,28
BT_0405,379,330,393,488,560,428
BT_0406,1229,1013,1278,1444,1714,1265
BT_0407,10623,8897,11927,13264,14251,10472
BT_0408,31141,24930,33032,34227,38779,28198
BT_0409,3515,2882,3594,3520,4606,4111
BT_0410,13911,12184,15402,19879,23498,18181
BT_0411,4309,3552,4530,6427,7724,6121
BT_0412,3834,3433,4187,5779,6584,5038
BT_0413,1663,1505,1944,2781,3281,2433
BT_0414,3166,2756,3473,3640,4445,3665
BT_0415,5386,4576,5802,4256,5569,5500
BT_0416,2581,2003,2713,1961,2255,2223
BT_0417,2609,1792,2593,1691,1953,1675
BT_0418,130273,108061,137334,123252,143424,126401
BT_0419,1607,1412,1549,2874,3172,2231
BT_0420,3387,2954,3813,3733,4656,4179
BT_0421,10028,8523,10693,10392,13593,11769
BT_0422,40997,37129,43865,67072,74718,58818
BT_0423,20637,17934,21879,30970,36064,27268
BT_0424,12641,12067,14629,21050,21251,15411
BT_0425,34710,31506,39686,54374,55868,42438
BT_0426,688,620,835,738,1083,985
BT_0427,2495,2312,2860,3760,4125,3485
BT_0428,9349,8591,10235,15393,15687,12895
BT_0429,4261,3770,4810,6875,6992,5962
BT_0430,12148,10720,13723,16762,17864,15538
BT_0431,1018,925,1164,1637,1856,1283
BT_0432,637,551,682,1176,1331,1008
BT_0433,3958,3585,4525,4685,5103,4119
BT_0434,1006,878,1127,511,718,547
BT_0435,2098,1866,2324,1327,1661,1270
BT_0436,1477,1408,1595,880,967,763
BT_0437,502,452,520,362,410,300
BT_0438,684,658,842,572,678,531
BT_0439,2441,2193,2606,1714,1596,1366
BT_0440,1139,1002,1133,738,613,515
BT_0441,995,974,1055,613,546,485
BT_0442,1494,1320,1585,875,830,704
BT_0443,137,110,159,94,110,87
BT_0444,520,456,546,749,867,637
BT_0445,1146,923,1213,1658,1936,1390
BT_0446,501,496,564,219,270,168
BT_0447,1022,892,1081,425,483,385
BT_0448,465,430,499,193,204,183
BT_0449,1709,1747,1881,955,1014,748
BT_0450,1184,1076,1215,676,643,512
BT_0451,933,862,959,456,535,390
BT_0452,1868,1720,1958,1058,1095,924
BT_0453,822,738,950,506,527,414
BT_0454,295,257,371,135,187,139
BT_0455,6475,5753,6983,17764,18333,13926
BT_0456,3423,2982,3944,7638,8506,6435
BT_0457,2406,2124,2735,5329,6179,4895
BT_0458,5986,5288,6618,12505,15723,12797
BT_0459,8826,8253,10047,54125,50506,43426
BT_0460,1924,1927,2218,6637,5684,5501
BT_0461,3877,3556,4437,15012,13823,12025
BT_0462,497,426,559,861,1045,750
BT_0463,66,80,87,119,183,134
BT_0464,44,43,40,73,100,73
BT_0465,54,47,61,103,154,83
BT_0466,66,74,69,118,165,117
BT_0467,43,36,48,74,97,78
BT_0468,42,34,37,58,72,61
BT_0469,18,25,20,31,48,33
BT_0470,55,71,69,130,139,106
BT_0471,63,63,71,97,140,110
BT_0472,38,21,32,33,43,21
BT_0473,47,24,41,32,43,30
BT_0474,29,28,34,34,53,26
BT_0475,21,18,19,18,22,25
BT_0476,70,65,49,155,171,118
BT_0477,18,16,37,35,39,36
BT_0478,46,41,44,91,105,67
BT_0479,30,32,34,60,69,41
BT_0480,55,39,47,83,103,71
BT_0481,54,49,59,93,98,69
BT_0482,313,287,338,510,642,418
BT_0483,2588,2095,2724,2446,2625,2107
BT_0484,2987,2523,3423,2983,3683,2829
BT_0485,8,11,10,13,10,11
BT_0486,2167,1855,2330,2624,3130,2528
BT_0487,1348,1144,1432,1800,2075,1605
BT_0488,1514,1255,1555,2429,2678,2199
BT_0489,1023,799,1034,1309,1619,1328
BT_0490,2839,2329,3110,1110,1219,962
BT_0491,2,5,8,24,18,8
BT_0492,7,13,2,17,15,6
BT_0493,12,12,24,31,34,22
BT_0494,24,21,23,68,75,53
BT_0495,22,34,28,58,49,48
BT_0496,17,28,33,59,43,49
BT_0497,10,8,11,16,28,17
BT_0498,27,37,54,158,164,116
BT_0499,173,129,191,175,187,139
BT_0500,7588,6990,8652,9152,11001,8541
BT_0501,4077,3837,5045,8502,7114,5253
BT_0502,2880,2575,3117,4111,4290,3384
BT_0503,321,291,377,1011,1100,768
BT_0504,1046,892,1056,3253,3551,2686
BT_0505,346,298,406,546,661,512
BT_0506,342,269,385,40599,47775,39458
BT_0507,24,33,29,9359,10978,8664
BT_0508,10,4,9,187,188,202
BT_0509,19,21,34,468,455,363
BT_0510,611,497,710,2650,3023,2258
BT_0511,817,678,904,2783,3300,2374
BT_0512,116,92,136,281,352,279
BT_0513,80,120,108,234,261,195
BT_0514,462,442,499,1008,1252,861
BT_0515,864,702,851,567,663,447
BT_0516,157,166,211,287,352,221
BT_0517,185,161,177,223,315,238
BT_0518,8785,7950,10153,15349,18044,13347
BT_0519,1099,941,1240,1741,2137,1637
BT_0520,415,326,414,608,758,549
BT_0521,442,377,502,3805,4137,2949
BT_0522,216,170,234,1367,1688,1245
BT_0523,1139,873,1162,6773,8272,5928
BT_0524,1520,1301,1709,6246,7681,5484
BT_0525,2338,2045,2660,15793,17614,13599
BT_0526,2635,2271,2938,2210,2657,1985
BT_0527,2450,2213,2746,3257,3254,2748
BT_0528,1314,1245,1443,1814,1637,1335
BT_0529,1838,1650,1930,2580,2414,1993
BT_0530,2043,1916,2306,3145,2850,2276
BT_0531,1088,999,1179,1625,1527,1179
BT_0532,3278,3120,3523,4984,4825,3804
BT_0533,3892,3479,4287,5462,5670,4217
BT_0534,821,625,868,762,974,755
BT_0535,7227,5698,7508,5885,7806,6896
BT_0536,302,278,320,616,738,569
BT_0537,170,146,178,869,1014,669
BT_0538,2,0,0,0,2,0
BT_0539,11942,10317,12859,16588,19437,14185
BT_0540,234,204,256,396,400,360
BT_0541,288,233,292,517,567,478
BT_0542,3231,2675,3544,5513,6592,4665
BT_0543,215,210,239,154,164,131
BT_0544,30,30,40,18,36,21
BT_0545,57,59,59,52,64,52
BT_0546,215,192,239,172,175,148
BT_0547,396,372,397,264,339,254
BT_0548,192,111,178,98,117,84
BT_0549,1203,936,1198,1198,1563,1201
BT_0550,3087,2720,3543,5553,6324,4784
BT_0551,27,27,25,23,29,15
BT_0552,16,16,22,16,14,14
BT_0553,92,84,86,95,111,80
BT_0554,4073,3745,4564,5358,6172,4654
BT_0555,7205,6434,7870,10560,11343,8601
BT_0556,6164,5400,6236,7672,7901,6648
BT_0557,19230,16118,19557,18559,19556,17999
BT_0558,3092,2490,3298,3550,4500,3636
BT_0559,685,524,708,1234,1380,1012
BT_0560,343,358,384,652,681,520
BT_0561,254,196,279,352,345,292
BT_0562,413,293,470,372,465,395
BT_0563,212,208,247,335,356,283
BT_0564,228,195,233,436,505,353
BT_0565,1814,1460,1998,4185,5324,3884
BT_0566,837,758,1028,1857,2339,1649
BT_0567,370,385,410,991,1241,903
BT_0568,354,339,410,922,1028,751
BT_0569,5148,4490,5913,10768,13672,9086
BT_0570,2761,2483,3108,5126,6133,5012
BT_0571,5260,4352,6121,5316,6445,5753
BT_0572,8909,7324,10207,17934,19111,14860
BT_0573,10200,8945,11558,18588,21871,15829
BT_0574,10736,9004,11346,17310,20484,15638
BT_0575,4011,3593,4373,5856,6851,5235
BT_0576,2437,2306,2851,4567,5723,4051
BT_0577,5172,4502,5562,9616,11185,8195
BT_0578,5115,4371,5569,7453,8945,6954
BT_0579,505,336,469,473,580,504
BT_0580,10948,10100,12142,28853,31577,23628
BT_0581,957,853,1067,2424,2794,2096
BT_0582,195,185,217,386,471,344
BT_0583,1177,1010,1311,2426,2754,2102
BT_0584,940,814,1012,1432,1793,1369
BT_0585,1175,953,1266,1920,2296,1544
BT_0586,1339,1083,1308,4065,5176,3973
BT_0587,10284,9020,11144,12521,14757,12063
BT_0588,996,896,1106,1674,1753,1405
BT_0589,12326,11026,14034,17375,19904,15499
BT_0590,18338,15979,20127,31665,37011,28385
BT_0591,12083,10785,13382,21149,25097,17142
BT_0592,434,387,472,466,567,403
BT_0593,242,222,277,314,378,252
BT_0594,10,5,6,7,25,11
BT_0595,267,229,270,513,632,456
BT_0596,3242,2853,3718,3496,4291,3238
BT_0597,612,605,748,743,850,660
BT_0598,3144,2973,3579,3989,4607,3508
BT_0599,3951,3404,4297,5705,6601,4950
BT_0600,1911,1807,2087,2845,3218,2479
BT_0601,3775,3510,4153,5149,5562,4406
BT_0602,7305,6841,8516,9026,9702,7942
BT_0603,2002,1862,2231,2701,3379,2453
BT_0604,1312,1151,1456,1589,2140,1656
BT_0605,853,832,999,1230,1533,1065
BT_0606,640,608,702,972,1142,842
BT_0607,625,555,623,724,886,667
BT_0608,1533,1429,1632,2032,2408,1787
BT_0609,900,853,953,1351,1577,1099
BT_0610,1495,1226,1591,1508,2090,1586
BT_0611,491,449,482,558,696,476
BT_0612,2653,2288,2797,2897,3274,2686
BT_0613,1532,1514,1708,1854,1852,1494
BT_0614,4489,4232,4864,5321,5641,4438
BT_0615,285,251,320,264,354,287
BT_0616,383,330,410,439,597,541
BT_0617,2815,2467,2969,4052,4699,3642
BT_0618,4618,3823,4764,6025,5993,5127
BT_0619,2568,2194,2774,3000,2984,2686
BT_0620,1840,1686,1876,2354,2220,2031
BT_0621,1511,1329,1578,2138,1936,1540
BT_0622,1878,1746,2035,2704,2736,2214
BT_0623,32127,29051,35117,64252,76938,55599
BT_0624,1191,1048,1440,1593,2091,1711
BT_0625,5710,4732,6284,7670,9934,7423
BT_0626,24632,22669,26394,38147,41521,32357
BT_0627,12801,10781,12915,15207,17157,14471
BT_0628,4070,3491,4355,9397,8488,6198
BT_0629,1191,839,1147,546,642,502
BT_0630,2670,2166,2699,1327,1561,1354
BT_0631,1684,1249,1713,643,856,767
BT_0631a,21491,17624,21839,24048,29704,18265
BT_0632,13453,12008,15032,19876,23111,17476
BT_0633,3691,2867,3843,3523,4407,3722
BT_0634,1741,1346,1768,1734,2182,1756
BT_0635,333,317,387,708,811,536
BT_0636,1227,1047,1232,2164,2697,1829
BT_0637,1502,1222,1516,1692,1973,1684
BT_0638,1428,1279,1537,2121,2400,1751
BT_0639,23,24,32,67,54,52
BT_0640,1660,1460,1891,2605,3137,2247
BT_0641,939,791,987,1200,1638,1246
BT_0642,4562,3947,5107,6512,7924,5827
BT_0643,7614,6942,8514,11859,14012,10353
BT_0644,39175,35791,43356,75544,85322,69561
BT_0645,41981,38637,47704,52393,63765,44864
BT_0646,4895,3857,4815,10419,13015,11748
BT_0647,1431,1247,1633,2020,2691,2288
BT_0648,662,599,705,1119,1082,911
BT_0649,2648,2483,2902,4331,4632,3773
BT_0650,4116,3831,4482,7041,6672,5711
BT_0651,1878,1824,2124,3592,3546,2958
BT_0652,1389,1213,1467,2450,2479,2033
BT_0653,1666,1493,1784,3597,3717,2619
BT_0654,885,797,971,2375,2652,1949
BT_0655,35394,29358,37541,19985,22683,17647
BT_0656,648,496,619,1444,1461,1399
BT_0657,5602,4922,6323,8286,10254,8112
BT_0658,2690,2168,2797,2798,3746,3342
BT_0659,696,571,769,1736,2093,1540
BT_0660,754,692,858,1733,2159,1513
BT_0661,867,854,978,2146,2447,1596
BT_0662,18,25,25,73,70,44
BT_0663,14,12,12,15,26,27
BT_0664,23,20,31,49,44,39
BT_0665,2,6,4,11,14,12
BT_0666,25,14,11,26,26,20
BT_0667,13,12,7,18,11,9
BT_0668,20,30,25,33,51,28
BT_0669,91,70,91,341,501,313
BT_0670,98,134,136,533,671,443
BT_0671,25,29,41,129,154,152
BT_0672,76,58,77,174,233,140
BT_0673,1514,1302,1632,2183,2672,2015
BT_0674,2644,2337,2908,4645,5855,4459
BT_0675,1007,810,1046,1422,1719,1500
