,WT_1_FPKM,WT_2_FPKM,WT_3_FPKM,YCK2_1_FPKM,YCK2_2_FPKM,YCK2_3_FPKM
CAALFM_C402410CA,461.616567,600.933515,285.798021,689.626267,521.68786,753.384206
CAALFM_C402420CA,17.059132,14.932357,17.078055,22.81392,22.340902,22.370127
CAALFM_C402430WA,25.948085,19.361696,32.923245,30.184459,28.13142,25.391593
CAALFM_C402440CA,264.611242,212.682856,204.784564,126.970241,109.215914,120.359381
CAALFM_C402450WA,30.845774,30.75948,24.104409,22.636405,24.031856,26.746472
CAALFM_C402460WA,13.540183,12.262753,15.71492,35.424047,33.365125,24.422726
CAALFM_C402470CA,318.149957,321.268608,291.599904,241.034716,215.064347,240.899397
CAALFM_C402480CA,95.65271,94.878737,130.23638,130.567152,159.880171,150.514558
CAALFM_C402490WA,5.097767,3.597307,7.540214,10.416659,11.293873,10.336792
CAALFM_C402500CA,5.884543,3.763341,7.028383,7.797224,8.496864,6.036049
CAALFM_C402510WA,21.462164,19.368506,20.589154,21.425416,20.597256,22.870095
CAALFM_C402520CA,15.014228,11.320566,14.994736,19.601522,18.078076,18.902441
CAALFM_C402530WA,5.147016,4.080298,5.060456,4.988392,6.00654,4.898982
CAALFM_C402540WA,4.259112,5.81263,3.261824,11.006985,13.990925,8.497483
CAALFM_C402550CA,66.021078,60.282525,93.315637,84.753448,92.492767,83.859129
CAALFM_C402560CA,0.168939,0.322115,0.731047,0.295073,0.482639,0.433002
CAALFM_C402570CA,18.00592,22.743909,13.881031,24.285478,18.726353,17.819977
CAALFM_C402580WA,25.348941,25.741267,31.371892,23.729345,23.363283,25.622108
CAALFM_C402590CA,14.514991,12.664824,20.267639,15.441416,15.984606,16.958596
CAALFM_C402600CA,25.5048,20.975826,31.130629,27.967691,27.846934,27.905849
CAALFM_C402610CA,1.48425,1.380178,2.300876,6.963793,11.828965,13.603047
CAALFM_C402620CA,24.251623,26.375071,21.358024,59.15398,49.982237,45.735363
CAALFM_C402630CA,106.658947,63.331872,126.895989,93.576645,94.255127,111.812135
CAALFM_C402640CA,17.137616,10.151937,35.735403,21.125919,34.88091,43.902994
CAALFM_C402650CA,1.052136,0.55444,4.579649,3.038787,4.283909,2.120727
CAALFM_C402660WA,2.714448,1.542311,1.727983,2.658133,2.023221,1.485172
CAALFM_C402670WA,15.049624,14.25203,16.315534,15.553675,16.359213,15.341656
CAALFM_C402680CA,29.40002,32.080645,32.123645,26.898415,21.684978,28.225339
CAALFM_C402690WA,27.523312,36.273643,19.134097,32.153318,23.93512,23.267774
CAALFM_C402700WA,16.173999,13.757627,16.660493,12.267998,12.870245,13.430364
CAALFM_C402710CA,156.313464,135.899615,165.436215,143.254239,140.659612,161.122498
CAALFM_C402720CA,25.314341,16.717632,23.504288,69.560488,57.612501,62.492176
CAALFM_C402740WA,42.237863,31.69844,58.078257,224.168432,171.935705,160.648472
CAALFM_C402750WA,19.570009,14.331093,27.951041,16.921552,16.610445,20.338997
CAALFM_C402760CA,30.816854,26.210969,31.782728,38.848092,45.282705,39.803427
CAALFM_C402770CA,34.731337,31.129823,38.379253,31.384637,30.960373,34.123837
CAALFM_C402780WA,230.45017,210.802095,254.932656,195.380049,199.223248,213.560623
CAALFM_C402790CA,92.877664,61.460392,126.218406,82.191478,93.905219,109.041936
CAALFM_C402800WA,56.007424,43.894176,75.402649,51.953487,54.076998,66.319182
CAALFM_C402820WA,0.97021,0.875638,0.519482,0.954092,0.751302,0.695542
CAALFM_C402830CA,100.379489,71.391978,122.375268,75.449613,85.830317,95.736477
CAALFM_C402840CA,33.288283,33.683389,37.18929,36.542016,34.836991,31.788912
CAALFM_C402850WA,74.959404,65.105694,91.610224,56.974811,57.201258,62.62508
CAALFM_C402860WA,70.016124,95.896612,64.638313,96.816826,83.789565,77.510483
CAALFM_C402870CA,556.087416,523.260832,594.371013,394.769825,420.279596,465.555616
CAALFM_C402880CA,84.046014,73.898607,88.942376,68.775679,76.335304,81.573353
CAALFM_C402890CA,1460.306714,1503.744387,1433.520072,1373.942474,1571.54909,1545.553411
CAALFM_C402900CA,195.857252,170.353076,156.416545,344.135806,290.418315,289.937722
CAALFM_C402920WA,23.023212,24.200295,26.107726,36.905068,33.966808,33.039271
CAALFM_C402930WA,0.986322,1.471028,2.583867,1.249501,0.629143,0.46267
CAALFM_C402940WA,101.465928,107.946915,81.853251,132.832451,116.391255,94.367385
CAALFM_C402950CA,35.5417,36.337005,51.600351,39.486134,44.677418,41.141075
CAALFM_C402960WA,17.653645,15.49405,20.615037,16.729032,14.483869,14.129
CAALFM_C402970CA,38.01874,34.921443,40.125474,38.223361,36.526291,32.952418
CAALFM_C402980WA,365.637113,353.560908,388.98312,289.902896,315.604974,340.226308
CAALFM_C402990CA,8.254303,9.757301,7.912853,16.207177,21.72335,15.995004
CAALFM_C403000CA,2.315189,7.088855,0.473049,5.000187,4.884241,4.113081
CAALFM_C403010WA,0,0,0,0,0,0
CAALFM_C403020WA,50.288031,58.465625,37.874246,38.007779,37.42566,35.270653
CAALFM_C403030CA,91.964784,65.705086,121.999573,81.009583,84.970681,97.625944
CAALFM_C403040WA,411.944541,352.876927,476.673395,325.154703,333.994867,416.414471
CAALFM_C403050CA,33.302332,31.186051,39.79022,44.539241,54.50313,51.439503
CAALFM_C403070WA,108.635812,111.033457,183.959176,223.400015,240.998461,195.826995
CAALFM_C403080WA,30.562747,19.912665,42.426069,43.95388,45.550294,43.431473
CAALFM_C403090WA,70.703046,82.846581,76.665447,66.988925,72.13221,66.958762
CAALFM_C403100WA,0.571704,0.429153,0.47469,0.498685,0.499681,0.690111
CAALFM_C403110WA,17.449764,14.794372,21.732327,17.862776,17.630738,17.872276
CAALFM_C403120CA,21.416839,20.500737,26.757723,31.238011,28.578164,26.863302
CAALFM_C403130WA,30.040772,27.34375,36.160573,41.63438,37.922589,35.237771
CAALFM_C403140CA,54.11462,50.436103,70.023218,50.607623,52.06695,60.450689
CAALFM_C403150WA,19.285806,16.922653,24.828523,19.078504,20.593613,20.429115
CAALFM_C403160CA,1.333208,1.077629,2.793214,2.840542,2.837206,3.626939
CAALFM_C403170WA,27.858584,16.306512,40.054968,23.918742,27.228731,25.987657
CAALFM_C403180WA,116.648687,121.040498,112.038299,89.893675,91.827947,89.820869
CAALFM_C403190WA,44.738941,36.066849,41.141477,37.438429,25.046149,29.763587
CAALFM_C403200CA,68.777005,89.635711,26.052667,38.337471,31.596753,31.002964
CAALFM_C403230CA,18.795898,16.143212,25.261283,14.623821,12.905798,17.418972
CAALFM_C403250CA,74.822925,65.134605,79.146388,50.354208,45.954877,61.068807
CAALFM_C403270WA,184.384313,151.808883,236.828592,177.574646,178.805342,204.546772
CAALFM_C403280WA,97.737052,104.484483,47.879665,90.930996,58.66405,50.723967
CAALFM_C403290WA,49.143641,50.942684,51.512018,58.865105,54.00176,49.353669
CAALFM_C403300CA,12.227717,10.825211,14.86476,21.41639,11.931307,12.632331
CAALFM_C403310CA,0.472806,0.548923,1.897451,0,0.812251,0.681695
CAALFM_C403320WA,47.049957,43.08584,44.928163,47.7623,44.632518,45.19037
CAALFM_C403330WA,33.229536,27.930292,37.129354,45.372515,41.521977,37.804192
CAALFM_C403340CA,0.3844,0.602455,0.347119,0.443526,1.886244,0.277646
CAALFM_C403350CA,17.511314,15.949016,14.658998,15.747084,10.902692,14.160699
CAALFM_C403360CA,100.745804,128.115697,58.674923,42.774785,40.300104,38.210148
CAALFM_C403370CA,17.672565,27.095079,7.215727,14.979854,11.588122,7.523595
CAALFM_C403380CA,26.937734,27.181918,31.137551,34.384231,37.863677,37.416
CAALFM_C403390WA,120.739048,149.219963,161.847898,139.416231,159.909326,168.265482
CAALFM_C403400WA,281.372524,249.445141,298.218134,247.830348,278.528222,301.26854
CAALFM_C403410WA,181.716602,155.584312,206.755649,180.536201,206.007665,201.990091
CAALFM_C403430WA,2.038399,3.071821,0.58617,8.150643,3.698017,1.591313
CAALFM_C403440CA,65.551093,40.969289,87.975127,72.27899,76.262388,83.277056
CAALFM_C403450CA,26.12679,22.752638,25.135863,34.368783,33.66689,31.905902
CAALFM_C403460CA,0.91846,1.087259,1.081447,2.211098,1.492602,0.754777
CAALFM_C403470CA,9.867939,442.977097,11.106375,1127.789236,831.276206,695.806449
CAALFM_C403480CA,0,0.190471,0,0.282583,0.18791,0
CAALFM_C403490CA,1.355963,0.440384,1.182025,0.714993,1.174799,1.397986
CAALFM_C403500CA,3.522478,3.11772,0.81867,0.489907,0.486967,0.493994
CAALFM_C403510CA,0.085947,0.471081,0.258163,0.297501,0.202788,0.124371
CAALFM_C403520CA,7.882006,27.417842,5.054769,188.576123,238.543946,140.038699
CAALFM_C403530WA,10.857211,10.453625,11.767097,16.009165,18.361159,19.503353
CAALFM_C403540CA,3.774636,4.249131,2.303231,10.736977,12.994082,9.828908
CAALFM_C403550WA,13.582676,14.631768,18.518321,18.33487,16.442343,17.370757
CAALFM_C403560WA,20.16049,18.736079,20.533617,19.264421,19.231163,22.384607
CAALFM_C403570WA,12.429593,450.396284,16.395749,583.821923,490.64656,392.2469
CAALFM_C403580WA,13.975368,10.706781,21.990522,20.57398,28.150127,25.603444
CAALFM_C403590CA,29.981354,33.283453,28.119542,44.986285,39.662914,40.476606
CAALFM_C403600CA,11.429471,22.102491,8.022938,17.00712,15.054125,12.571541
CAALFM_C403610CA,0,0,0,0,0,0
CAALFM_C403620CA,7.139144,9.248384,8.56021,11.310428,10.669503,14.957496
CAALFM_C403630CA,0,0,0,0,0,0.592336
CAALFM_C403640CA,0,0,0,0,0,0
CAALFM_C403650WA,0,0,0,0,0,0
CAALFM_C403660WA,0,0,0,0.723163,0,0
CAALFM_C403670WA,19.140138,18.453485,18.953111,15.593258,14.370349,16.239561
CAALFM_C403680CA,15.138438,13.273603,17.536004,18.457027,14.93669,13.898505
CAALFM_C403690CA,36.956268,35.173452,34.440225,38.290762,36.850166,27.848829
CAALFM_C403700WA,34.795186,24.792609,47.932857,46.364482,47.132026,45.513135
CAALFM_C403710CA,0.388687,0.223178,0.236939,3.157209,3.222158,2.264228
CAALFM_C403720CA,68.846655,72.413355,71.787391,49.540221,47.730829,59.985409
CAALFM_C403730CA,36.969337,29.70196,42.292816,34.53735,37.889348,34.20042
CAALFM_C403740WA,72.518203,51.785291,81.595946,58.308752,62.025371,69.714304
CAALFM_C403750CA,28.873557,19.828362,30.095332,28.160087,29.892366,33.044228
CAALFM_C403760WA,0.540938,0.344077,0.361078,1.027146,1.361175,0.840867
CAALFM_C403770WA,46.152485,36.27157,46.383127,54.418717,57.55025,57.13926
CAALFM_C403780CA,46.695745,43.587696,53.616951,62.963493,74.876441,68.261917
CAALFM_C403790WA,78.113202,73.096202,72.562704,80.975997,79.968243,71.816414
CAALFM_C403800CA,37.809374,29.228493,42.188236,36.777383,40.357687,40.028673
CAALFM_C403810WA,3.956963,5.957452,4.41597,7.841832,8.062844,5.528806
CAALFM_C403820CA,2.517278,2.807152,3.141565,123.169258,135.111386,156.167133
CAALFM_C403830WA,25.86847,18.593038,32.33865,24.020812,24.382598,26.178655
CAALFM_C403840CA,44.906624,32.185115,51.228942,36.827875,44.205459,49.253856
CAALFM_C403850WA,48.120522,40.599088,57.858994,51.065712,50.706984,52.130022
CAALFM_C403860CA,8.051688,9.304679,13.032352,10.128835,15.827825,13.939045
CAALFM_C403870CA,1.410206,1.758614,3.93361,4.941254,7.93551,4.792759
CAALFM_C403880WA,4.964307,5.208409,5.67625,6.907758,5.308571,6.964924
CAALFM_C403890WA,6.397432,6.014542,3.33384,18.915554,9.903249,5.707697
CAALFM_C403900CA,13.545018,10.559273,11.750743,11.035021,11.984387,10.963095
CAALFM_C403910WA,4.093544,4.301614,4.194353,5.719706,5.407423,4.076718
CAALFM_C403920WA,9.650236,10.223196,11.331708,13.548356,13.135281,11.01963
CAALFM_C403930CA,69.251105,53.491499,88.469265,73.862169,78.343587,82.235211
CAALFM_C403940CA,81.460817,68.461245,96.038056,219.836906,193.395446,151.778936
CAALFM_C403950CA,7.823283,7.762159,13.058981,10.915025,11.234825,14.036359
CAALFM_C403960WA,94.189164,108.924333,67.879499,219.355902,338.974692,240.188286
CAALFM_C403990CA,13.276226,11.300405,16.410029,19.095152,17.070573,15.97567
CAALFM_C404000WA,17.244219,17.689887,20.204037,19.774027,22.962772,26.259442
CAALFM_C404010WA,8.602759,6.625874,8.767642,13.027508,12.36891,11.797521
CAALFM_C404020CA,0.274527,0.846522,0.267115,6.701995,8.112316,8.503515
CAALFM_C404030WA,2.115094,0.225803,0.140244,236.667736,264.506596,207.627243
CAALFM_C404040WA,0,0,0.477733,0.267793,0.53125,0.03416
CAALFM_C404050CA,1463.139026,1098.521113,258.936695,479.468311,306.488805,279.689778
CAALFM_C404070CA,0.140515,0.104373,0.141629,0.243594,0.527295,0.386333
CAALFM_C404080CA,1.656049,1.154952,2.602548,64.224919,28.267514,81.222331
CAALFM_C404090CA,31.74045,28.851197,36.470572,29.788348,33.608209,35.675541
CAALFM_C404100CA,113.685119,83.291996,137.051046,63.939011,80.14313,101.783483
CAALFM_C404110WA,42.320434,44.367242,50.606393,24.83659,25.151006,32.151413
CAALFM_C404120CA,26.642603,23.201379,25.465013,20.855737,23.480182,22.207127
CAALFM_C404130WA,89.944157,87.23271,113.032574,78.79009,97.558995,94.542326
CAALFM_C404140WA,2.888459,1.939017,3.227793,3.901339,4.731391,4.016503
CAALFM_C404150CA,1075.148176,1076.027246,1086.173562,914.188372,806.450359,1110.178671
CAALFM_C404160WA,149.388639,133.192542,104.394212,179.308583,122.794201,174.499312
CAALFM_C404170CA,25.606955,19.007671,33.925808,34.033001,34.250048,30.127166
CAALFM_C404180CA,24.313535,25.012552,25.79454,28.718993,28.411712,29.676349
CAALFM_C404200CA,0.309935,0.212913,0.599564,0.710564,0.644591,1.033531
CAALFM_C404200CA,1.327452,0.955589,1.976504,5.381254,5.18308,2.535745
CAALFM_C404210CA,37.932699,25.59727,33.50295,37.317777,36.590923,34.065226
CAALFM_C404220WA,15.091006,12.131059,19.414227,22.573541,16.330293,13.494111
CAALFM_C404230WA,10.57868,10.414729,11.958782,9.151892,11.183582,13.186245
CAALFM_C404240CA,64.401912,52.880288,78.570463,70.156227,65.228329,61.115093
CAALFM_C404250WA,3.342914,3.605798,4.16529,8.685623,9.336659,8.26555
CAALFM_C404260CA,55.401254,56.052501,47.339181,53.247498,52.689822,46.937199
CAALFM_C404270WA,2.135963,0.955156,3.379469,7.91847,11.046335,7.519638
CAALFM_C404280CA,20.352563,20.930106,22.747469,29.436681,28.770562,26.076018
CAALFM_C404290WA,24.291428,25.119914,25.277464,30.900394,30.920969,29.407817
CAALFM_C404300CA,29.226154,29.655933,34.248345,34.842694,41.681069,39.693868
CAALFM_C404310WA,92.987027,89.720109,106.133763,98.494501,115.143849,109.00248
CAALFM_C404320WA,79.561856,34.368739,126.611074,32.035005,33.345932,48.617449
CAALFM_C404330CA,182.957126,169.534394,184.514334,195.963824,188.289804,197.453429
CAALFM_C404340CA,89.676475,96.762222,67.877356,94.267368,89.495919,80.025313
CAALFM_C404350WA,88.909895,82.045716,77.611194,85.175985,95.158933,93.960792
CAALFM_C404360WA,0.747948,1.266017,1.281562,1.605098,0.923797,1.190353
CAALFM_C404370CA,13.66086,11.744647,18.200705,15.482644,15.717106,18.06072
CAALFM_C404380CA,24.804382,45.843425,27.648613,120.681531,123.182189,88.652925
CAALFM_C404390WA,3746.781754,3707.601242,4045.683011,2527.882512,2586.529436,3076.782599
CAALFM_C404400CA,0.143645,0,0,1.969378,1.912018,1.742498
CAALFM_C404410CA,47.377,45.753566,49.95146,142.642677,165.51423,160.141751
CAALFM_C404420WA,23.540825,19.784118,26.067322,23.712973,21.638692,22.106395
CAALFM_C404430WA,97.479352,104.421303,81.989171,106.130096,99.660307,101.262943
CAALFM_C404440WA,108.114291,108.844724,124.993385,157.147861,168.963174,164.35279
CAALFM_C404450CA,7.288933,6.317738,7.994443,8.899624,8.28047,7.772118
CAALFM_C404460CA,23.674884,19.876413,32.74111,29.208628,32.066787,30.732558
CAALFM_C404470WA,1.811162,1.307534,2.622008,10.367711,6.414035,7.961551
CAALFM_C404480CA,3368.636738,3501.980659,3977.103369,2424.164697,2574.947512,2837.995875
CAALFM_C404490CA,20.995246,11.310574,10.144767,8.759372,9.761607,8.853868
CAALFM_C404500CA,106.298209,86.568459,107.590658,91.155126,100.144898,108.40157
CAALFM_C404510WA,19.252927,17.210474,24.177211,19.918737,18.234245,19.540639
CAALFM_C404520WA,73.120903,44.312485,91.767395,51.524124,64.371075,78.348882
CAALFM_C404530CA,173.957708,250.557337,174.348103,479.371535,464.389749,468.587689
CAALFM_C404550CA,34.971469,36.505835,34.371665,42.632149,48.292499,43.382994
CAALFM_C404560CA,23.839711,27.544366,34.797572,55.532916,48.785855,51.089765
CAALFM_C404570WA,66.660547,79.953377,68.002565,58.15509,63.761259,66.658224
CAALFM_C404580WA,19.202352,18.345919,24.979229,37.40357,34.029071,27.90936
CAALFM_C404590WA,251.418071,396.483536,133.364417,169.618372,167.436721,144.871858
CAALFM_C404600CA,29.552988,29.478187,26.31731,27.103696,25.726483,26.594392
CAALFM_C404620CA,16.209083,27.102674,12.667339,14.907367,14.666071,13.281701
CAALFM_C404630CA,14.744305,16.196873,24.910021,18.981046,13.991056,15.794573
CAALFM_C404640CA,21.384763,19.833315,27.433687,18.599545,21.957341,22.934853
CAALFM_C404650WA,33.955066,27.039725,38.551745,34.943466,32.353206,36.811138
CAALFM_C404660CA,15.568559,18.243017,14.933634,32.358928,21.814811,21.557504
CAALFM_C404670CA,5.877245,6.751034,5.819458,10.630405,9.016188,11.747177
CAALFM_C404680CA,0,0,0,0,0,0
CAALFM_C404690CA,0,0,0,0,0,0
CAALFM_C404700WA,707.081649,647.533876,773.620526,508.682803,519.872767,576.715855
CAALFM_C404710WA,19.540647,28.309145,18.412124,30.689395,25.158661,26.204784
CAALFM_C404720WA,62.774184,67.905197,80.059416,52.878897,39.237755,59.634983
CAALFM_C404730WA,35.722934,29.231761,52.367751,35.525195,35.77646,37.1265
CAALFM_C404740WA,0,0,0,0,0,0
CAALFM_C404750WA,27.096554,34.15054,20.455458,28.900004,24.22441,26.018116
CAALFM_C404760CA,42.517977,47.260226,61.679966,54.680334,69.167659,67.488487
CAALFM_C404770CA,23.684557,28.623192,18.76144,19.185113,21.134457,16.657178
CAALFM_C404780WA,50.290433,58.349079,57.333081,54.347788,54.500446,51.314854
CAALFM_C404790WA,0.363278,0.865945,0.370082,2.849569,2.252777,2.111662
CAALFM_C404800WA,241.106798,298.370755,302.826039,279.158119,333.254658,306.451189
CAALFM_C404810CA,86.422691,57.009231,113.716488,73.732423,76.307288,87.097609
CAALFM_C404820CA,147.653879,132.499009,192.892745,148.391513,201.651962,194.869194
CAALFM_C404830WA,48.506832,45.292847,47.579821,44.570599,44.185702,44.343913
CAALFM_C404840CA,25.49531,20.2011,20.349908,21.096957,22.323663,27.904842
CAALFM_C404850CA,5.811157,6.512952,4.8256,5.631624,6.285348,6.372999
CAALFM_C404860WA,10.411761,6.806975,10.368398,14.447787,15.411845,19.726093
CAALFM_C404870CA,127.506711,124.116,121.608778,105.015265,108.50663,106.808164
CAALFM_C404880WA,4.01172,5.243785,6.808234,7.626158,7.478426,6.907707
CAALFM_C404890CA,6541.856237,6286.365043,6200.1371,4713.932559,4928.075552,5650.939595
CAALFM_C404900WA,4855.780662,13.347669,4949.943607,3551.019351,3599.037049,4308.332544
CAALFM_C404910CA,24.750599,19.590209,30.822616,28.271839,31.770598,28.891534
CAALFM_C404920WA,63.555047,56.628675,72.991999,59.334208,58.949622,64.848418
CAALFM_C404930CA,18.781673,17.527455,24.428019,18.628479,21.937638,20.621107
CAALFM_C404950WA,4.62903,4.186207,4.431727,3.875222,3.734798,3.854439
CAALFM_C404970CA,338.336759,344.267272,380.673036,405.057124,390.088721,401.031325
CAALFM_C404980WA,5.459512,7.585352,6.540217,21.556623,23.576464,18.455462
CAALFM_C404990CA,3.223107,2.772991,5.454571,3.397153,5.021896,6.737209
CAALFM_C405000WA,4.525558,2.207516,6.495863,4.990678,5.877064,5.785829
CAALFM_C405010WA,113.876755,90.493116,123.704215,76.381736,83.750058,98.159505
CAALFM_C405020WA,39.033284,24.194147,49.388228,42.367974,44.710835,39.391827
CAALFM_C405030CA,37.842521,35.824138,43.563362,42.155335,40.958101,35.671862
CAALFM_C405040WA,25.734771,18.176637,19.967006,14.048092,13.915961,18.879923
CAALFM_C405050CA,22.444589,22.248064,26.911366,28.665661,24.593926,29.044157
CAALFM_C405060WA,30.879584,26.828912,32.99524,31.451615,30.079096,31.028637
CAALFM_C405070CA,1.34762,1.290045,0.908544,78.99948,92.767578,92.80001
CAALFM_C405080CA,7.362741,7.267622,9.621414,19.182294,17.67819,17.636663
CAALFM_C405090CA,9.12014,9.057226,8.234891,10.726133,9.393942,7.882178
CAALFM_C405100CA,32.757892,30.894973,32.601791,40.609048,40.10455,33.957919
CAALFM_C405110CA,181.151453,126.09807,205.562048,416.830589,234.945765,241.93615
CAALFM_C405130CA,2.839855,3.646141,2.690343,133.657981,170.670954,160.725675
CAALFM_C405140CA,11.310339,14.387618,10.483422,48.307043,44.110366,42.464882
CAALFM_C405150WA,102.641607,99.837343,100.242506,133.112843,133.013655,120.911987
