,Untreated_1,Untreated_2,Untreated_3,SH9051_3,SH9051_2,SH9051_1,SH1009_1,SH1009_2,SH1009_3
CAALFM_C102430CA,4269.8229,4223.110621,4518.591212,4480.781901,4539.024026,4660.065445,5137.555638,4828.818875,5020.04204
CAALFM_C102440CA,306.9613782,339.1777466,310.4716651,362.0636172,373.9892072,366.1914727,356.8353215,380.7152606,408.1876488
CAALFM_C102450CA,1215.01433,958.0419266,1207.265719,2260.451232,2351.926048,2139.32913,2396.361975,2691.994235,2242.653353
RPL10,68574.77708,67377.38894,67891.66543,62516.64409,63151.88574,58259.94749,70229.99272,70069.92083,68270.09788
CAALFM_C102470WA,153.9741961,194.6988431,193.2071872,81.21967629,55.70052023,56.80532541,86.2079217,106.9858074,93.24566337
PMM1,6008.941706,5762.931234,6188.214015,3897.565912,4664.06601,4729.04334,6204.787884,4286.179149,5469.143603
CAALFM_C102490CA,667.2215166,689.1720956,748.2590489,699.6634765,747.9784145,735.4260879,809.6997203,807.6946541,919.1358247
CAALFM_C102500WA,239.8444209,287.412578,222.2441056,261.2729346,161.4178341,200.8474006,147.3173346,180.2373512,181.7338949
CAALFM_C102510WA,426.3900816,413.3487344,379.7135472,344.4497115,361.4850088,314.4580514,347.0141658,397.1004743,345.389549
CAALFM_C102760WA,5061.408191,4950.91344,4911.706413,4100.125827,3970.651371,3964.200209,4430.432432,4528.102011,4406.333337
CAALFM_C102770WA,2266.184323,2267.623431,2157.666392,2406.255229,2533.805298,1963.84125,2445.467754,2744.041384,2293.08213
TIF34,11685.25967,11479.5056,11646.03785,9655.355976,10276.17761,9716.753787,11320.51873,11550.61186,11087.67056
SCW4,18.75326748,9.271373483,20.10248191,15.65680507,4.546981243,15.21571216,22.91602982,10.60219713,13.32080905
DIP5,3089.354063,2799.182177,3264.419701,5537.616243,5441.599803,5366.074489,5132.09944,5285.677187,5591.885343
tR(UCU)4,0.987014078,8.498759026,3.350413652,9.785503168,5.683726554,6.086284865,4.364958061,1.927672205,5.708918166
PUT4,45.40264758,64.89961438,61.42425028,77.30547503,77.29868113,77.09294163,69.83932897,77.10688822,88.48823157
HNM4,13.81819709,16.99751805,31.27052742,21.52810697,15.91443435,16.23009297,16.36859273,12.52986934,22.83567266
SNZ1,3436.783019,3740.226586,3367.16572,2640.128755,2317.823689,2653.620201,3066.383038,3484.267511,2953.413664
SNO1,791.5852904,746.3455654,854.3554812,726.084335,652.4918084,702.9659019,819.5208759,863.597148,861.0951566
IML1,744.2086146,581.7786861,741.5582216,923.751499,957.1395517,1057.999186,1402.242777,1102.628502,1356.819551
HOM6,5391.070893,5342.62897,5713.572081,4436.747136,4220.735339,4583.986884,5109.18341,4557.017094,4882.076518
EXG2,345.4549272,325.2706864,339.5085834,416.8624349,418.3222744,436.1837487,414.6710158,462.6413293,423.4114306
TOM20,5314.083795,5185.01562,5185.323528,5541.530444,5373.395084,5037.415107,4894.209226,5890.96626,5097.112436
CAALFM_C102650WA,4132.627944,3968.147851,3849.625286,3944.536327,3824.011225,3686.259867,3754.955172,3895.825527,3765.983017
MGM101,927.7932331,897.0053845,854.3554812,1024.542182,1043.532195,907.8708257,1054.137372,1083.351779,1079.93702
CAALFM_C102670CA,5.922084467,4.635686741,5.584022753,9.785503168,10.2307078,8.115046487,2.18247903,12.52986934,9.514863609
CAALFM_C102680CA,196.4158015,224.0581925,193.2071872,154.6109501,119.3582576,134.9126478,125.4925443,120.4795128,105.6149861
CAALFM_C102690CA,0.987014078,4.635686741,0,0.978550317,2.273490622,1.014380811,1.091239515,0.963836103,1.902972722
CAALFM_C102700CA,1196.261062,1485.737601,1106.75331,1589.165714,1451.623762,1289.278011,638.3751164,912.7527893,620.3691073
FRS2,8880.165658,8961.555086,9127.643592,7677.705785,7969.721374,8088.672586,10119.06402,8770.908535,9061.004615
CAALFM_C102720WA,697.818953,608.0475776,809.6832991,638.9933569,622.9364303,762.8143698,755.1377445,707.4556994,801.1515159
CAALFM_C102730WA,103.6364782,149.8872046,112.7972596,261.2729346,268.2718933,274.8971997,125.4925443,125.2986934,127.4991724
CAALFM_C102740CA,184.5716325,216.3320479,223.3609101,157.546601,123.9052389,122.7400781,154.9560112,122.407185,148.4318723
CAALFM_C102750CA,3705.250848,3828.304634,3871.961377,2950.329205,2852.093985,3049.228717,4190.359738,3858.235919,3955.328802
CAALFM_C102780WA,2445.820885,2627.661768,2286.098915,2029.513357,2039.321088,1931.381064,1676.143895,1574.908192,1582.321818
CAALFM_C102800WA,29.61042233,39.4033373,24.56970011,50.88461647,35.23910463,45.64713649,15.27735321,18.31288595,18.07824086
RAD16,1253.507879,1297.992288,1334.581438,1098.912006,962.8232782,1213.19945,899.1813605,889.6207228,893.4456929
LYS2,1596.988778,1659.575853,1783.536867,1824.01779,1705.117966,2054.121142,1625.946878,1344.551363,1425.326569
CAALFM_C102830WA,729.4034035,681.445951,988.3720272,873.8454329,757.072377,1005.251384,842.4369057,658.3000582,745.965307
PDE2,974.1828948,815.108252,858.8226994,2530.531119,2673.624971,2573.484117,2245.770922,2407.662585,2529.050747
CAALFM_C102850WA,1577.248496,1550.637215,1474.182007,2171.403153,2245.071989,2236.709688,2161.74548,2233.20825,2308.305912
YKT6,1768.729227,1735.29207,1659.571562,1409.112456,1411.837676,1524.614359,1639.041752,1423.585924,1531.893041
YPT7,571.481151,601.0940475,489.1603931,522.5458692,541.0907679,488.9315508,483.4191052,595.6507115,554.7165484
MIA40,2947.224036,2830.85937,2806.529836,4070.769318,3711.47344,3627.42578,2925.61314,3527.640136,3088.524728
CAALFM_C102890CA,304.98735,394.033373,342.858997,444.2618438,372.8524619,349.9613797,333.9192917,445.2922795,370.1281944
CAALFM_C102900CA,793.5593185,694.5803968,721.4557397,777.9475018,912.8064845,838.8929306,1099.969431,1000.461875,1191.260924
CAALFM_C102910CA,160.8832947,188.5179275,171.9879008,176.139057,140.9564185,147.0852176,163.6859273,134.9370544,148.4318723
CDC73,2892.938262,2782.957274,2787.544158,2346.56366,2270.080386,2413.211949,2528.401957,2512.72072,2444.368461
MST1,501.4031515,587.9596017,526.0149433,762.2906968,713.8760552,671.5200968,615.4590866,760.4666851,798.2970568
CAALFM_C102940CA,721.5072909,778.0227581,628.760962,789.6901056,769.5765754,694.8508554,438.6782851,590.831531,461.4708851
CAALFM_C102950WA,78.96112622,115.8921685,82.64353674,98.83358199,78.43542644,94.33741541,69.83932897,93.49210197,84.68228612
CAALFM_C102960CA,1316.67678,1391.478637,1337.931852,1486.417931,1459.580979,1515.484931,1510.275489,1355.15356,1454.822646
CAALFM_C102970WA,2630.392517,2606.028563,2675.863703,3101.025954,2831.632569,3032.998624,2907.062069,2785.486337,2962.928528
GOR1,678.0786714,635.861698,691.3020168,1331.806981,1176.531397,1290.292391,503.0614165,437.5815906,447.1985896
XOG1,634.650052,598.0035896,675.6667531,1122.397213,1204.950029,1215.228211,1087.965797,928.1741669,998.1091926
HOL1,100.6754359,115.8921685,87.11075494,104.7048839,122.7684936,105.4956043,90.57287976,64.57701888,94.19714973
RPP1A,52235.74604,54277.71083,53526.2085,47068.27024,45349.31743,44405.53438,53425.99543,56323.69034,48859.77612
RPL13,87605.39552,85762.52256,84746.47971,76517.74202,75952.77468,69769.11217,82677.76187,88616.05512,83511.00641
RPS16A,63914.09661,63652.61465,62939.75406,60070.2683,58696.98087,54092.87112,63491.58871,66735.04792,62352.8042
CAALFM_C103040WA,413.5588986,409.4856622,407.633661,439.3690922,469.4758133,433.1406062,541.2547995,608.1805808,550.910603
CAALFM_C103050WA,912.988022,937.1813362,1019.642555,1120.440113,1187.89885,1165.523552,1378.235508,1265.516803,1357.771037
TSR2,2554.392433,2066.743672,2300.617374,2727.219733,2913.478231,2292.500633,2900.514631,3605.71086,3113.263373
ORC1,1195.274048,1189.826264,1291.02606,1132.182717,1094.685734,1203.055642,1400.060298,1260.697622,1353.965092
TEM1,376.0523636,381.6715417,354.0270425,259.3158339,258.0411855,202.8761622,276.0835974,328.668111,265.4646947
RPS1,112969.6833,101568.6691,115535.6644,92941.73054,94764.77283,100728.0145,127023.5533,105648.9667,115631.283
CAALFM_C103100WA,3980.627776,3727.864755,4334.318461,3300.650218,3259.048806,3732.921384,4767.625442,3833.176181,4177.025125
RPL6,54252.2158,52305.22612,57200.49547,51265.27255,51554.81008,50851.92443,68801.56019,61123.59413,59876.08521
CAALFM_C103120WA,1369.97554,1599.311926,1342.39907,1382.691598,1153.79649,1367.385333,682.024697,852.0311148,727.8870661
GGA2,4279.693041,4213.839248,4569.964221,3751.761915,3485.261123,3979.415921,4291.845013,3621.132238,4011.466498
CAALFM_C103140WA,219.1171253,276.5959756,193.2071872,278.8868403,195.5201935,261.7102492,202.9705498,172.5266624,200.7636222
CAALFM_C103150CA,796.5203608,893.9149266,801.8656673,449.1545954,446.7409071,387.4934697,537.981081,628.421139,624.1750528
COQ4,1230.806555,1397.659553,1190.513651,893.4164392,827.5505862,905.8420641,843.5281453,952.2700695,908.6694747
CAALFM_C103170CA,90.80529516,111.2564818,100.5124095,54.79881774,64.79448271,75.06418,64.3831314,52.04714955,66.60404527
CAALFM_C103180WA,303.0133219,291.2756503,237.8793693,399.2485292,395.5873681,370.248996,376.4776328,391.3174577,428.1688624
ECM33,25014.88479,27110.26868,25785.90027,20135.62987,19516.78024,18537.80932,22733.79282,23803.86023,22900.37373
ARO80,478.7018277,492.9280235,488.0435886,382.6131739,409.2283119,451.3994608,488.8753028,450.11146,582.3096529
CDC12,5255.849964,5187.333464,5324.924097,4082.511922,4154.804111,4191.42151,5254.318266,4459.669647,4879.222059
BMH1,26886.26348,27712.90795,27369.52912,23858.03527,23231.66392,23645.2167,28331.85153,26135.37976,26973.68685
ARX1,10723.90796,9377.221664,10951.38542,9430.289403,10169.32355,10030.19746,16331.49058,13150.57979,15470.21674
CAALFM_C103240WA,1590.079679,1787.057239,1486.466857,1771.176073,1738.08358,1556.060164,1382.600466,1702.134557,1468.143455
SPP1,585.2993481,608.0475776,629.8777665,633.122055,587.6973257,596.4559168,593.6342963,678.5406163,657.4770754
CAALFM_C103260WA,382.9614622,307.5005538,331.6909515,433.4977903,470.6125587,473.7158387,433.2220875,445.2922795,494.7729077
CAALFM_C103270WA,142.1300272,131.3444577,123.9653051,202.5599156,156.8708529,146.0708368,55.65321528,72.28770771,81.82782704
CAALFM_C103280WA,3016.315022,2901.9399,2901.458222,2985.557016,3105.588189,2942.718732,3575.991891,3552.699875,3535.723317
NGG1,1505.196469,1347.439613,1404.940125,1236.8876,1165.163944,1374.485999,1577.932339,1375.394119,1636.556541
MAS1,1842.755283,1760.015733,1901.91815,1915.02297,1996.124766,2093.681994,2275.234389,2001.887585,2307.354425
CAALFM_C103310WA,2438.911786,2497.089925,2372.092865,1898.387615,1805.151553,2027.747241,2317.79273,2065.500768,2192.224576
CAALFM_C103360WA,3245.302288,3130.633779,3360.464893,2444.418691,2507.660156,2773.317137,3950.287045,3211.501894,3486.246026
EHD3,103.6364782,125.9361565,93.81158225,122.3187896,132.9992014,116.6537932,105.850233,94.45593807,79.92485432
CAALFM_C103330CA,247.7405335,245.6913973,269.1498967,319.0074033,292.1435449,314.4580514,281.5397949,319.02975,331.1172536
SEC62,1884.209874,2014.205889,1895.217322,1527.517044,1450.487017,1413.03247,1606.304566,1624.063833,1631.799109
RLI1,12245.88366,10566.27531,11663.90673,12590.02838,13064.61386,12801.48583,14820.12386,14531.75692,15420.73945
CAALFM_C103370WA,45736.25834,44779.18869,47666.33502,37537.19015,37771.77319,40204.98344,47069.52525,44002.97343,43457.23656
TPS2,9161.46467,10023.12735,9911.640386,5842.923941,5183.558617,7290.354888,4394.421528,3490.050528,3824.023685
EHT1,7557.566794,7086.419799,7309.485783,7783.38922,7661.663395,7731.61054,7554.651164,7003.233122,7182.770539
CAALFM_C103400WA,1722.339566,1839.595022,1728.813444,1471.739676,1355.00041,1607.793585,1201.454706,1178.771554,1224.562947
CAALFM_C103410WA,349.4029835,373.1727827,313.8220787,265.1871358,336.476612,249.5376795,293.5434296,374.932244,331.1172536
CAALFM_C103430WA,583.32532,594.9131318,607.5416755,537.2241239,472.8860493,584.2833471,449.5906803,448.1837878,469.0827759
CAALFM_C103440CA,2365.872744,2259.124672,2392.195347,2661.656862,2681.582188,2745.928855,2141.011929,2083.813654,2254.071189
CAALFM_C103450CA,1793.404579,1751.516974,1961.108791,2046.148712,1954.065189,2483.204225,1564.837465,1084.315616,1401.53941
CAALFM_C103460CA,538.9096865,604.9571198,572.9207344,656.6072626,635.4406287,510.2335479,775.8712953,693.961994,777.3643569
AGE1,1245.611766,1258.58895,1161.476733,881.6738354,948.0455892,946.4172965,1091.239515,1109.375354,1156.055929
CAALFM_C103490WA,2034.236014,2044.337853,1780.186454,1147.839522,1247.009606,1102.631941,1476.447064,1679.966327,1513.8148
YPT1,5334.81109,5583.68468,5025.620477,4914.279691,5047.14918,4505.879562,4292.936253,4843.276416,4522.414674
CAALFM_C103510CA,8500.165238,9955.909892,8440.808793,7938.00017,7611.646601,7925.357275,6744.951444,6035.541675,5897.312465
RPN3,5466.083963,5509.513692,5609.709257,4778.261197,4392.383881,5109.436144,4850.559645,4396.056465,4586.16426
MED17,1117.299936,1228.456986,1186.046433,1037.263336,1037.848469,1046.840997,889.3602049,1086.243288,1071.373642
CAALFM_C103540CA,577.4032355,603.4118908,597.4904345,536.2455736,542.2275132,452.4138416,492.1490214,624.5657946,586.1155983
COQ6,4569.87518,4767.803814,4706.214376,3132.339564,3153.331492,3361.658007,3137.313606,2714.162465,2916.305696
SUA71,5299.278584,4719.129103,5720.272908,5483.795975,5487.069615,6208.010562,6879.173904,5806.148683,6367.346727
CAALFM_C103600WA,2139.846521,2112.327925,1954.407963,2060.826967,1975.66335,1942.539253,1837.647344,2039.477193,2024.762976
IMP1,469.818701,525.3778307,455.6562566,466.7685011,441.0571806,421.9824173,400.4849021,472.2796903,363.4677899
CAALFM_C103620CA,6604.111194,7563.895533,6021.810137,10767.96769,10396.67261,8215.470187,5601.332432,9548.72427,5537.650621
CAALFM_C103630WA,458.9615462,405.6225899,510.3796796,427.6264884,460.3818509,406.7667052,599.0904939,520.4714955,662.2345072
HFL1,455.0134899,510.698156,434.4369702,555.8165799,562.6889288,486.9027892,464.8680335,553.241923,473.8402077
MRPL27,2142.807563,2075.242431,2137.56391,2227.180521,2386.028407,2172.803697,2258.865797,2568.623214,2201.739439
CAALFM_C103660WA,270.4418573,327.5885297,265.799483,327.8143561,301.2375074,238.3794906,204.0617893,270.8379449,235.0171312
DAO1,799.481403,804.2916496,743.7918307,827.853568,768.4398301,801.3608406,780.2362534,727.6962576,709.8088253
ENG1,5491.746329,5665.581813,5779.463549,5421.168755,5358.617395,5261.593266,5384.175768,5614.345298,5572.855616
CAALFM_C103690WA,1796.365622,1810.235673,1770.135213,1727.141309,1631.229521,1590.549111,1432.797483,1514.186517,1520.475205
MSB1,856.7282195,843.6949869,907.9620996,826.8750177,860.5162002,760.7856081,1130.524138,1028.413122,1248.350106
CAALFM_C103720CA,529.0395457,523.8326018,605.3080664,389.4630261,408.0915666,430.0974638,588.1780987,424.0878852,477.6461532
MNS1,1809.196805,1771.60495,1842.727508,1511.860239,1466.401451,1518.528074,1951.136253,1747.434854,1888.700426
WAR1,512.2603064,609.5928065,575.1543435,560.7093315,521.7660976,525.44926,467.0505125,536.8567092,491.9184486
CAALFM_C103750WA,1296.936498,1585.404866,1273.157188,958.0007601,896.8920502,993.0788138,536.8898415,563.8441201,505.2392577
STR2,1903.950156,1773.150179,1833.793072,1612.650922,1685.793296,1726.47614,1842.012302,1698.279213,1839.223136
SKO1,766.9099384,839.8319147,830.9025856,1307.343223,1308.393853,1293.335534,1227.644455,1543.1016,1526.184123
HMG1,6135.279508,5698.804234,6372.486765,4570.80853,4828.89408,5035.386345,6634.736253,5436.999456,6356.880377
CAALFM_C103790CA,14667.0292,14641.81657,15622.97886,13500.08017,14067.22322,14080.62004,17658.43784,17678.6818,17276.13786
RPP1,467.8446729,373.1727827,391.9983972,733.9127376,850.2854925,699.9227595,870.8091331,998.5342024,857.2892112
ELA1,106.5975204,129.7992288,148.5350052,147.7610978,197.7936841,131.8695054,184.4194781,219.7546314,259.7557765
PDR16,896.2087826,1066.980565,978.3207863,9937.178467,8867.750169,9656.905319,539.0723205,584.0846783,552.8135757
CAALFM_C103830CA,1494.339314,1257.043721,1485.350052,1500.117636,1491.409848,1355.212763,2102.818546,2138.752312,2030.471894
CAALFM_C103840WA,367.1692369,326.8159153,331.6909515,460.8971992,495.6209555,412.85299,451.7731593,596.6145476,494.7729077
BNI4,949.5075428,947.9979386,1087.767632,819.0466151,833.2343128,953.5179622,1249.469245,1046.726008,1167.473765
CAALFM_C103950CA,139.168985,153.7502769,139.6005688,136.018494,147.7768904,134.9126478,124.4013047,126.2625295,114.1783633
CAALFM_C103870CA,444.156335,509.9255416,427.7361429,731.9556369,708.1923286,835.8497882,662.3823857,635.1679917,588.9700574
CAALFM_C103880CA,2.961042233,1.545228914,0,1.957100634,3.410235932,2.028761622,2.18247903,0.963836103,1.902972722
CAALFM_C103890WA,3.948056311,3.090457828,6.700827303,8.806952851,9.093962486,6.086284865,7.638676607,10.60219713,5.708918166
SEN15,272.4158855,215.5594335,232.2953465,295.5221957,317.1519417,323.5874787,271.7186393,325.7766027,305.4271219
CAALFM_C103910CA,479.6888418,390.9429152,459.0066703,485.3609571,538.8172773,575.1539198,601.2729729,532.0375287,626.0780255
CAALFM_C103920CA,127.324816,118.9826264,132.8997415,109.5976355,93.21311548,119.6969357,125.4925443,119.5156767,148.4318723
CAALFM_C103930WA,423.4290394,404.8499754,421.0353156,554.8380296,579.7401085,560.9525884,494.3315004,475.1711986,558.5224939
CAALFM_C103940WA,3926.342001,4082.49479,3856.326113,4325.1924,4208.23114,4073.753336,3227.886486,3358.004982,2981.006769
CAALFM_C103960CA,557.6629539,612.6832643,628.760962,273.9940887,293.2802902,344.8894757,298.9996272,297.8253557,333.9717127
SPC19,233.9223364,201.6523733,177.5719235,186.9031105,209.1611372,189.6892116,169.1421249,214.9354509,162.7041677
CAALFM_C103990WA,363.2211806,414.1213489,393.1152018,564.6235328,533.1335507,616.743533,323.0068965,299.753028,345.389549
KTR4,737.2995161,689.1720956,806.3328855,527.4386207,593.3810522,587.3264895,732.2217147,608.1805808,672.7008572
CAALFM_C104010CA,110.5455767,110.4838673,108.3300414,109903.9217,105191.0008,107793.1769,40.37586206,48.19180514,42.81688624
CSH1,863.6373181,723.9397461,854.3554812,238993.301,231610.7203,260708.041,916.6411928,668.9022553,701.245448
CAALFM_C104030WA,436.2602224,455.0699151,473.5251294,1108.697509,1229.958426,1101.617561,500.8789375,544.567398,596.5819483
CAALFM_C104040CA,4004.316114,3633.605791,4147.812101,4070.769318,4213.914867,4114.328569,6034.554519,5604.706937,6128.523651
IFI3,99.68842186,78.8066746,101.6292141,72.41272344,68.20471865,94.33741541,97.12031685,73.25154381,70.40999071
BET4,247.7405335,217.1046624,306.0044469,168.3106545,179.6057591,249.5376795,290.269711,158.0691208,247.3864538
